,0
0,526
1,227
2,885
3,7240
4,6833
5,5116
6,3036
7,2993
8,5057
9,4088
10,7909
11,10348
12,10457
13,4443
14,3775
15,7814
16,7793
17,1845
18,8935
19,7065
20,1843
21,6510
22,1310
23,9140
24,3271
25,8442
26,4065
27,2481
28,70
29,6210
30,1779
31,5597
32,8183
33,7562
34,412
35,5608
36,6247
37,6698
38,5322
39,4070
40,3565
41,2669
42,7380
43,9699
44,4522
45,7013
46,6785
47,7906
48,7438
49,5198
50,3607
51,7713
52,7304
53,7099
54,5371
55,9170
56,203
57,2617
58,6410
59,6108
60,10131
61,6236
62,6061
63,6963
64,8185
65,6079
66,1482
67,10305
68,6996
69,9989
70,5531
71,3084
72,1727
73,2256
74,9429
75,2502
76,3704
77,8348
78,731
79,7146
80,8805
81,7199
82,5055
83,4196
84,47
85,7254
86,2568
87,3050
88,2414
89,1659
90,5281
91,9678
92,10783
93,9304
94,55
95,4767
96,549
97,10047
98,3547
99,8427
100,73
101,7332
102,4068
103,9812
104,3824
105,4962
106,2972
107,8661
108,5822
109,1716
110,2096
111,10763
112,6861
113,8709
114,5440
115,6345
116,4126
117,8653
118,9854
119,8069
120,1540
121,5830
122,9418
123,4181
124,5318
125,5336
126,3018
127,5097
128,10374
129,8219
130,6315
131,4417
132,8461
133,1617
134,722
135,9359
136,9998
137,5742
138,8452
139,9234
140,9318
141,6192
142,3711
143,1104
144,1747
145,7519
146,7746
147,2046
148,8766
149,5053
150,4276
151,4521
152,7235
153,1116
154,6117
155,2428
156,8239
157,1569
158,4030
159,2091
160,7641
161,3090
162,6035
163,10350
164,1642
165,10531
166,4020
167,614
168,8244
169,9618
170,6949
171,8072
172,8508
173,2656
174,6235
175,3105
176,8929
177,3341
178,1599
179,8855
180,5884
181,1040
182,2311
183,9548
184,6528
185,10343
186,4448
187,2255
188,9399
189,1036
190,1650
191,5931
192,2625
193,8329
194,5778
195,6417
196,7031
197,4907
198,2598
199,10197
200,5841
201,5938
202,3063
203,10318
204,9475
205,453
206,9141
207,7113
208,2207
209,3117
210,8022
211,7211
212,9664
213,6314
214,6032
215,6665
216,1043
217,1854
218,7596
219,2082
220,7423
221,10771
222,1550
223,3438
224,7955
225,9612
226,5038
227,2736
228,3104
229,3181
230,6823
231,1018
232,3000
233,5782
234,4677
235,3510
236,10396
237,1682
238,1294
239,10596
240,9036
241,9715
242,3522
243,132
244,4159
245,3048
246,8498
247,4216
248,8401
249,9382
250,9348
251,5016
252,10478
253,4368
254,1034
255,5799
256,7316
257,1815
258,7203
259,7370
260,4701
261,9944
262,3316
263,4054
264,4127
265,3118
266,3924
267,473
268,6428
269,360
270,142
271,8928
272,9275
273,8262
274,4309
275,494
276,4633
277,9256
278,3659
279,6635
280,5113
281,5347
282,3796
283,1475
284,2968
285,9848
286,10102
287,4542
288,1474
289,1454
290,1667
291,3545
292,6304
293,9002
294,10421
295,10243
296,9408
297,7678
298,694
299,10018
300,336
301,914
302,7343
303,10627
304,5808
305,5498
306,896
307,10764
308,5240
309,1135
310,909
311,3801
312,10581
313,8817
314,2300
315,6500
316,5208
317,574
318,4783
319,9665
320,4255
321,3543
