,0
0,6079
1,1024
2,10232
3,6909
4,3792
5,7203
6,10462
7,3020
8,70
9,5589
10,1906
11,9229
12,7925
13,5178
14,3077
15,3260
16,4905
17,10319
18,8652
19,1849
20,3999
21,209
22,2912
23,5037
24,7445
25,4678
26,6062
27,8206
28,1485
29,6233
30,6797
31,1716
32,5598
33,5353
34,7057
35,5933
36,9187
37,6970
38,9998
39,9289
40,9161
41,7569
42,7311
43,7004
44,7813
45,7586
46,2300
47,8205
48,2621
49,418
50,2331
51,4187
52,8788
53,7730
54,7259
55,6243
56,2575
57,7592
58,10723
59,1425
60,2411
61,4761
62,5204
63,550
64,5141
65,975
66,7731
67,5819
68,7664
69,3100
70,10145
71,10773
72,9819
73,75
74,7286
75,9509
76,3937
77,7554
78,1873
79,4950
80,10633
81,10063
82,3774
83,2872
84,294
85,4248
86,3849
87,4803
88,4566
89,5118
90,4060
91,10406
92,3044
93,2734
94,10121
95,1615
96,5525
97,5456
98,52
99,6722
100,8154
101,4612
102,6214
103,9689
104,9433
105,1298
106,8362
107,8244
108,5095
109,8088
110,911
111,727
112,9330
113,8628
114,4171
115,4105
116,3576
117,10008
118,5318
119,10764
120,9742
121,6868
122,1779
123,4977
124,1897
125,7811
126,1107
127,1670
128,10387
129,3729
130,4895
131,6192
132,8798
133,8780
134,9618
135,2426
136,8263
137,10280
138,9523
139,4209
140,1661
141,9360
142,2997
143,1683
144,8944
145,3203
146,9250
147,9372
148,8916
149,5301
150,6184
151,7530
152,5269
153,1181
154,2093
155,1579
156,6038
157,9423
158,9727
159,6232
160,613
161,4022
162,10082
163,8840
164,9162
165,8133
166,1746
167,237
168,4656
169,4982
170,3502
171,9314
172,1232
173,2992
174,372
175,10716
176,2650
177,4019
178,6613
179,8044
180,3330
181,6955
182,1912
183,6425
184,4694
185,4013
186,8829
187,5012
188,536
189,8900
190,7214
191,4969
192,2618
193,7141
194,3797
195,3167
196,10275
197,7681
198,2253
199,28
200,1039
201,10638
202,4463
203,2079
204,8422
205,9950
206,457
207,6413
208,2878
209,8515
210,10362
211,5995
212,1859
213,6984
214,4120
215,5307
216,3595
217,5079
218,5218
219,1204
220,1690
221,1561
222,5247
223,3194
224,6252
225,935
226,4980
227,3867
228,385
229,7914
230,10613
231,7724
232,3636
233,10447
234,2541
235,7416
236,3917
237,9517
238,7432
239,7324
240,3458
241,4267
242,3530
243,4506
244,1724
245,332
246,3823
247,1814
248,7022
249,713
250,4681
251,10209
252,4121
253,10770
254,10278
255,2282
256,3824
257,9527
258,7379
259,1293
260,10218
261,8945
262,10086
263,3082
264,2722
265,7599
266,2086
267,10598
268,5873
269,5334
270,213
271,6936
272,3495
273,3042
