,0
0,9365
1,6337
2,6427
3,3673
4,264
5,5568
6,7935
7,2473
8,1387
9,3271
10,5382
11,3942
12,7461
13,9693
14,7469
15,6253
16,4723
17,3571
18,6803
19,2610
20,3872
21,6104
22,9990
23,7468
24,3686
25,10252
26,2372
27,5152
28,6089
29,8197
30,8218
31,4818
32,2516
33,3379
34,9243
35,10322
36,1830
37,7023
38,6524
39,8382
40,4275
41,3810
42,10407
43,2494
44,7818
45,5631
46,1707
47,9171
48,10067
49,1684
50,1169
51,6426
52,5503
53,7286
54,2355
55,7489
56,5402
57,3610
58,976
59,3080
60,6256
61,5884
62,9420
63,2062
64,9201
65,6988
66,8389
67,7118
68,7603
69,7737
70,2907
71,6216
72,43
73,1292
74,2715
75,3963
76,8098
77,2860
78,5962
79,8054
80,2235
81,6901
82,7701
83,2284
84,735
85,4209
86,8801
87,10321
88,8099
89,9312
90,4258
91,1110
92,9746
93,9557
94,4616
95,8377
96,5087
97,8459
98,8217
99,8164
100,6324
101,8251
102,728
103,4228
104,9353
105,5132
106,7740
107,351
108,1225
109,7952
110,6978
111,6384
112,6342
113,8543
114,3714
115,6540
116,8627
117,10552
118,9922
119,6675
120,2559
121,7981
122,7666
123,1593
124,1286
125,7751
126,3813
127,4961
128,6274
129,2089
130,4765
131,10580
132,9909
133,8739
134,4172
135,645
136,2878
137,8482
138,10763
139,8880
140,552
141,5181
142,1697
143,10386
144,459
145,9578
146,3042
147,10637
148,7616
149,10600
150,8901
151,6066
152,6974
153,2083
154,3112
155,6252
156,1890
157,10785
158,4726
159,9155
160,2622
161,10277
162,8437
163,2648
164,9633
165,4089
166,478
167,5351
168,3010
169,4984
170,1601
171,1643
172,5045
173,4468
174,6953
175,10149
176,8956
177,5201
178,4545
179,8361
180,2399
181,2565
182,9706
183,4195
184,9385
185,8273
186,5369
187,2415
188,2593
189,8796
190,4051
191,6278
192,6446
193,8843
194,10773
195,9644
196,2188
197,4543
198,1041
199,1032
200,7632
201,1559
202,5468
203,24
204,5565
205,1604
206,4129
207,6838
208,3756
209,10280
210,7562
211,8962
212,4789
213,1376
214,5687
215,2318
216,3525
217,1394
218,10468
219,9242
220,1586
221,3896
222,3591
223,1539
224,1875
225,3100
226,3778
227,9745
228,5003
229,539
230,10175
231,3738
232,9110
233,9537
234,1320
235,327
236,366
237,5085
238,5419
239,4299
240,7003
241,2992
242,3314
243,6649
244,7760
245,9924
246,5016
247,4145
248,10355
249,5586
250,7986
251,5241
252,6519
253,7183
254,1562
255,4721
256,10282
257,4806
258,3745
259,6626
260,7043
261,72
262,9267
263,7102
264,6855
265,714
266,10238
267,2825
268,2019
269,2234
270,8909
271,10782
272,1408
273,10062
274,8474
275,1839
276,7496
277,9172
278,3146
279,7939
280,8647
281,7008
282,6434
283,4076
284,8925
285,1266
286,7572
287,8815
288,9968
289,7739
290,9027
291,10467
292,380
293,6206
294,6556
295,3134
296,143
297,10611
298,2605
299,2203
300,3944
301,6878
302,6812
303,440
304,3150
305,229
306,2265
307,8617
308,3327
309,6822
310,9375
311,10632
312,401
313,7080
314,8695
315,4999
316,68
317,5883
318,5157
319,7127
320,4801
321,7609
322,4564
323,7677
324,7730
325,6207
326,3717
327,10431
328,9062
329,10215
330,4657
331,10533
332,3811
333,1755
334,7138
335,778
336,4086
337,1901
338,847
339,7146
340,3291
341,7143
342,7517
343,2920
344,4920
345,3514
346,7841
347,8428
348,7058
349,413
350,6143
351,3642
352,5674
353,10247
354,10765
355,6343
356,10005
357,9542
358,3105
359,1025
360,8397
361,10716
362,514
363,7333
364,2568
365,5448
366,3817
367,9232
368,5209
369,8044
370,7819
371,344
372,5082
373,5729
374,7230
375,10074
376,7581
377,1222
378,5257
379,7779
380,6062
381,8955
382,10769
383,1809
384,8102
385,1189
386,2035
387,2602
388,4174
389,5997
390,5900
391,3799
392,1941
393,10361
394,3194
395,3380
396,744
397,6813
398,5067
399,5017
400,2752
401,4704
402,7976
403,8765
404,2521
405,5870
406,3771
407,6264
408,6433
409,49
410,4388
411,7404
412,3409
413,1333
414,8177
415,6650
416,4400
417,3312
418,7950
419,9121
420,2586
421,2290
422,3985
423,495
424,359
425,7994
426,9259
427,69
428,2431
429,7182
430,5411
431,7675
432,1460
433,3168
434,8295
435,1107
436,3399
437,6178
438,3645
439,5836
440,1457
441,4326
442,5377
443,8375
444,94
445,3596
446,2407
447,3450
448,562
449,9291
450,5149
451,4206
452,5725
453,4104
454,9762
455,906
456,2479
457,4549
458,1912
459,3631
460,5547
461,1792
462,1459
463,4978
464,745
465,1987
466,717
467,2130
468,9103
469,7845
470,1668
471,2962
472,7908
473,5776
474,10481
475,884
476,3333
477,5891
478,3196
479,676
480,4314
481,1879
482,7002
483,10791
484,1903
485,7942
486,3065
487,8524
488,3503
489,1014
490,7289
491,2091
492,9712
493,1445
494,6905
495,6807
496,7837
497,4412
498,8728
499,8874
500,3059
501,6386
502,9397
503,9203
504,909
505,5059
506,4873
507,10784
508,9625
509,8367
510,1965
511,5550
512,10165
513,3671
514,4889
515,5843
516,6488
517,3969
518,10536
519,10218
520,1442
521,4247
522,267
523,1640
524,8722
525,5102
526,6147
527,1328
528,2299
529,8974
530,2044
531,1044
532,773
533,10328
534,4
535,1633
536,9489
537,9798
538,245
539,10781
540,1436
541,6141
542,1409
543,3028
544,8215
545,3222
546,1497
547,6022
548,566
549,4026
550,5803
551,3257
552,2579
553,4685
554,6223
555,309
556,3520
557,3816
558,2075
559,10667
560,9250
561,5531
562,5581
563,1774
564,4384
565,102
566,8008
567,5526
568,1410
569,4472
570,7075
571,1878
572,4274
573,8839
574,3211
575,5326
576,3025
577,3351
578,10573
579,1091
580,4544
581,4644
582,8297
583,6961
584,6909
585,2994
586,1524
587,10388
588,549
589,2666
590,8154
591,4087
592,7899
593,5061
594,7503
595,5325
596,5019
597,8346
598,10674
599,9223
600,9846
601,2490
602,7137
603,6049
604,142
605,754
606,3759
607,5728
608,160
609,2621
610,9220
611,6052
612,3123
613,3678
614,4965
615,9497
616,2066
617,8133
618,3480
619,5930
620,3124
621,8553
622,8505
623,1882
624,8379
625,554
626,3103
627,7464
628,9257
629,9601
630,9208
631,1764
632,1612
633,2151
634,8526
635,2493
636,9704
637,7282
638,5806
639,9437
640,6272
641,6378
642,7246
643,9855
644,1160
645,2979
646,7455
647,2550
648,38
649,780
650,10668
651,5148
652,3981
653,5905
654,10738
655,2890
656,692
657,3845
658,9923
659,8507
660,1363
661,10488
662,7825
663,1449
664,4687
665,7869
666,10761
667,956
668,9734
669,1657
670,10224
671,550
672,9090
673,3283
674,6173
675,8365
676,9485
677,1719
678,133
679,9566
680,9955
681,9691
682,2902
683,6906
684,7783
685,8235
686,4312
687,4556
688,4552
689,8316
690,2972
691,10104
692,7972
693,6846
694,9022
695,4959
696,493
697,8473
698,644
699,3861
700,6745
701,617
702,5271
703,2254
704,4037
705,8793
706,3641
707,9094
708,3791
709,6416
710,8503
711,10671
712,4112
713,3454
714,6135
715,391
716,3991
717,1841
718,4289
719,8411
720,10729
721,10555
722,5410
723,2324
724,4957
725,185
726,1724
727,2470
728,5281
729,523
730,8114
731,7767
732,146
733,3341
734,9567
735,1551
736,8111
737,2599
738,9602
739,4976
740,355
741,1919
742,4187
743,3827
744,9896
745,9000
746,8562
747,6468
748,2058
749,9319
750,5071
751,3754
752,3057
753,205
754,547
755,7584
756,2109
757,2041
758,7427
759,1492
760,8016
761,7590
762,7573
763,736
764,7754
765,4613
766,7699
767,6157
768,4894
769,7679
770,8312
771,3824
772,2965
773,2206
774,7948
775,1752
776,4406
777,10
778,3800
779,3847
780,10565
781,6067
782,6829
783,5532
784,5243
785,481
786,8737
787,1133
788,3084
789,7910
790,5008
791,2834
792,6532
793,10043
794,3346
795,7394
796,466
797,2868
798,4739
799,1905
800,3729
801,4189
802,2527
803,9084
804,3521
805,5018
806,12
807,8997
808,7191
809,1906
810,10732
811,10462
812,9120
813,4465
814,9216
815,1732
816,10418
817,7840
818,4514
819,10305
820,8502
821,7516
822,8494
823,794
824,8268
825,2382
826,10299
827,2001
828,2722
829,240
830,605
831,1062
832,639
833,8501
834,1324
835,3101
836,5446
837,1591
838,200
839,10214
840,1838
841,426
842,1195
843,8378
844,8324
845,574
846,10085
847,3313
848,208
849,5049
850,4146
851,2687
852,4436
853,6388
854,5317
855,4383
856,10751
857,5600
858,278
859,3179
860,5859
861,7977
862,4241
863,3735
864,3621
865,5052
866,10753
867,10446
868,4951
869,2887
870,3298
871,3507
872,6832
873,3924
874,10178
875,7598
876,8372
877,9916
878,7421
879,7608
880,114
881,5970
882,7648
883,1995
884,7689
885,9345
886,620
887,604
888,3085
889,9270
890,10421
891,989
892,8597
893,4061
894,5133
895,8366
896,7820
897,10630
898,4598
899,5216
900,1034
901,3436
902,9686
903,10188
904,4473
905,1618
906,4307
907,8914
908,2987
909,8039
910,5452
911,6771
912,4002
913,7086
914,6068
915,3669
916,2422
917,7645
918,4319
919,7992
920,348
921,7525
922,9549
923,2592
924,2901
925,2960
926,4661
927,4127
928,2505
929,5647
930,6900
931,4435
932,6625
933,6174
934,8017
935,10072
936,4683
937,1064
938,4009
939,5746
940,4323
941,5949
942,8067
943,5202
944,3026
945,7351
946,2198
947,6235
948,9268
949,10577
950,7242
951,7550
952,9842
953,6229
954,9061
955,1403
956,9577
957,1779
958,9688
959,8885
960,8555
961,5778
962,5717
963,4992
964,3187
965,1339
966,6466
967,858
968,7768
969,9946
970,5979
971,10616
972,10330
973,4251
974,2756
975,9579
976,9973
977,3846
978,2924
979,7320
980,9828
981,1961
982,7231
983,7343
984,6544
985,7319
986,2187
987,76
988,6077
989,5882
990,8014
991,3712
992,5987
993,3309
994,3128
995,9484
996,2400
997,5392
998,2919
999,9941
1000,3339
1001,3565
1002,6467
1003,7892
1004,8593
1005,792
1006,8300
1007,10712
1008,10647
1009,5418
1010,4417
1011,9063
1012,3857
1013,8123
1014,10088
1015,1778
1016,8759
1017,2005
1018,9784
1019,2620
1020,10402
1021,6521
1022,2948
1023,9533
1024,5170
1025,7524
1026,10262
1027,8026
1028,3382
1029,2857
1030,9697
1031,7763
1032,3676
1033,5592
1034,7418
1035,5097
1036,3136
1037,3353
1038,6631
1039,6737
1040,381
1041,9908
1042,1703
1043,5275
1044,5349
1045,2095
1046,1627
1047,7440
1048,10409
1049,10520
1050,6913
1051,6200
1052,642
1053,4861
1054,6538
1055,3288
1056,10335
1057,6103
1058,5031
1059,8458
1060,1126
1061,9626
1062,2408
1063,6038
1064,8625
1065,1802
1066,9545
1067,7382
1068,5944
1069,10184
1070,3465
1071,5546
1072,175
1073,3439
1074,3356
1075,1796
1076,10229
1077,5456
1078,6640
1079,7921
1080,4859
1081,2829
1082,6731
1083,839
1084,5893
1085,2816
1086,3895
1087,1058
1088,5431
1089,9854
1090,5851
1091,1144
1092,2573
1093,10344
1094,3081
1095,5044
1096,8538
1097,6600
1098,9477
1099,10563
1100,22
1101,5664
1102,7399
1103,8904
1104,1467
1105,3926
1106,4921
1107,4825
1108,2631
1109,4310
1110,8611
1111,2275
1112,1201
1113,8368
1114,7395
1115,5440
1116,7687
1117,10081
1118,4632
1119,9726
1120,7375
1121,8896
1122,7975
1123,9926
1124,5507
1125,6680
1126,4316
1127,8320
1128,2606
1129,10717
1130,2295
1131,2664
1132,561
1133,3368
1134,1365
1135,8200
1136,7342
1137,2872
1138,2782
1139,5458
1140,10578
1141,10553
1142,1851
1143,10154
1144,7168
1145,1207
1146,107
1147,4831
1148,4519
1149,7587
1150,8833
1151,1674
1152,3190
1153,3448
1154,10122
1155,6185
1156,3570
1157,2537
1158,10718
1159,4111
1160,4141
1161,2240
1162,2617
1163,3548
1164,1347
1165,10603
1166,9357
1167,8485
1168,3316
1169,4879
1170,4238
1171,1323
1172,8455
1173,10615
1174,3552
1175,4926
1176,2800
1177,5744
1178,6563
1179,3452
1180,3388
1181,4125
1182,8416
1183,6297
1184,7735
1185,1739
1186,409
1187,3004
1188,8071
1189,7276
1190,740
1191,5953
1192,6461
1193,1971
1194,6311
1195,10071
1196,6577
1197,7694
1198,1652
1199,524
1200,3149
1201,4796
1202,650
1203,5074
1204,4816
1205,7311
1206,8727
1207,7344
1208,462
1209,9235
1210,9147
1211,3971
1212,7478
1213,33
1214,8236
1215,6113
1216,3830
1217,8794
1218,704
1219,4055
1220,2806
1221,1994
1222,4202
1223,372
1224,2905
1225,2744
1226,4782
1227,6818
1228,4533
1229,4059
1230,6888
1231,7233
1232,2695
1233,2427
1234,5508
1235,1165
1236,8626
1237,400
1238,3091
1239,8840
1240,986
1241,9692
1242,7042
1243,8744
1244,3428
1245,1430
1246,6096
1247,6027
1248,6927
1249,8995
1250,3557
1251,6208
1252,1528
1253,8504
1254,3733
1255,10000
1256,5807
1257,7532
1258,3973
1259,1935
1260,10638
1261,5557
1262,659
1263,5327
1264,5790
1265,7653
1266,3284
1267,7389
1268,3705
1269,9565
1270,7364
1271,6221
1272,3953
1273,9598
1274,7456
1275,3563
1276,9332
1277,10542
1278,27
1279,7020
1280,2341
1281,6950
1282,3680
1283,7988
1284,131
1285,7563
1286,397
1287,10020
1288,10100
1289,1060
1290,4691
1291,7817
1292,4237
1293,7337
1294,10596
1295,4817
1296,3875
1297,6070
1298,4703
1299,2247
1300,8244
1301,799
1302,6856
1303,1353
1304,3329
1305,817
1306,7498
1307,5590
1308,6910
1309,9674
1310,5492
1311,9917
1312,8888
1313,3060
1314,9558
1315,5823
1316,7916
1317,5173
1318,6153
1319,9364
1320,992
1321,8385
1322,1498
1323,4505
1324,6368
1325,8391
1326,5359
1327,2015
1328,2679
1329,8027
1330,8052
1331,3265
1332,7690
1333,41
1334,925
1335,5652
1336,5324
1337,7106
1338,1143
1339,6688
1340,8942
1341,6176
1342,6112
1343,4169
1344,4041
1345,2831
1346,762
1347,10778
1348,6166
1349,4077
1350,88
1351,7262
1352,474
1353,9618
1354,876
1355,1249
1356,10737
1357,2285
1358,2339
1359,325
1360,9451
1361,6379
1362,6765
1363,5345
1364,8203
1365,9136
1366,165
1367,724
1368,8967
1369,9610
1370,7756
1371,3087
1372,6959
1373,2986
1374,9851
1375,8581
1376,1771
1377,261
1378,5968
1379,4286
1380,10798
1381,3990
1382,8417
1383,5221
1384,4966
1385,10562
1386,6716
1387,1101
1388,5740
1389,7578
1390,1767
1391,4308
1392,7750
1393,8607
1394,9756
1395,2990
1396,5265
1397,7030
1398,5735
1399,795
1400,5824
1401,8771
1402,10422
1403,2081
1404,1162
1405,6941
1406,10459
1407,6439
1408,7966
1409,4676
1410,10567
1411,3425
1412,8802
1413,9594
1414,1246
1415,101
1416,7278
1417,922
1418,465
1419,2615
1420,6786
1421,7037
1422,1670
1423,4151
1424,2730
1425,2823
1426,9814
1427,4272
1428,5814
1429,2141
1430,8552
1431,2192
1432,10093
1433,7481
1434,4302
1435,7151
1436,6653
1437,516
1438,8121
1439,4284
1440,2999
1441,5214
