,0
0,654
1,90
2,1513
3,91
4,197
5,232
6,256
7,1986
8,200
9,426
10,45
11,813
12,1255
13,809
14,717
15,383
16,2305
17,2492
18,1400
19,789
20,882
21,210
22,2367
23,370
24,275
25,1783
26,4252
27,2504
28,309
29,1929
30,1760
31,1229
32,1561
33,1057
34,1239
35,1442
36,478
37,14
38,1854
39,3023
40,872
41,296
42,1477
43,1586
44,2278
45,365
46,165
47,1206
48,2310
49,177
50,776
51,10
52,97
53,3251
54,1814
55,3017
56,1471
57,2260
58,905
59,187
60,1180
61,1159
62,2148
63,2316
64,3674
65,1745
66,656
67,2657
68,4519
69,1050
70,1104
71,1798
72,2363
73,3126
74,361
75,4018
76,7251
77,1831
78,1479
79,793
80,338
81,2150
82,379
83,1489
84,508
85,786
86,3081
87,1707
88,1310
89,138
90,3858
91,1913
92,663
93,354
94,3325
95,3903
96,4062
97,2991
98,3513
99,3045
100,4662
101,2616
102,5878
103,3967
104,2299
105,2553
106,4035
107,4679
108,1661
109,3552
110,921
111,853
112,2513
113,2324
114,1676
115,5626
116,3940
117,234
118,7003
119,3285
120,1812
121,1687
122,2404
123,6934
124,2781
125,1306
126,3280
127,6138
128,2727
129,993
130,1808
131,5210
132,5981
133,5038
134,765
135,2848
136,1383
137,2689
138,4099
139,151
140,1373
141,4701
142,1124
143,2033
144,71
145,81
146,2032
147,808
148,3941
149,3457
150,2814
151,1641
152,5434
153,3720
154,7211
155,1095
156,2845
157,6890
158,2223
159,3987
160,1772
161,3166
162,3136
163,4242
164,1516
165,984
166,2998
167,4
168,818
169,1923
170,1483
171,211
172,922
173,1989
174,1900
175,4961
176,1473
177,2485
178,2938
179,1075
180,37
181,927
182,2679
183,1512
184,3550
185,1720
186,3193
187,2445
188,4993
189,2110
190,1795
191,2673
192,1072
193,2347
194,1482
195,3440
196,3379
197,3346
198,3633
199,3067
200,146
201,5425
202,3135
203,559
204,4287
205,3600
206,3125
207,5094
208,6884
209,3796
210,3775
211,2127
212,3801
213,5082
214,6194
215,3969
216,106
217,5677
218,3630
219,2818
220,8697
221,4678
222,4249
223,4951
224,5338
225,5800
226,4653
227,2379
228,3661
229,5148
230,4362
231,3444
232,1010
233,1729
234,4438
235,3318
236,1247
237,4037
238,5419
239,2509
240,5989
241,237
242,5067
243,5397
244,6969
245,8481
246,2624
247,4303
248,1418
249,8086
250,2662
251,5637
252,1820
253,4997
254,4108
255,2060
256,4954
257,4270
258,1982
259,737
260,2173
261,205
262,4911
263,3290
264,339
265,1749
266,2083
267,3539
268,757
269,2963
270,3873
271,725
272,4532
273,4193
274,4529
275,4494
276,4591
277,5943
278,4844
279,5336
280,4970
281,3631
282,5014
283,384
284,492
285,2102
286,2761
287,3332
288,1654
289,2578
290,2440
291,1611
292,1606
293,2924
294,76
295,2582
296,1559
297,469
298,1197
299,2870
300,1685
301,489
302,1921
303,3929
304,4217
305,1141
306,3071
307,1213
308,3102
309,4177
310,2108
311,2967
312,1577
313,3394
314,3146
315,3060
316,1283
317,2214
318,108
319,4052
320,28
321,4150
322,180
323,4945
324,3500
325,1148
326,2663
327,2607
328,2434
329,3012
330,1647
331,4358
332,4704
333,2052
334,2185
335,3173
336,3920
337,3828
338,6305
339,2699
340,4125
341,1581
342,1053
343,4680
344,5192
345,9238
346,5355
347,1861
348,1963
349,2537
350,1432
351,4919
352,4027
353,4518
354,5011
355,5900
356,3334
357,4390
358,1304
359,1896
360,5826
361,1344
362,5437
363,3795
364,6426
365,2075
366,5124
367,1090
368,3207
369,4796
370,4273
371,5558
372,2733
373,5440
374,1565
375,3509
376,4700
377,1734
378,3305
379,5847
380,3731
381,6079
382,5334
383,4251
384,6189
385,7201
386,5885
387,6749
388,6110
389,6998
390,3107
391,4623
392,5311
393,3798
394,6788
395,5727
396,5267
397,6171
398,4110
399,6216
400,4521
401,5502
402,5459
403,6427
404,6335
405,3783
406,9141
407,7715
408,6889
409,1670
410,6440
411,706
412,1046
413,4791
414,4065
415,6255
416,6755
417,6420
418,2949
419,5013
420,3846
421,8259
422,6177
423,7684
424,6551
425,7973
426,3537
427,8400
428,4086
429,4138
430,7545
431,4774
432,6797
433,6211
434,6796
435,7427
436,6091
437,5139
438,6812
439,1817
440,6237
441,7570
442,8357
443,5520
444,7682
445,4221
446,6983
447,6861
448,3320
449,7880
450,2423
451,6209
452,2498
453,8833
454,8832
455,6988
456,5908
457,5229
458,591
459,6062
460,3958
461,3945
462,4213
463,3979
464,9892
465,7431
466,8200
467,5745
468,7975
469,7582
470,9194
471,6266
472,7572
473,4126
474,147
475,8811
476,8083
477,7041
478,7799
479,7533
480,4057
481,3841
482,7920
483,7454
484,7275
485,5389
486,6066
487,7317
488,8000
489,6462
490,7827
491,4222
492,7254
493,7654
494,6943
495,8360
496,9698
497,8785
498,10164
499,6883
500,7781
501,1044
502,3794
503,8201
504,7749
505,7418
506,7544
507,9911
508,5584
509,4960
510,9541
511,7723
512,5253
513,4978
514,8362
515,10406
516,10060
517,5125
518,9245
519,688
520,3442
521,3740
522,4413
523,5231
524,6731
525,8679
526,7766
527,9432
528,9254
529,7886
530,4575
531,7722
532,5833
533,10360
534,3811
535,9468
536,8514
537,6150
538,7658
539,5808
540,5142
541,7463
542,10106
543,6118
544,7366
545,6579
546,7583
547,8866
548,6619
549,3755
550,10664
551,8949
552,9491
553,9626
554,7800
555,8237
556,10316
557,9308
558,8284
559,7068
560,9112
561,73
562,7924
563,7590
564,5572
565,6277
566,7895
567,3622
568,7819
569,10015
570,1236
571,2741
572,9917
573,10279
574,7802
575,2093
576,1457
577,4520
578,8228
579,7959
580,5839
581,8991
582,4304
583,5446
584,5360
585,10153
586,10748
587,3359
588,112
589,411
590,5802
591,8303
592,10782
593,5404
594,7623
595,9166
596,9389
597,3808
598,5799
599,9213
600,5948
601,1691
602,7127
603,8365
604,8444
605,5822
606,4083
607,10176
608,8147
609,9922
610,10248
611,10174
612,5889
613,7752
614,9606
615,8628
616,3105
617,9983
618,8488
619,8807
620,777
621,9131
622,2213
623,5002
624,4294
625,6024
626,9263
627,3267
628,8712
629,7491
630,10566
631,10784
632,10276
633,9020
634,3505
635,10572
636,3048
637,7107
638,10459
639,9737
640,7967
641,1468
642,8454
643,1172
644,10260
645,5039
646,8060
647,7432
648,4798
649,791
650,7969
651,10281
652,10729
653,8053
654,9692
655,7577
656,5962
657,8825
658,10067
659,10384
660,10735
661,10635
662,8099
663,9488
664,3235
665,9996
666,10463
667,10090
668,10555
669,2497
670,9167
671,9416
672,8540
673,4015
674,5766
675,10764
676,393
677,10532
678,9641
679,1280
680,2964
681,3028
682,7934
683,9569
684,6778
685,10725
686,10766
687,10212
688,6461
689,5059
690,9530
691,4106
692,8148
693,3370
694,9113
695,8020
696,5258
697,7423
698,5441
699,8836
700,9388
701,10608
702,10577
703,9217
704,10456
705,10232
706,10430
707,4877
708,7233
709,7248
710,10712
711,8159
712,9095
713,7381
714,4064
715,10482
716,7492
717,9053
718,5539
719,8917
720,7894
721,4660
722,7236
723,9601
724,7158
725,6524
726,10578
727,10759
728,8443
729,900
730,5830
731,8380
732,9722
733,6911
734,6456
735,8765
736,4477
737,6030
738,10628
739,9706
740,5099
741,6254
742,9715
743,1664
744,6378
745,5903
746,8287
747,7100
748,8549
749,2245
750,5997
751,8961
752,6804
753,633
754,2341
755,3103
756,8992
757,1167
758,5649
759,4076
760,3818
761,6231
762,7484
763,9286
764,2489
765,7531
766,10669
767,4448
768,2466
769,7203
770,5262
771,3027
772,5077
773,5052
774,6791
775,7419
776,7991
777,1004
778,2358
779,6532
780,10541
781,1899
782,7954
783,10798
784,6959
785,9004
786,5370
787,10387
788,6999
789,2911
790,831
791,10781
792,8078
793,3617
794,1888
795,3463
796,8782
797,10317
798,5994
799,9857
800,10069
801,5232
802,3629
803,8041
804,2559
805,4632
806,5079
807,3980
808,4664
809,9
810,2232
811,3802
812,2542
813,6837
814,6179
815,6982
816,7532
817,7063
818,2843
819,7720
820,10790
821,8793
822,7327
823,6632
824,2224
825,9150
826,7116
827,8935
828,8888
829,6212
830,229
831,4408
832,9546
833,5918
834,3857
835,4231
836,7445
837,3845
838,1996
839,9738
840,1420
841,713
842,5577
843,5743
844,7727
845,4261
846,8490
847,6838
848,902
849,8394
850,810
851,9596
852,576
853,4285
854,6733
855,10643
856,711
857,8753
858,3311
859,5193
860,8233
861,7340
862,9462
863,10185
864,9039
865,3149
866,934
867,9619
868,9339
869,2990
870,5244
871,6068
872,8640
873,4691
874,8157
875,7021
876,5164
877,2960
878,9727
879,3082
880,5775
881,1038
882,3982
883,8724
884,8282
885,8950
886,1433
887,8946
888,7443
889,4760
890,1407
891,7726
892,1957
893,10220
894,6380
895,2737
896,179
897,10148
898,9556
899,10750
900,1974
901,3087
902,7285
903,6346
904,4374
905,4200
906,5478
907,8821
908,7362
909,5369
910,8356
911,4906
912,4921
913,2809
914,7151
915,9867
916,8308
917,52
918,4357
919,7352
920,3948
921,8399
922,7774
923,4882
924,10666
925,10038
926,4050
927,10612
928,1911
929,189
930,8469
931,6625
932,9297
933,2180
934,4909
935,7156
936,3907
937,272
938,2864
939,5686
940,5391
941,4785
942,9267
943,10016
944,1121
945,3356
946,2114
947,8515
948,8025
949,9587
950,8567
951,453
952,5331
953,3683
954,7756
955,8337
956,10564
957,2528
958,10636
959,5886
960,2572
961,3204
962,7252
963,8265
964,1604
965,7930
966,10422
967,8489
968,10714
969,10305
970,4540
971,2272
972,5544
973,10761
974,5302
975,4162
976,415
977,7943
978,8885
979,6020
980,8082
981,9883
982,4039
983,9685
984,9789
985,3695
986,3031
987,3946
988,6716
989,1465
990,5467
991,9143
992,9820
993,9597
994,10005
995,6569
996,10285
997,8503
998,2085
999,7562
1000,2797
1001,4264
1002,6896
1003,8685
1004,10672
1005,3278
1006,3401
1007,534
1008,289
1009,4155
1010,7337
1011,4869
1012,2442
1013,3304
1014,278
1015,7232
1016,5849
1017,8706
1018,8531
1019,9563
1020,6631
1021,6001
1022,9686
1023,1189
1024,4472
1025,3704
1026,6836
1027,8352
1028,5498
1029,3344
1030,4637
1031,2317
1032,3762
1033,941
1034,4800
1035,3428
1036,1677
1037,6201
1038,7662
1039,6367
1040,660
1041,3693
1042,3469
1043,5487
1044,2587
1045,3336
1046,5273
1047,5524
1048,4973
1049,6137
1050,5624
1051,3349
1052,9451
1053,9348
1054,5773
1055,4031
1056,2533
1057,7628
1058,2961
1059,5945
1060,4764
1061,6144
1062,1026
1063,4342
1064,3580
1065,10553
1066,8601
1067,8368
1068,7559
1069,9376
1070,6052
1071,7633
1072,7653
1073,9633
1074,1748
1075,7253
1076,8512
1077,7310
1078,3088
1079,9067
1080,10423
1081,891
1082,8254
1083,9252
1084,7606
1085,8824
1086,3493
1087,9847
1088,9687
1089,5818
1090,8198
1091,7901
1092,5074
1093,337
1094,10773
1095,1539
1096,9168
1097,513
1098,6463
1099,3702
1100,227
1101,10408
1102,535
1103,3784
1104,2155
1105,9499
1106,2424
1107,10211
1108,422
1109,7823
1110,526
1111,6360
1112,10323
1113,9086
1114,1077
1115,1166
1116,9947
1117,10642
1118,4003
1119,8732
1120,8491
1121,3668
1122,4757
1123,8522
1124,6336
1125,1978
1126,10193
1127,1862
1128,8421
1129,7803
1130,4379
1131,118
1132,3595
1133,932
1134,7620
1135,8472
1136,8835
1137,9093
1138,8124
1139,5663
1140,6104
1141,1866
1142,6557
1143,8971
1144,10517
1145,7464
1146,9831
1147,3525
1148,4195
1149,10596
1150,2069
1151,9076
1152,105
1153,3429
1154,10027
1155,4271
1156,10252
1157,10551
1158,2894
1159,1927
1160,1322
1161,4648
1162,3810
1163,6055
1164,136
1165,1851
1166,4113
1167,5887
1168,7117
1169,8986
1170,6343
1171,528
1172,6589
1173,4549
1174,4685
1175,3658
1176,2020
1177,1618
1178,613
1179,5199
1180,4068
1181,6616
1182,6278
1183,1895
1184,2230
1185,10001
1186,7549
1187,8289
1188,1109
1189,10362
1190,2694
1191,9380
1192,10050
1193,5953
1194,2800
1195,10429
1196,5934
1197,1281
1198,9682
1199,7286
1200,10119
1201,8038
1202,2040
1203,5466
1204,8030
1205,9810
1206,9634
1207,1915
1208,5281
1209,2907
1210,8713
1211,7770
1212,9821
1213,2872
1214,8493
1215,10009
1216,7084
1217,6469
1218,7741
1219,6414
1220,7023
1221,321
1222,4289
1223,9919
1224,8045
1225,4084
1226,1173
