,0
0,782
1,289
2,390
3,1237
4,74
5,308
6,237
7,2091
8,661
9,910
10,106
11,592
12,1951
13,336
14,295
15,1734
16,1264
17,2245
18,1191
19,13
20,2403
21,1197
22,864
23,2875
24,1371
25,69
26,1004
27,393
28,1778
29,45
30,1245
31,815
32,414
33,651
34,2329
35,4256
36,732
37,2453
38,176
39,2183
40,3061
41,2391
42,657
43,2761
44,427
45,98
46,3363
47,2789
48,842
49,369
50,4724
51,2637
52,92
53,1323
54,4106
55,931
56,146
57,755
58,1944
59,3557
60,2043
61,1881
62,189
63,3096
64,631
65,1366
66,392
67,1790
68,2119
69,771
70,1690
71,2670
72,2311
73,1163
74,3055
75,235
76,4946
77,2535
78,1232
79,2260
80,1390
81,3410
82,3639
83,2185
84,4209
85,3323
86,1140
87,880
88,3755
89,5389
90,2144
91,1514
92,1123
93,2877
94,3510
95,6148
96,1585
97,1704
98,9
99,2683
100,912
101,1747
102,1936
103,2773
104,481
105,4347
106,3084
107,1714
108,749
109,3713
110,1775
111,686
112,2606
113,1683
114,2291
115,814
116,4216
117,3870
118,4004
119,5271
120,4028
121,4478
122,367
123,2562
124,799
125,2916
126,53
127,655
128,3897
129,3986
130,2960
131,5223
132,6447
133,371
134,2901
135,5088
136,163
137,3900
138,2517
139,4201
140,6801
141,6929
142,3115
143,1073
144,3852
145,2426
146,3156
147,3026
148,1812
149,1066
150,3741
151,435
152,892
153,2203
154,1005
155,2853
156,2468
157,4570
158,4979
159,3082
160,3496
161,1610
162,2816
163,512
164,983
165,3197
166,3760
167,2388
168,1440
169,1507
170,4355
171,4696
172,3356
173,1928
174,1414
175,1823
176,186
177,3625
178,792
179,1457
180,2443
181,1359
182,3668
183,1254
184,8294
185,2137
186,209
187,4792
188,2484
189,4150
190,72
191,3785
192,137
193,2094
194,2089
195,1605
196,565
197,380
198,1236
199,442
200,2732
201,363
202,3667
203,1437
204,4265
205,27
206,135
207,81
208,205
209,1712
210,717
211,1602
212,4733
213,4451
214,552
215,149
216,750
217,496
218,2005
219,492
220,1114
221,1836
222,3534
223,1025
224,2209
225,3289
226,3370
227,3966
228,174
229,4953
230,2250
231,1400
232,3134
233,210
234,1954
235,1723
236,1092
237,257
238,1597
239,561
240,319
