,0
0,8881
1,5520
2,7661
3,10449
4,2923
5,1135
6,6857
7,4953
8,3633
9,2621
10,8597
11,3323
12,204
13,8804
14,3694
15,1894
16,7929
17,10493
18,6442
19,5280
20,2207
21,6584
22,3353
23,2096
24,7607
25,8849
26,3635
27,6972
28,6444
29,6147
30,7903
31,840
32,3948
33,1638
34,6447
35,7449
36,8738
37,6186
38,1552
39,10763
40,8085
41,8709
42,8344
43,979
44,1642
45,3756
46,6734
47,8613
48,8082
49,5549
50,5528
51,643
52,1684
53,468
54,8022
55,8100
56,3549
57,8345
58,2838
59,7423
60,9192
61,9309
62,8525
63,8751
64,8239
65,2760
66,7519
67,10421
68,8244
69,1036
70,6543
71,4111
72,1577
73,5578
74,4127
75,3334
76,10243
77,2217
78,3741
79,1227
80,5863
81,9665
82,9704
83,1599
84,9715
85,7489
86,5619
87,9408
88,1550
89,1705
90,617
91,3174
92,9934
93,5632
94,6195
95,3745
96,4962
97,6035
98,4066
99,5808
100,9234
101,6791
102,9171
103,2002
104,3921
105,3203
106,10579
107,7885
108,10747
109,9676
110,7792
111,473
112,3979
113,8817
114,5434
115,909
116,5165
117,8964
118,1454
119,9340
120,564
121,453
122,4126
123,217
124,10197
125,9399
126,10260
127,434
128,1407
129,8766
130,7738
131,2940
132,4989
133,10574
134,7452
135,4530
136,6884
137,2969
138,1516
139,4141
140,8699
141,3742
142,7548
143,9684
144,4255
145,5660
146,7732
147,7955
148,6294
149,4936
150,3070
151,8813
152,5067
153,6121
154,1732
155,935
156,7168
157,758
158,3723
159,8789
160,6258
161,4088
162,811
163,3199
164,2779
165,4
166,4030
167,2294
168,4269
169,10531
170,6320
171,2255
172,346
173,731
174,6937
175,7424
176,9998
177,774
178,9606
179,5597
180,2481
181,5970
182,1467
183,2256
184,4653
185,5859
186,7986
187,1575
188,1916
189,7575
190,8665
191,9497
192,4521
193,4542
194,1656
195,2104
196,7641
197,6368
198,6902
199,4399
200,5748
201,8401
202,9141
203,8477
204,1815
205,5701
206,321
207,4991
208,8928
209,10581
210,6730
211,404
212,2590
213,4633
214,3607
215,6636
216,6808
217,2307
218,5336
219,7841
220,2428
221,1195
222,9669
223,3380
224,3328
225,142
226,10131
227,3801
228,4041
229,494
230,9275
231,4677
232,7392
233,78
234,7490
235,7962
236,883
237,7552
238,7811
239,2009
240,2697
241,3399
242,1065
243,5423
244,2282
245,544
246,10662
247,5020
248,10149
249,6247
250,10749
251,72
252,2584
253,8191
254,6356
255,7356
256,4294
257,4907
258,5543
259,995
260,10089
261,6785
262,1506
263,5173
264,1201
265,10281
266,4395
267,7386
268,6976
269,10729
270,8523
271,3033
272,10
273,7408
274,2735
275,672
276,1474
277,2315
278,4177
279,2598
280,8470
281,6236
282,4365
283,8338
284,9600
285,749
286,9576
287,3107
288,1159
289,3517
290,3510
291,10304
292,4224
293,5053
294,3986
295,4280
296,1650
297,3467
298,4309
299,1890
300,5210
301,3000
302,6635
303,2656
304,7589
305,9769
306,1427
307,4181
308,10534
309,10668
310,10210
311,8215
312,8202
313,10768
314,7200
315,1383
316,5288
317,4659
318,1907
319,1080
320,9360
321,10162
322,1360
323,4657
324,1893
325,3946
326,3980
327,5371
328,10350
329,1855
330,267
331,319
332,7573
333,7492
334,4661
335,1688
336,8335
337,6037
338,3734
339,1165
340,10478
341,9140
342,2821
343,6526
344,636
345,9090
346,246
347,7547
348,7334
349,9609
350,3130
351,7655
352,1633
353,1419
354,2056
355,547
356,7428
357,9305
358,8255
359,1823
360,855
361,70
362,10167
363,1682
364,5992
365,7031
366,3354
367,7773
368,107
369,3632
370,4696
371,2530
372,7290
373,5777
374,9256
375,2525
376,4465
377,4870
378,5815
379,5804
380,10052
381,732
382,8975
383,1047
384,8602
385,2501
386,1461
387,4619
388,7875
389,9218
390,7817
391,1667
392,8762
393,10758
394,6192
395,2046
396,10265
397,7054
398,5531
399,10555
400,10136
401,1673
402,9944
403,10452
404,3284
405,3032
406,7795
407,9989
408,6146
409,7551
410,4964
411,5497
412,9979
413,6963
414,10374
415,9225
416,10047
417,10345
418,3259
419,132
420,9126
421,6996
422,931
423,8498
424,2534
425,9618
426,336
427,8473
428,7946
429,9107
430,5341
431,8069
432,6410
433,5470
434,8805
435,10012
436,9509
437,2546
438,3795
439,10192
440,3872
441,1555
442,4767
443,6235
444,5931
445,4443
446,10293
447,8929
448,5873
449,2968
450,2568
451,8971
452,5940
453,5750
454,8185
455,6948
456,1812
457,4364
458,7743
459,10783
460,2091
461,9091
462,3560
463,7370
464,6115
465,73
466,2498
467,10764
468,3707
469,3966
470,5881
471,5849
472,1807
473,10632
474,1034
475,8707
476,813
477,3117
478,2519
479,5556
480,146
481,5614
482,3798
483,3670
484,1361
485,10011
486,304
487,1659
488,7199
489,6257
490,4976
491,3036
492,6980
493,8136
494,7332
495,7549
496,9690
497,922
498,5493
499,6417
500,160
501,10725
502,8124
503,3796
504,7470
505,3823
506,7996
507,4992
508,6596
509,3154
510,5517
511,683
512,2869
513,9664
514,9537
515,5474
516,6823
517,300
518,4470
519,10735
520,8877
521,6203
522,2897
523,8149
524,5113
525,6446
526,3316
527,2082
528,604
529,2811
530,2579
531,10376
532,3122
533,8452
534,9716
535,9862
536,7420
537,5999
538,2225
539,7437
540,1727
541,5057
542,5318
543,10233
544,2300
545,7909
546,2909
547,3043
548,1482
549,9359
550,3800
551,8072
552,4379
553,4069
554,2612
555,7911
556,2095
557,6991
558,9047
559,2731
560,8469
561,2502
562,7433
563,4215
564,6079
565,3662
566,9889
567,7651
568,7180
569,5618
570,733
571,4956
572,10734
573,7154
574,965
575,8014
576,7396
577,5842
578,9452
579,1018
580,7314
581,10596
582,1511
583,5208
584,8377
585,6021
586,913
587,8471
588,7249
589,5037
590,47
591,1716
592,2262
593,6416
594,1167
595,2862
596,9238
597,1706
598,8336
599,2101
600,4159
601,2639
602,3704
603,6032
604,8005
605,1061
606,2953
607,6573
608,6108
609,5900
610,7304
611,3084
612,3357
613,2673
614,9410
615,1983
616,5915
617,5312
618,3181
619,4301
620,10067
621,1147
622,1903
623,5774
624,5245
625,2028
626,198
627,6507
628,2617
629,5682
630,4534
631,7584
632,8925
633,8684
634,44
635,4900
636,1922
637,511
638,4054
639,6152
640,1767
641,94
642,3841
643,7060
644,10570
645,3522
646,7537
647,3518
648,8282
649,2625
650,7713
651,7355
652,10217
653,55
654,4079
655,4461
656,7014
657,6427
658,787
659,7146
660,3105
661,3501
662,4676
663,9538
664,1920
665,10308
666,5488
667,9056
668,5718
669,2763
670,6481
671,7672
672,10407
673,559
674,824
675,1277
676,6184
677,718
678,6935
679,5600
680,4701
681,4874
682,203
683,10780
684,4570
685,5938
686,9930
687,5386
688,4241
689,4523
690,396
691,3727
692,10318
693,6315
694,10627
695,3806
696,9966
697,2747
698,2339
699,7984
700,7152
701,2019
702,6470
703,986
704,2487
705,2835
706,549
707,6949
708,10051
709,8063
710,2894
711,8816
712,9348
713,10396
714,9099
715,8333
716,8378
717,10571
718,10313
719,2478
720,6190
721,8167
722,7650
723,903
724,5799
725,2051
726,1722
727,7366
728,4745
729,1845
730,7254
731,2554
732,9002
733,6800
734,6070
735,10282
736,3141
737,3721
738,9204
739,6588
740,6665
741,1043
742,7536
743,772
744,5378
745,574
746,7919
747,1854
748,5651
749,6975
750,360
751,10779
752,5316
753,10549
754,2073
755,10712
756,9895
757,1151
758,116
759,8341
760,5419
761,722
762,5440
763,10459
764,9213
765,2224
766,7198
767,9073
768,4158
769,9456
770,5778
771,7624
772,3227
773,6255
774,2879
775,3065
776,4175
777,9382
778,4452
779,8037
780,4016
781,9318
782,5853
783,2299
784,3562
785,9464
786,3271
787,4123
788,3836
789,816
790,131
791,10553
792,7947
793,1230
794,10398
795,2724
796,9476
797,9661
798,9529
799,4751
800,6891
801,6619
802,476
803,8532
804,9223
805,5412
806,9475
807,3968
808,10071
809,3626
810,9022
811,8009
812,2609
813,7883
814,4196
815,7678
816,7742
817,8426
818,10771
819,2333
820,9919
821,2913
822,1483
823,5703
824,6239
825,2730
826,10457
827,9999
828,4062
829,2218
830,8522
831,8135
832,6506
833,4270
834,3050
835,6128
836,2866
837,5222
838,4306
839,9170
840,10510
841,6615
842,6370
843,4264
844,5184
845,1274
846,3341
847,5861
848,6216
849,4075
850,7775
851,7600
852,7316
853,9061
854,667
855,2421
856,341
857,8730
858,7315
859,1972
860,4783
861,8987
862,5791
863,4368
864,10020
865,5965
866,6723
867,10547
868,3535
869,3547
870,2327
871,7800
872,4637
873,10171
874,646
875,3659
876,3048
877,9189
878,3330
879,5368
880,4382
881,5822
882,1112
883,5635
884,5178
885,5347
886,3459
887,7761
888,9659
889,3571
890,4453
891,3196
892,5038
893,3428
894,8972
895,4858
896,392
897,1500
898,7813
899,4576
900,6518
901,4448
902,7010
903,5425
904,3759
905,8862
906,3291
907,5016
908,6885
909,3775
910,1300
911,9694
912,6748
913,3265
914,6834
915,9269
916,7099
917,7895
918,6200
919,8793
920,7211
921,7948
922,9406
923,1475
924,6349
925,5795
926,1027
927,7942
928,10159
929,6049
930,10564
931,5923
932,5997
933,1980
934,4223
935,6905
936,3007
937,3471
938,7868
939,12
940,10565
941,10269
942,10639
943,6280
944,1390
945,3724
946,8740
947,10085
948,8568
949,5367
950,8463
951,3565
952,5354
953,1146
954,5379
955,2119
956,10076
957,975
958,1991
959,414
960,88
961,6086
962,6127
963,7555
964,9036
965,10794
966,243
967,2144
968,8437
969,5185
970,7121
971,5854
972,9900
973,5166
974,8348
975,6790
976,4039
977,6073
978,2972
979,2473
980,10513
981,3687
982,5137
983,768
984,10288
985,6879
986,6510
987,10411
988,3725
989,14
990,6187
991,1714
992,4969
993,6096
994,2885
995,9281
996,8291
997,1914
998,6365
999,3904
1000,7236
1001,101
1002,6047
1003,5418
1004,8213
1005,6760
1006,3473
1007,1060
1008,2199
1009,420
1010,633
1011,3221
1012,8020
1013,2292
1014,5830
1015,9429
1016,4451
1017,1178
1018,10022
1019,7669
1020,3139
1021,5287
1022,8219
1023,8266
1024,6776
1025,7758
1026,4793
1027,4055
1028,2419
1029,5918
1030,4522
1031,5860
1032,10333
1033,3760
1034,9897
1035,7244
1036,2751
1037,2607
1038,2805
1039,3386
1040,462
1041,5096
1042,8183
1043,3586
1044,408
1045,5042
1046,6165
1047,7576
1048,10551
1049,1129
1050,5962
1051,7466
1052,2739
1053,3697
1054,6608
1055,4905
1056,8895
1057,7160
1058,7662
1059,3967
1060,3288
1061,2688
1062,5004
1063,7633
1064,1189
1065,5097
1066,6062
1067,8661
1068,4961
1069,2908
1070,1746
1071,9984
1072,3464
1073,4836
1074,6399
1075,9733
1076,971
1077,8287
1078,4412
1079,7343
1080,5098
1081,6168
1082,4065
1083,6703
1084,7253
1085,747
1086,4500
1087,5146
1088,2049
1089,10698
1090,10541
1091,5055
1092,4094
1093,2397
1094,7621
1095,8168
1096,9460
1097,9812
1098,8025
1099,3090
1100,1561
1101,1779
1102,5913
1103,283
1104,4161
1105,8068
1106,4681
1107,6150
1108,10473
1109,5083
1110,2414
1111,2439
1112,535
1113,1793
1114,1604
1115,836
1116,7482
1117,8698
1118,9896
1119,8497
1120,8262
1121,4524
1122,7108
1123,5608
1124,8852
1125,4167
1126,9857
1127,8196
1128,3762
1129,7915
1130,3365
1131,6061
1132,4277
1133,6358
1134,2368
1135,4037
1136,4760
1137,10664
1138,2827
1139,4290
1140,2081
1141,7227
1142,6616
1143,3729
1144,522
1145,2986
1146,9044
1147,8334
1148,9757
1149,10263
1150,3322
1151,3875
1152,4627
1153,10772
1154,7251
1155,1822
1156,2572
1157,4729
1158,3538
1159,5763
1160,5713
1161,10692
1162,6654
1163,7673
1164,5290
1165,2270
1166,3945
1167,7380
1168,9082
1169,8669
1170,10633
1171,6054
1172,5896
1173,7280
1174,1750
1175,6627
1176,2354
1177,2736
1178,10436
1179,8717
1180,6144
1181,10207
1182,4484
1183,3453
1184,2849
1185,4897
1186,5240
1187,10558
1188,9104
1189,5691
1190,6904
1191,9566
1192,10798
1193,7727
1194,798
1195,6739
1196,7045
1197,2875
1198,2053
1199,712
1200,6087
1201,5313
1202,8171
1203,7202
1204,7309
1205,689
1206,9528
1207,2938
1208,9235
1209,6854
1210,7425
1211,5645
1212,1813
1213,6681
1214,461
1215,6945
1216,1207
1217,3477
1218,499
1219,2179
1220,8680
1221,207
1222,9451
1223,378
1224,5141
1225,7922
1226,4048
1227,9201
1228,3028
1229,3852
1230,3243
1231,7712
1232,8343
1233,3924
1234,6579
1235,8519
1236,3216
1237,8950
1238,1289
1239,4109
1240,1365
1241,9752
1242,10107
1243,8847
1244,9520
1245,6537
1246,8427
1247,1905
1248,7979
1249,7289
1250,8855
1251,1338
1252,2803
1253,4051
1254,4020
1255,3543
1256,2622
1257,6036
1258,5735
1259,7966
1260,1106
1261,3525
1262,655
1263,344
1264,8565
1265,8495
1266,501
1267,7116
1268,1040
1269,228
1270,7558
1271,6379
1272,8407
1273,4421
1274,7101
1275,3315
1276,310
1277,5382
1278,3824
1279,6559
1280,905
1281,4293
1282,8081
1283,2410
1284,7013
1285,4073
1286,711
1287,6563
1288,9696
1289,5740
1290,9
1291,6285
1292,586
1293,1829
1294,4834
1295,7704
1296,328
1297,9550
1298,5707
1299,605
1300,415
1301,492
1302,4792
1303,9222
1304,9195
1305,3285
1306,5331
1307,3219
1308,7997
1309,6218
1310,7957
1311,3438
1312,6587
1313,1970
1314,5968
1315,2430
1316,5229
1317,1778
1318,3827
1319,8511
1320,7235
1321,10578
1322,4978
1323,7467
1324,10188
1325,4068
1326,1976
1327,5892
1328,10796
1329,10146
1330,9118
1331,7361
1332,5683
1333,10098
1334,8455
1335,8526
1336,6598
1337,6811
1338,211
1339,2557
1340,789
1341,3906
1342,6992
1343,2706
1344,2833
1345,1052
1346,2352
1347,7936
1348,8106
1349,2031
1350,8983
1351,920
1352,2005
1353,3774
1354,536
1355,1042
1356,7215
1357,8372
1358,2027
1359,4724
1360,5855
1361,5779
1362,2398
1363,6173
1364,3870
1365,3298
1366,4359
1367,9067
1368,4071
1369,1154
1370,5876
1371,1387
1372,1662
1373,6015
1374,6532
1375,448
1376,2211
1377,1345
1378,1792
1379,9526
1380,1781
1381,6288
1382,3410
1383,5286
1384,1617
1385,6880
1386,6335
1387,10429
1388,7714
1389,513
1390,4013
1391,8221
1392,5775
1393,8328
1394,10327
1395,10392
1396,8309
1397,4772
1398,8587
1399,9504
1400,9915
1401,8694
1402,5071
1403,4254
1404,376
1405,2309
1406,8809
1407,3711
1408,6589
1409,5650
1410,7890
1411,5690
1412,4417
1413,6078
1414,9272
1415,7718
1416,1344
1417,6429
1418,9601
1419,7565
1420,1410
1421,5676
1422,6222
1423,125
1424,5250
1425,1100
1426,1275
1427,4698
1428,4867
1429,5730
1430,2301
1431,4102
1432,4295
1433,9574
1434,627
1435,7574
1436,6719
1437,1928
1438,1951
1439,5673
1440,7345
1441,2424
1442,6404
1443,9549
1444,451
1445,4203
1446,4591
1447,6839
1448,7840
1449,182
1450,9708
1451,4819
1452,2995
1453,3063
1454,9364
1455,3931
1456,7266
1457,9592
1458,5292
1459,4363
1460,6331
1461,595
1462,530
1463,8442
1464,7192
1465,174
1466,3536
1467,896
1468,4943
1469,3532
1470,8351
1471,4289
1472,5884
1473,6653
1474,2173
1475,2140
1476,9211
1477,5782
1478,5698
1479,9418
1480,6732
1481,6759
1482,7250
1483,6164
1484,3129
1485,180
1486,5320
1487,2360
1488,9597
1489,295
1490,2415
1491,7286
1492,8794
1493,10102
1494,949
1495,8763
1496,551
1497,6888
1498,5759
1499,3624
1500,563
1501,5231
1502,4060
1503,8148
1504,2645
1505,8126
1506,7047
1507,5006
1508,9817
1509,3415
1510,2142
1511,5535
1512,7096
1513,8888
1514,874
1515,1399
1516,7535
1517,1936
1518,4087
1519,3286
1520,7483
1521,550
1522,6639
1523,9329
1524,8562
1525,5593
1526,6714
1527,4754
1528,3091
1529,3074
1530,7256
1531,3347
1532,9370
1533,10424
1534,8596
1535,6817
1536,4835
