,0
0,7803
1,1730
2,7426
3,2348
4,2341
5,10527
6,10242
7,7370
8,8853
9,7386
10,694
11,7393
12,3205
13,10132
14,8930
15,96
16,7859
17,6335
18,1077
19,4247
20,10770
21,92
22,6333
23,7644
24,2562
25,3320
26,10786
27,9365
28,7030
29,6972
30,2958
31,7942
32,1447
33,9229
34,3442
35,769
36,105
37,7399
38,3188
39,2791
40,6692
41,1461
42,9657
43,7879
44,10665
45,6163
46,8348
47,230
48,4252
49,3651
50,10458
51,3264
52,9340
53,8723
54,7552
55,7767
56,6913
57,7306
58,8052
59,2577
60,8175
61,187
62,5916
63,8063
64,171
65,1333
66,7618
67,4655
68,4495
69,5694
70,876
71,10321
72,8102
73,10736
74,10642
75,7897
76,5608
77,2888
78,8252
79,8462
80,3094
81,6892
82,10351
83,2269
84,4281
85,7035
86,2167
87,3460
88,3931
89,9577
90,10528
91,7240
92,667
93,74
94,3071
95,5076
96,10073
97,8170
98,5292
99,9392
100,2492
101,2466
102,9263
103,7751
104,9598
105,5531
106,5092
107,2584
108,5407
109,5261
110,3567
111,10315
112,4285
113,1494
114,1779
115,4497
116,4674
117,636
118,9354
119,6156
120,4915
121,6661
122,2327
123,2314
124,8442
125,5126
126,3770
127,7432
128,8871
129,5188
130,5950
131,2607
132,7085
133,6125
134,7359
135,2085
136,4938
137,7569
138,8249
139,7342
140,6202
141,9714
142,1714
143,2132
144,10438
145,2517
146,10480
147,3358
148,8300
149,7986
150,7347
151,9888
152,6847
153,1880
154,10748
155,1900
156,9662
157,3648
158,1965
159,5807
160,8984
161,8803
162,10146
163,2679
164,1852
165,1591
166,3945
167,6849
168,714
169,896
170,4747
171,871
172,6917
173,2560
174,5263
175,2077
176,10305
177,7586
178,2417
179,4012
180,7620
181,7497
182,7190
183,10201
184,3495
185,9980
186,541
187,9220
188,5410
189,184
190,7734
191,146
192,3936
193,233
194,6065
195,2663
196,770
197,9
198,3832
199,683
200,8509
201,5348
202,5337
203,4874
204,9237
205,2247
206,5623
207,6321
208,4092
209,4518
210,6265
211,4022
212,7173
213,9762
214,7675
215,6143
216,7890
217,4920
218,9366
219,900
220,10570
221,4970
222,9830
223,7509
224,6561
225,6904
226,9869
227,1412
228,3166
229,765
230,9036
231,8331
232,6413
233,8459
234,3093
235,3248
236,7395
237,1562
238,9090
239,4678
240,7356
241,7624
242,8689
243,5641
244,3119
245,8752
246,313
247,8679
248,380
249,7135
250,6394
251,6960
252,4417
253,2900
254,7996
255,6569
256,4739
257,8846
258,4815
259,5871
260,2302
261,10378
262,3023
263,5928
264,3106
265,3742
266,8761
267,4155
268,6314
269,9414
270,756
271,4967
272,5774
273,7483
274,7793
275,10268
276,3912
277,1641
278,2526
279,250
280,3074
281,1709
282,212
283,5501
284,455
285,6895
286,9500
287,846
288,2915
289,3060
290,10195
291,10735
292,3319
293,4913
294,6017
295,3709
296,1618
297,2976
298,9617
299,7735
300,2687
301,117
302,6022
303,8320
304,5005
305,4106
306,7701
307,7533
308,6544
309,3020
310,6591
311,6948
312,6383
313,9098
314,5985
315,401
316,1460
317,2630
318,1264
319,8240
320,7385
321,9227
322,1753
323,8369
324,2537
325,7220
326,1535
327,3972
328,1589
329,6206
330,8325
331,1147
332,4881
333,6721
334,8974
335,8775
336,10560
337,3536
338,2648
339,3510
340,344
341,9003
342,2739
343,4911
344,1087
345,2212
346,10308
347,5149
348,7254
349,1191
350,4340
351,3127
352,8065
353,8439
354,6619
355,5262
356,7930
357,8126
358,6758
359,10250
360,2044
361,6774
362,6224
363,6916
364,6323
365,596
366,1009
367,7352
368,10198
369,2720
370,2471
371,8334
372,3160
373,1663
374,4048
375,2075
376,9985
377,1635
378,271
379,9037
380,438
381,6568
382,7422
383,2192
384,3625
385,4038
386,1643
387,1291
388,9205
389,3129
390,3345
391,5012
392,37
393,1224
394,166
395,1791
396,7702
397,150
398,10167
399,5316
400,5905
401,2904
402,5311
403,4336
404,5508
405,2834
406,9142
407,7616
408,3098
409,7769
410,1286
411,7617
412,2038
413,7848
414,474
415,8976
416,5957
417,10766
418,1875
419,2985
420,1942
421,8808
422,8460
423,3789
424,4031
425,728
426,8510
427,3505
428,1919
429,5117
430,8139
431,9141
432,6752
433,9542
434,1033
435,1734
436,1490
437,6844
438,9571
439,6850
440,3599
441,6167
442,7532
443,5225
444,677
445,7966
446,7539
447,4090
448,1408
449,8267
450,9608
451,5768
452,10726
453,7544
454,2055
455,8748
456,5800
457,4208
458,10375
459,545
460,893
461,3827
462,2992
463,5890
464,10222
465,1762
466,283
467,9918
468,6090
469,7203
470,1970
471,5542
472,6282
473,9060
474,2984
475,9513
476,5626
477,4876
478,3080
479,1661
480,6414
481,10764
482,6574
483,29
484,4846
485,4763
486,1774
487,10634
488,3526
489,3186
490,1585
491,7606
492,5712
493,2241
494,7498
495,5288
496,398
497,1445
498,2990
499,4994
500,8601
501,7924
502,2296
503,3307
504,8199
505,3277
506,2259
507,2067
508,5075
509,6932
510,10215
511,9881
512,2957
513,5750
514,1653
515,8779
516,7682
517,10054
518,4153
519,1796
520,8224
521,3079
522,4952
523,9024
524,3732
525,2857
526,8931
527,5765
528,1558
529,8084
530,1106
531,9038
532,492
533,9675
534,4640
535,1686
536,4638
537,784
538,4636
539,9226
540,3814
541,3843
542,9241
543,2589
544,8733
545,4496
546,2288
547,9287
548,1898
549,8975
550,7715
551,5397
552,808
553,10566
554,4961
555,10317
556,2954
557,6757
558,10238
559,1449
560,10453
