,0
0,401
1,2166
2,4840
3,4296
4,8713
5,169
6,6168
7,6451
8,4790
9,7057
10,7899
11,10719
12,1609
13,7370
14,600
15,6453
16,2262
17,4274
18,6
19,5971
20,4487
21,5114
22,5332
23,4171
24,5696
25,8267
26,8759
27,574
28,8616
29,144
30,10549
31,9344
32,1691
33,6640
34,7208
35,4955
36,4456
37,6792
38,3760
39,5768
40,5098
41,7641
42,4525
43,5665
44,3849
45,3101
46,388
47,3803
48,5847
49,331
50,2953
51,8489
52,10262
53,10734
54,148
55,4158
56,6815
57,5992
58,6091
59,1428
60,8877
61,6801
62,10369
63,9602
64,1898
65,8093
66,7404
67,4983
68,6060
69,5936
70,4450
71,6772
72,1755
73,7667
74,6548
75,7346
76,7248
77,5872
78,7356
79,8353
80,7812
81,5065
82,1821
83,5911
84,1658
85,8283
86,4309
87,4538
88,1480
89,2346
90,8691
91,7217
92,9596
93,10218
94,4947
95,1565
96,466
97,2361
98,5047
99,1064
100,6165
101,9654
102,2095
103,10075
104,4216
105,7891
106,2103
107,10765
108,2420
109,377
110,8724
111,9177
112,9067
113,4528
114,9846
115,6242
116,5521
117,4106
118,1676
119,2762
120,10292
121,6353
122,6824
123,10288
124,7400
125,2666
126,8790
127,4695
128,9499
129,7261
130,3821
131,9178
132,2282
133,8277
134,3253
135,3954
136,642
137,5890
138,8709
139,8105
140,2432
141,9767
142,5452
143,10418
144,10624
145,2665
146,9152
147,544
148,3065
149,10171
150,3659
151,2930
152,1860
153,3544
154,9776
155,9252
156,4707
157,4127
158,9221
159,3720
160,7561
161,1409
162,10780
163,9612
164,3952
165,9805
166,3984
167,255
168,5830
169,10481
170,10488
171,7327
172,4945
173,4640
174,1752
175,1665
176,10759
177,6025
178,3736
179,7840
180,10183
181,104
182,6990
183,5544
184,1911
185,3353
186,5033
187,6183
188,9730
189,1280
190,7599
191,5774
192,10289
193,4267
194,372
195,9504
196,4279
197,2926
198,4789
199,2589
200,5393
201,6449
202,637
203,4086
204,1579
205,9928
206,10
207,8840
208,3028
209,1429
210,1562
211,667
212,3510
213,1165
214,1615
215,903
216,4126
217,8357
218,8454
219,2341
220,8036
221,6946
222,4798
223,8012
224,6738
225,4773
226,2493
227,9272
228,5680
229,7266
230,2061
231,6802
232,6429
233,2491
234,10540
235,4547
236,6472
237,3103
238,276
239,523
240,8958
241,7759
242,329
243,10221
244,10096
245,10080
246,75
247,2598
248,7504
249,2322
250,4179
251,613
252,5355
253,5725
254,10077
255,3674
256,5080
257,3197
258,9460
259,3100
260,9203
261,4195
262,3951
263,1799
264,8087
265,8684
266,6099
267,757
268,143
269,9469
270,7589
271,9225
272,9126
273,7047
274,7987
275,2603
276,6641
277,8955
278,6360
279,4939
280,2727
281,383
282,6666
283,7654
284,1470
285,1296
286,3114
287,10591
288,9005
289,4157
290,9922
291,4400
292,6253
293,7124
294,2736
295,1466
296,1832
297,3031
298,1166
299,8108
300,9634
301,1084
302,8813
303,3800
304,9700
305,1131
306,6896
307,476
308,8714
309,5964
310,2915
311,3136
312,9576
313,7442
314,10737
315,2078
316,2899
317,10189
318,9735
319,10767
320,6209
321,9713
322,2585
323,10784
324,89
325,8207
326,4987
327,3119
328,5662
329,5308
330,7584
331,10291
332,10464
333,2624
334,2546
335,9333
336,1514
337,2682
338,2233
339,6313
340,5631
341,6958
342,7116
343,10573
344,1103
345,6979
346,7175
347,3
348,3166
349,10393
350,8285
351,1689
352,8635
353,5717
354,3320
355,3308
356,3723
357,5040
358,3516
359,159
360,6140
361,5573
362,1113
363,5360
364,8544
365,5933
366,8959
367,4683
368,9548
369,9643
370,5848
371,237
372,1650
373,78
374,6243
375,7267
376,7981
377,9293
378,7375
379,2292
380,7433
381,1098
382,10609
383,8495
384,4063
385,3430
386,7560
387,9090
388,971
389,2513
390,7029
391,7263
392,5836
393,1036
394,7107
395,6428
396,8031
397,3806
398,9117
399,1694
400,5444
401,1668
402,1519
403,8350
404,3417
405,5189
406,5130
407,4076
408,10769
409,4765
410,9176
411,5499
412,6374
413,3493
414,1049
415,8128
416,2112
417,728
418,28
419,7238
420,6205
421,2941
422,8493
423,8096
424,9398
425,4368
426,2039
427,8238
428,7691
429,7573
430,3515
431,7763
432,2539
433,8702
434,9440
435,7832
436,8845
437,3048
438,907
439,1346
440,10233
441,979
442,3078
443,8787
444,207
445,7562
446,7565
447,4904
448,7439
449,8
450,729
451,1754
452,3001
453,6991
454,7669
455,8296
456,9974
457,1894
458,10049
459,287
460,73
461,6062
462,10192
463,4152
464,10751
465,9893
466,10728
467,4294
468,8261
469,748
470,10270
471,6056
472,3462
473,4992
474,8224
475,10443
476,808
477,10584
478,9518
479,10323
480,3749
481,9314
482,1775
483,5401
484,9108
485,6020
486,2334
487,7158
488,5638
489,1788
490,7756
491,8734
492,117
493,10644
494,2969
495,3964
496,3665
497,4386
498,6966
499,2511
500,2996
501,9929
502,9201
503,548
504,8359
505,5448
506,8490
507,1374
508,5840
509,5845
510,4108
511,9055
512,5001
513,8418
514,6410
515,4825
516,1831
517,1897
518,550
519,789
520,2023
521,7815
522,2636
523,3332
524,7813
525,880
526,3377
527,2634
528,6199
529,9720
530,6832
531,900
532,5803
533,5263
534,835
535,3281
536,1816
537,10115
538,5337
539,7936
540,3368
541,3085
542,2163
543,2621
544,8518
545,4800
546,2054
547,1463
548,8306
549,5196
550,3599
551,8827
552,9865
553,5825
554,9495
555,10639
556,1569
557,10781
558,3189
559,7503
560,2125
561,775
562,3127
563,10736
564,9034
565,5003
566,4173
567,8844
568,442
569,9311
570,3330
571,9127
572,9703
573,6867
574,1919
575,2647
576,7549
577,5069
578,8469
579,1275
580,8169
581,6995
582,6370
583,10338
584,402
585,2896
586,7446
587,7970
588,8256
589,3632
590,3991
591,1067
592,7724
593,4669
594,6530
595,3503
596,3511
597,4414
598,5225
599,10296
600,7040
601,720
602,5970
603,9161
604,3946
605,6197
606,8362
607,10467
608,7665
609,5253
610,6417
611,10563
612,1422
613,5776
614,7437
615,4092
616,4965
617,5307
618,2100
619,7582
620,1087
621,10037
622,2540
623,9397
624,293
625,6742
626,1981
627,7781
628,5409
629,813
630,1725
631,7335
632,3342
633,7314
634,1859
635,10440
636,2629
637,7730
638,2970
639,5441
640,10589
641,10427
642,1741
643,10416
644,7664
645,3105
646,2187
647,4907
648,7005
649,6644
650,4915
651,7382
652,9236
653,110
654,3831
655,3530
656,7496
657,967
658,6169
659,9424
660,3555
661,4066
662,3975
663,1537
664,1736
665,8553
666,4017
667,3859
668,2010
669,3419
670,4878
671,9567
672,8396
673,3370
674,5861
675,963
676,3004
677,8349
678,515
679,10637
680,1170
681,8351
682,6484
683,5051
684,4232
685,7467
686,3334
687,864
688,6624
689,4843
690,384
691,10618
692,4632
693,2877
694,4253
695,1488
696,4042
697,2003
698,9507
699,3830
700,1583
701,7946
702,899
703,4668
704,9258
705,6808
706,2849
707,4268
708,5309
709,7835
710,958
711,2713
712,6796
713,4306
714,4421
715,9980
716,2847
717,9207
718,1172
719,10126
720,5224
721,2147
722,2579
723,1065
724,2376
725,6072
726,5374
727,4114
728,9752
729,2223
730,6818
731,3288
732,3694
733,992
734,2995
735,3801
736,6134
737,7944
738,5646
739,106
740,9914
741,5085
742,1137
743,7476
744,8408
745,10555
746,8011
747,5526
748,10305
749,10752
750,5892
751,9106
752,6262
753,3729
754,7420
755,6362
756,7892
757,3786
758,10561
759,855
760,7571
761,6621
762,2785
763,5806
764,791
765,1765
766,1342
767,2051
768,9532
769,3446
770,5054
771,10258
772,10404
773,5858
774,1902
775,10559
776,7593
777,7072
778,7592
779,1971
780,8710
781,3060
782,4930
783,10557
784,2640
785,10605
786,7408
787,5999
788,10572
789,9577
790,1038
791,10131
792,9900
793,8816
794,8444
795,6094
796,10241
797,5674
798,6897
799,8906
800,10214
801,4502
802,3877
803,8225
804,1936
805,7165
806,8968
807,2986
808,5267
809,9002
810,5026
811,7820
812,1489
813,7354
814,5138
815,6594
816,4844
817,4192
818,5310
819,359
820,1045
821,4040
822,6777
823,2312
824,9927
825,1574
826,5584
827,7
828,773
829,3974
830,1786
831,8358
832,3727
833,10379
834,8234
835,9543
836,656
