,0
0,1405
1,1174
2,1327
3,418
4,929
5,1166
6,887
7,2047
8,875
9,4073
10,12
11,395
12,981
13,632
14,285
15,3076
16,1908
17,165
18,3596
19,1852
20,797
21,65
22,2756
23,1477
24,6385
25,6915
26,1109
27,6426
28,1916
29,3261
30,2694
31,3843
32,1705
33,6844
34,4091
35,4250
36,6581
37,4233
38,3441
39,684
40,1117
41,7357
42,4429
43,5624
44,1273
45,2739
46,2885
47,42
48,2510
49,1609
50,858
51,459
52,2379
53,3656
54,1442
55,1829
56,638
57,206
58,4383
59,3279
60,2431
61,7
62,1708
63,140
64,1350
65,4520
66,2039
67,199
68,3021
69,2848
70,70
71,4048
72,1068
73,499
74,6641
75,7161
76,5485
77,1903
78,6044
79,3932
80,5236
81,4765
82,2302
83,2420
84,2871
85,93
86,2538
87,5322
88,7989
89,2009
90,360
91,751
92,2490
93,4933
94,1771
95,6327
96,3708
97,356
98,2427
99,1343
100,779
101,4684
102,3959
103,2018
104,3787
105,4912
106,1341
107,1035
108,1986
109,1657
110,244
111,1684
112,4939
113,1556
114,3120
115,908
116,5410
117,1582
118,2506
119,644
120,2268
121,4796
122,495
123,3766
124,2737
125,1608
126,3437
127,567
128,3122
129,4055
130,4900
131,4753
132,2325
133,1780
134,1149
135,4872
136,2997
137,1488
138,3960
139,411
140,1773
141,1810
142,3252
143,2344
144,1479
145,4949
146,4298
147,5424
148,7184
149,551
150,4627
151,899
152,4654
153,3550
154,6892
155,1806
156,2283
157,3976
158,2602
159,4613
160,3284
161,6102
162,1977
163,1746
164,1368
165,885
166,2235
167,4835
168,795
169,3739
170,1424
171,773
172,2553
173,5063
174,7584
175,3714
176,5036
177,3195
178,3163
179,1635
180,3132
181,3396
182,6065
183,4296
184,6135
185,10163
186,5873
187,6550
188,733
189,3375
190,7959
191,8284
192,5974
193,3623
194,7396
195,3624
196,2595
197,5614
198,2820
199,1673
200,2224
201,5078
202,3467
203,3627
204,3775
205,6794
206,7211
207,4168
208,8472
209,6040
210,5241
211,161
212,1983
213,4400
214,6457
215,6461
216,5733
217,6739
218,3119
219,1201
220,1062
221,4189
222,4053
223,959
224,2966
225,7010
226,5051
227,6095
228,2579
229,5866
230,4695
231,7585
232,5502
233,6178
234,4152
235,3788
236,4512
237,5877
238,911
239,7252
240,3488
241,7266
242,7719
243,3734
244,4582
245,5980
246,1303
247,73
248,7432
249,1431
250,6656
251,8084
252,5326
253,7535
254,616
255,5083
256,5788
257,8286
258,5895
259,4119
260,7547
261,1770
262,553
263,7104
264,7991
265,4943
266,1378
267,125
268,78
269,2267
270,2402
271,3802
272,455
273,1719
274,25
275,425
276,478
277,5716
278,3388
279,1577
280,1019
281,2214
282,1297
283,2665
284,1925
285,137
286,2909
287,369
288,4513
289,200
290,4968
291,475
292,5472
293,1107
294,538
295,2156
296,329
297,229
298,337
299,203
300,723
301,1476
302,1603
303,777
304,763
305,1667
306,2995
307,1963
308,1242
309,2067
310,328
311,1078
312,547
313,712
314,1482
315,176
316,1039
317,346
318,1512
319,1247
320,68
321,739
322,3081
323,2609
324,646
325,1815
326,2185
327,5667
328,474
329,2386
330,1723
331,353
332,3540
333,1515
334,2705
335,1899
336,2446
337,577
338,604
339,761
340,379
341,138
342,915
343,1348
344,327
345,378
346,982
347,1337
348,1652
349,4026
350,1686
351,1553
352,3315
353,2666
354,1275
355,890
356,734
357,1066
358,749
359,127
360,1682
361,2058
362,2122
363,4777
364,2435
365,1511
366,1411
367,2647
368,2765
369,2824
370,1536
371,1796
372,3710
373,521
374,636
375,2891
376,3143
377,1704
378,3212
379,3039
380,2990
381,3383
382,3949
383,3328
384,3193
385,3309
386,3107
387,3096
388,1207
389,1645
390,1046
391,2293
392,1694
393,4118
394,3720
395,3203
396,6052
397,4793
398,2349
399,2965
400,3736
401,4215
402,4693
403,4101
404,4356
405,3510
406,2109
407,3712
408,2092
409,2682
410,6229
411,5126
412,2732
413,2177
414,2118
415,6124
416,463
417,4995
418,7017
419,7005
420,3321
421,1573
422,4174
423,6897
424,4673
425,4166
426,5965
427,2626
428,673
429,3832
430,1860
431,3041
432,4993
433,4401
434,1520
435,1542
436,5430
437,3725
438,2881
439,5061
440,5426
441,1621
442,2851
443,5180
444,3969
445,4652
446,3311
447,246
448,5834
449,3667
450,5816
451,6243
452,4950
453,3498
454,6427
455,6078
456,6360
457,5862
458,5173
459,5297
460,2543
461,3792
462,5174
463,4028
464,6440
465,5044
466,2583
467,7216
468,6192
469,2158
470,6163
471,5385
472,5867
473,6941
474,7682
475,5542
476,4249
477,7739
478,10789
479,4783
480,5296
481,7874
482,4698
483,8212
484,4259
485,5508
486,6622
487,5184
488,5527
489,5119
490,5295
491,3652
492,6159
493,7742
494,3790
495,6621
496,2061
497,3341
498,4030
499,6160
500,3697
501,5065
502,7952
503,5956
504,5359
505,7764
506,7815
507,5727
508,5343
509,6458
510,4710
511,3512
512,6103
513,6949
514,6870
515,7592
516,5888
517,7712
518,8344
