,0
0,884
1,276
2,42
3,812
4,734
5,5877
6,1533
7,409
8,6920
9,665
10,1340
11,208
12,826
13,2422
14,2726
15,1960
16,1499
17,7213
18,2543
19,1517
20,6652
21,1027
22,372
23,6438
24,3747
25,4424
26,148
27,176
28,1640
29,15
30,2513
31,215
32,3907
33,3892
34,995
35,3651
36,6074
37,1135
38,4548
39,1945
40,2327
41,6218
42,1740
43,2787
44,4132
45,5671
46,5386
47,3401
48,1880
49,927
50,1830
51,3068
52,4020
53,4472
54,2905
55,9156
56,657
57,1198
58,4916
59,5941
60,4259
61,5140
62,4409
63,3825
64,5862
65,2394
66,6907
67,2922
68,3605
69,2878
70,4118
71,2565
72,4558
73,6736
74,4946
75,8544
76,3316
77,5550
78,2633
79,1470
80,5490
81,2431
82,8638
83,3039
84,653
85,5577
86,4013
87,9289
88,2277
89,739
90,425
91,5061
92,3961
93,4340
94,1007
95,1815
96,70
97,2626
98,5190
99,2050
100,1932
101,7549
102,2336
103,5622
104,2852
105,1858
106,3993
107,4018
108,433
109,6258
110,7405
111,6268
112,4275
113,7692
114,8054
115,8220
116,3645
117,2523
118,6233
119,6382
120,8694
121,8041
122,2292
123,3073
124,9185
125,5122
126,6104
127,1709
128,4619
129,3148
130,5678
131,2350
132,1541
133,986
134,910
135,336
136,1261
137,4249
138,1781
139,370
140,1210
141,1231
142,752
143,301
144,335
145,743
146,1888
147,133
148,1256
149,572
150,68
151,769
152,661
153,345
154,394
155,448
156,187
157,8
158,2347
159,1476
160,4049
161,1685
162,2955
163,2188
164,4444
165,1300
166,2094
167,3126
168,1842
169,874
170,5093
171,2967
172,355
173,2478
174,3178
175,1065
176,1123
177,3380
178,2468
179,4206
180,3374
181,1847
182,3683
183,104
184,237
185,4662
186,1510
187,1803
188,510
189,354
190,4343
191,590
192,2936
193,730
194,2041
195,1374
196,2148
197,2390
198,3546
199,928
200,1089
201,2120
202,4330
203,1442
204,2678
205,1439
206,481
207,1838
208,1493
209,172
210,209
211,3756
212,1226
213,3495
214,1613
215,367
216,3766
217,2013
218,143
219,95
220,4
221,1366
222,2462
223,3049
224,363
225,753
226,254
227,1267
228,4258
229,1394
230,89
231,1720
232,1008
233,1164
234,779
235,795
236,1076
237,1779
238,3845
239,162
240,1028
241,2647
242,1832
243,3752
244,2253
245,2515
246,517
247,2186
248,1933
249,454
250,565
251,1634
252,385
253,635
254,472
255,1107
256,144
257,563
258,405
259,1545
260,1321
261,380
262,1849
263,205
264,2584
265,494
266,468
267,179
268,2145
269,1362
270,1765
271,1609
272,1518
273,1606
274,1755
275,1071
276,1093
277,1692
278,1549
279,321
280,1586
281,1825
282,2311
283,1703
284,256
285,2072
286,2611
287,3859
288,2405
289,1097
290,2760
291,337
292,49
293,2816
294,2242
295,12
296,931
297,560
298,618
299,1850
300,1063
301,1506
302,2135
303,1509
304,2795
305,2126
306,492
307,3524
308,1678
309,3241
310,3180
311,2876
312,762
313,2071
314,1718
315,2090
316,763
317,3095
318,72
319,430
320,1184
321,788
322,2928
323,1403
324,3130
325,3593
326,1540
327,1112
328,733
329,659
330,2017
331,2128
332,2539
333,2714
334,3093
335,2429
336,2304
337,4154
338,440
339,3876
340,1889
341,935
342,4538
343,2374
344,4193
345,2695
346,3336
347,631
348,5207
349,3191
350,6433
351,2291
352,4087
353,3040
354,2097
355,3046
356,4008
357,273
358,1761
359,4717
360,2712
361,2881
362,5076
363,1327
364,3387
365,1174
366,4199
367,1638
368,4699
369,758
370,6175
371,2574
372,4220
373,3603
374,5071
375,5826
376,2474
377,3457
378,3361
379,5138
380,2615
381,4116
382,3169
383,1813
384,1452
385,3680
386,6449
387,3498
388,5436
389,3256
390,1751
391,3771
392,6059
393,3834
394,4290
395,3552
396,3778
397,4077
398,4170
399,2737
400,5088
401,4396
402,3399
403,5515
404,4682
405,1072
406,1928
407,4315
408,4918
409,1458
410,4110
411,5031
412,4681
413,4233
414,4802
415,3895
416,3544
417,2206
418,3847
419,4214
420,5189
421,4291
422,5009
423,4995
424,5234
425,6499
426,7118
427,2461
428,5846
429,3013
430,1792
431,5339
432,6957
433,6466
434,4797
435,4891
436,5510
437,4719
438,6439
439,6173
440,3373
441,65
442,7224
443,3564
444,3807
445,5144
446,6148
447,6983
448,7548
449,5799
450,5905
451,3233
452,6948
453,3794
454,5047
455,5232
456,4549
457,5123
458,4547
459,6214
460,5337
461,6874
462,5534
463,6257
464,6113
465,4953
466,2218
467,4925
468,4089
469,5801
470,793
471,3792
472,4212
473,5645
474,7002
475,4645
476,7458
477,6135
478,2319
479,7386
