,0
0,1935
1,5384
2,6426
3,8138
4,3942
5,3362
6,4505
7,7946
8,1830
9,2355
10,5859
11,173
12,4818
13,7841
14,4238
15,4723
16,9243
17,5672
18,3929
19,1809
20,8295
21,7127
22,9312
23,6264
24,745
25,10247
26,8417
27,10196
28,7304
29,7603
30,2235
31,7517
32,10467
33,7819
34,1457
35,68
36,3810
37,9203
38,9291
39,3252
40,5547
41,1459
42,8377
43,7798
44,3890
45,4326
46,6130
47,495
48,7675
49,5149
50,10165
51,3669
52,6649
53,2318
54,7818
55,2473
56,1905
57,1460
58,2965
59,3168
60,3642
61,5836
62,3329
63,4685
64,1883
65,1377
66,7935
67,6135
68,9200
69,2994
70,3271
71,3645
72,1367
73,4657
74,5074
75,4296
76,5402
77,911
78,3333
79,8218
80,6803
81,6253
82,5382
83,5568
84,3080
85,10280
86,3621
87,2494
88,4789
89,886
90,1110
91,7469
92,9201
93,10322
94,4314
95,10729
96,3811
97,7737
98,6469
99,7361
100,1903
101,8367
102,1634
103,7333
104,5814
105,6178
106,6488
107,7023
108,1016
109,3963
110,8695
111,552
112,8780
113,2610
114,4110
115,10785
116,1697
117,5241
118,3042
119,6216
120,2715
121,1707
122,6468
123,8765
124,763
125,4172
126,7609
127,7632
128,10067
129,5512
130,8098
131,1449
132,9526
133,8379
134,7665
135,7910
136,10252
137,4316
138,3241
139,9990
140,8727
141,8411
142,8184
143,2089
144,7102
145,2565
146,1684
147,2399
148,3771
149,10
150,2083
151,1643
152,5884
153,10763
154,4984
155,9837
156,4209
157,8739
158,5851
159,3596
160,10637
161,735
162,9385
163,2284
164,10386
165,5087
166,10407
167,9245
168,3175
169,413
170,3501
171,2860
172,6532
173,9420
174,1107
175,4104
176,10773
177,7468
178,3705
179,1058
180,6096
181,8217
182,9171
183,9746
184,7587
185,5995
186,5377
187,2887
188,3409
189,1032
190,9692
191,8375
192,7837
193,7825
194,267
195,1363
196,8744
197,9557
198,1593
199,4941
200,1742
201,6812
202,8901
203,3339
204,10256
205,8956
206,10361
207,4089
208,3101
209,965
210,5962
211,3813
212,1539
213,3799
214,5181
215,8485
216,4726
217,4146
218,4817
219,1586
220,459
221,1286
222,10600
223,4145
224,478
225,2234
226,1941
227,10580
228,6066
229,2454
230,7146
231,200
232,10229
233,6446
234,10277
235,8437
236,131
237,2075
238,10015
239,5923
240,5201
241,1559
242,5369
243,9155
244,4051
245,24
246,2617
247,7891
248,6467
249,539
250,9345
251,1839
