,0
0,4742
1,5531
2,3334
3,6315
4,1697
5,7814
6,2993
7,2913
8,6210
9,2300
10,6833
11,1845
12,10780
13,5608
14,9140
15,9275
16,7065
17,1779
18,3023
19,6247
20,10541
21,2607
22,2735
23,4443
24,3271
25,5057
26,7793
27,2972
28,10457
29,2808
30,8183
31,3946
32,9238
33,10547
34,3284
35,7331
36,3776
37,6698
38,8698
39,475
40,6470
41,2304
42,8157
43,1894
44,2104
45,5815
46,1461
47,2056
48,204
49,1410
50,7929
51,3265
52,7624
53,5423
54,10574
55,5113
56,2081
57,3070
58,9090
59,544
60,8262
61,4836
62,2028
63,1195
64,1638
65,3635
66,8005
67,7890
68,6152
69,3775
70,9565
71,7106
72,4751
73,1047
74,3662
75,1684
76,7108
77,547
78,975
79,5830
80,5824
81,906
82,8018
83,7727
84,7875
85,2400
86,2546
87,3501
88,7651
89,4066
90,8082
91,8805
92,7199
93,5701
94,6131
95,10475
96,9171
97,4309
98,2779
99,7099
100,5497
101,5517
102,3760
103,3632
104,10052
105,7655
106,462
107,768
108,4869
109,9192
110,5927
111,267
112,7979
113,494
114,3174
115,1474
116,2352
117,8255
118,5968
119,3549
120,6991
121,1920
122,7240
123,2225
124,3721
125,3565
126,10668
127,5030
128,1727
129,1275
130,873
131,264
132,2803
133,10227
134,8378
135,7906
136,70
137,8661
138,203
139,4659
140,6785
141,5368
142,3259
143,3562
144,4065
145,4530
146,10758
147,10564
148,636
149,8523
150,2481
151,6115
152,5808
153,304
154,9019
155,10376
156,6108
157,6121
158,7962
159,3712
160,9429
161,8335
162,3227
163,3411
164,7817
165,8800
166,5774
167,6356
168,5412
169,5322
170,5038
171,6222
172,1823
173,72
174,8085
175,10627
176,6021
177,5288
178,8789
179,5470
180,2498
181,2969
182,2833
183,6526
184,8813
185,8372
186,7986
187,10305
188,9676
189,3795
190,7633
191,10613
192,5316
193,4088
194,3697
195,6304
196,1970
197,3344
198,5371
199,6884
200,7575
201,6730
202,5313
203,2333
204,3181
205,8699
206,3291
207,6543
208,7438
209,4395
210,1159
211,5543
212,3745
213,7060
214,10779
215,5597
216,3107
217,6904
218,9576
219,6168
220,4522
221,6891
222,5853
223,6410
224,1983
225,7714
226,3201
227,3855
228,10352
229,8185
230,6236
231,2584
232,7713
233,1112
234,2315
235,7304
236,9989
237,5748
238,6996
239,9304
240,549
241,3118
242,5208
243,4962
244,3386
245,4159
246,7650
247,3130
248,3871
249,6128
250,2617
251,94
252,1095
253,2568
254,10783
255,8852
256,9716
257,4934
258,3122
259,2478
260,3824
261,2577
262,9256
263,6518
264,6195
265,8473
266,2421
267,2414
268,1659
269,2525
270,883
271,10089
272,6975
273,73
274,7433
275,774
276,1716
277,6368
278,9170
279,6963
280,3659
281,6427
282,10156
283,913
284,6086
285,10149
286,4534
287,731
288,4196
289,4079
290,5493
291,1061
292,7257
293,3084
294,160
295,346
296,4379
297,5055
298,5822
299,8068
300,7424
301,1750
302,9812
303,1427
304,7428
305,9600
306,3723
307,1807
308,4126
309,146
310,246
311,2885
312,7911
313,3664
314,2096
315,1893
316,9204
317,4417
318,3203
319,9585
320,9332
321,6636
322,2299
323,3517
324,1656
325,2869
326,5020
327,1744
328,8709
329,10763
330,1688
331,6861
332,5336
333,10662
334,9769
335,1454
336,8168
337,8972
338,7152
339,8740
340,10374
341,5440
342,5341
343,9665
344,10304
345,55
346,10632
347,9854
348,5992
349,8461
350,10233
351,9966
352,5855
353,6079
354,7437
355,2724
356,10396
357,3607
358,9382
359,8136
360,8855
361,4661
362,1147
363,1034
364,6970
365,8069
366,5931
367,7248
368,2501
369,2590
370,3808
371,8463
372,1365
373,10162
374,8345
375,3464
376,6790
377,7885
378,1793
379,4976
380,8135
381,9930
382,8971
383,8215
384,10217
385,7960
386,4591
387,3535
388,8282
389,1482
390,6446
391,10011
392,7800
393,7047
394,6937
395,7555
396,5777
397,1767
398,1419
399,9225
400,10047
401,9418
402,7160
403,8219
404,7535
405,5097
406,8377
407,3357
408,722
409,9318
410,9998
411,1706
412,8975
413,4313
414,8613
415,3586
416,7314
417,8587
418,903
419,4642
420,7519
421,8816
422,9218
423,9035
424,3806
425,4054
426,5742
427,1667
428,1516
429,2046
430,9126
431,4181
432,8766
433,6192
434,6147
435,2207
436,6428
437,5165
438,10350
439,7449
440,1599
441,2255
442,9715
443,9061
444,9141
445,7620
446,10725
447,10771
448,3322
449,3921
450,5459
451,1747
452,9234
453,7746
454,10159
455,8554
456,8928
457,1682
458,9359
459,2360
460,3117
461,5669
462,5053
463,4276
464,5951
465,7589
466,7920
467,6417
468,5178
469,427
470,1555
471,10478
472,4280
473,2572
474,9944
475,1650
476,6506
477,10664
478,8738
479,9669
480,6481
481,6035
482,1855
483,10571
484,8469
485,3798
486,2428
487,8239
488,1569
489,4030
490,9309
491,1550
492,10343
493,10293
494,5873
495,1201
496,10579
497,10735
498,3823
499,4485
500,2091
501,3314
502,7054
503,4676
504,8341
505,10534
506,1642
507,1890
508,2625
509,4069
510,1511
511,7732
512,1907
513,5940
514,604
515,4991
516,9857
517,9684
518,8762
519,8329
520,374
521,4989
522,3518
523,909
524,574
525,9464
526,7641
527,10421
528,10640
529,9961
530,4020
531,5591
532,9895
533,4521
534,10067
535,732
536,4071
537,8336
538,6885
539,132
540,9618
541,10768
542,6032
543,4907
544,2073
545,3510
546,8072
547,6358
548,3328
549,2009
550,3196
551,6976
552,9399
553,3316
554,3742
555,10318
556,5859
557,9408
558,8498
559,2534
560,336
561,2282
562,7738
563,2179
564,1405
565,142
566,2760
567,8730
568,6320
569,8228
570,7211
571,453
572,4767
573,1036
574,2598
575,10197
576,1407
577,6800
578,5386
579,10260
580,4677
581,5732
582,7423
583,4701
584,4127
585,6615
586,5999
587,5050
588,5664
589,9664
590,1506
591,2628
592,6010
593,8063
594,8983
595,3467
596,4936
597,4368
598,8014
599,7014
600,3000
601,8849
602,6791
603,2897
604,4324
605,4542
606,4565
607,7343
608,7795
609,6186
610,7031
611,7536
612,7370
613,7813
614,3967
615,3007
616,10131
617,7154
618,8401
619,8717
620,8202
621,3012
622,2968
623,965
624,6772
625,9235
626,933
627,3522
628,434
629,9497
630,6235
631,3734
632,7168
633,9538
634,1812
635,3979
636,8452
637,5245
638,4094
639,9528
640,6808
641,10531
642,3801
643,4657
644,6857
645,1561
646,9360
647,3003
648,5614
649,1300
650,8569
651,8407
652,3800
653,319
654,7552
655,7408
656,7029
657,4696
658,1639
659,2810
660,5037
661,7761
662,9609
663,1732
664,9509
665,116
666,4783
667,8684
668,816
669,7743
670,7947
671,9648
672,3924
673,1294
674,473
675,10581
676,8817
677,7547
678,718
679,8929
680,1903
681,7315
682,551
683,6949
684,2656
685,2940
686,8338
687,10473
688,5434
689,7244
690,689
691,7955
692,5331
693,3547
694,8881
695,8070
696,10436
697,10764
698,2609
699,10407
700,3105
701,3141
702,10551
703,8278
704,166
705,7489
706,1227
707,2604
708,4793
709,7946
710,1956
711,3032
712,5881
713,2339
714,8266
715,4956
716,7116
717,5900
718,559
719,4633
720,9073
721,10596
722,5118
723,6879
724,6294
725,2875
726,9056
727,4223
728,9379
729,3601
730,4294
731,10553
732,7548
733,855
734,7565
735,1617
736,8490
737,8551
738,461
739,1018
740,10020
741,7386
742,10167
743,10012
744,5419
745,2528
746,3048
747,5155
748,1043
749,7584
750,4969
751,1360
752,5549
753,5782
754,1207
755,759
756,8532
757,7909
758,605
759,3872
760,8877
761,9022
762,2473
763,2651
764,9979
765,5071
766,10071
767,9889
768,9537
769,7916
770,6239
771,6184
772,10663
773,10398
774,1135
775,2119
776,5528
777,2218
778,9076
779,404
780,7203
781,9091
782,787
783,772
784,4107
785,10265
786,10022
787,6980
788,5173
789,3380
790,1980
791,2049
792,7811
793,9661
794,4293
795,2909
796,8595
797,1651
798,5210
799,2763
800,563
801,8171
802,5567
803,5361
804,6037
805,4255
806,6905
807,1916
808,5286
809,6370
810,5804
811,10565
812,4973
813,6255
814,10
815,4772
816,3050
817,5600
818,4992
819,6469
820,2256
821,3129
822,2053
823,5556
824,7573
825,6280
826,3091
827,7671
828,1673
829,8015
830,4874
831,2730
832,6416
833,5141
834,8244
835,10282
836,5691
837,3330
838,341
839,10729
840,3756
841,5938
842,10749
843,4900
844,7356
845,3796
846,6507
847,6823
848,9919
849,107
850,6537
851,9984
852,1344
853,7883
854,5750
855,10549
856,2862
857,4301
858,8437
859,2998
860,2838
861,1914
862,9189
863,6588
864,8950
865,6753
866,10243
867,5970
868,7558
869,9036
870,4928
871,198
872,5718
873,8344
874,8804
875,8925
876,2639
877,7482
878,10747
879,995
880,4619
881,5134
882,10794
883,7289
884,6399
885,5137
886,627
887,7236
888,9915
889,7470
890,5004
891,7600
892,6409
893,7783
894,1080
895,1722
896,922
897,9654
898,7672
899,3286
900,10207
901,8441
902,5067
903,5280
904,8565
905,6200
906,9690
907,9896
908,2697
909,9410
910,5962
911,7490
912,10452
913,5079
914,4576
915,3707
916,224
917,7146
918,7948
919,12
920,6563
921,1854
922,9704
923,7744
924,4808
925,6070
926,3139
927,4500
928,4269
929,8470
930,6665
931,3729
932,10712
933,5378
934,971
935,4364
936,1604
937,7868
938,874
939,2311
940,2879
941,8968
942,9002
943,9897
944,6667
945,2894
946,7775
947,10311
948,2309
949,5766
950,4523
951,131
952,2821
953,8785
954,5892
955,7316
956,8694
957,7253
958,420
959,4037
960,10263
961,492
962,6510
963,8597
964,4158
965,2811
966,5016
967,7607
968,7392
969,5022
970,3033
971,10062
972,6619
973,410
974,2010
975,2398
976,501
977,7355
978,8847
979,8293
980,10599
981,1813
982,10510
983,9176
984,3154
985,96
986,4412
987,8472
988,1271
989,8969
990,5318
991,4027
992,3870
993,5635
994,3596
995,1289
996,7396
997,3986
998,3525
999,6257
1000,1905
1001,8495
1002,4880
1003,7942
1004,4241
1005,7688
1006,7678
1007,10449
1008,1815
1009,7332
1010,9733
1011,3670
1012,1167
1013,6475
1014,8020
1015,476
1016,8475
1017,3741
1018,1674
1019,6379
1020,2519
1021,2953
1022,6769
1023,10608
1024,8525
1025,1337
1026,2368
1027,4778
1028,3453
1029,8254
1030,2731
1031,1165
1032,8707
1033,5854
1034,1597
1035,8693
1036,4115
1037,9340
1038,8291
1039,2017
1040,8160
1041,6146
1042,1065
1043,3980
1044,6627
1045,694
1046,3321
1047,3904
1048,415
1049,6047
1050,1467
1051,5651
1052,10734
1053,6150
1054,3399
1055,3667
1056,3221
1057,6734
1058,7254
1059,3410
1060,2986
1061,5923
1062,4039
1063,7922
1064,10555
1065,733
1066,6559
1067,1375
1068,4451
1069,9329
1070,7467
1071,9520
1072,1625
1073,2739
1074,3529
1075,8689
1076,1859
1077,8334
1078,836
1079,3428
1080,9696
1081,2292
1082,2835
1083,4306
1084,2487
1085,4570
1086,4760
1087,1829
1088,8497
1089,2101
1090,4637
1091,3591
1092,1332
1093,9451
1094,736
1095,5379
1096,6049
1097,9223
1098,6365
1099,4264
1100,8522
1101,5222
1102,10493
1103,207
1104,9550
1105,10192
1106,4919
1107,7562
1108,6404
1109,2294
1110,8471
1111,2082
1112,6748
1113,47
