,0
0,8
1,74
2,215
3,33
4,35
5,31
6,49
7,187
8,38
9,170
10,108
11,328
12,236
13,21
14,373
15,340
16,223
17,304
18,106
19,131
20,67
21,36
22,244
23,247
24,242
25,79
26,301
27,124
28,409
29,264
30,237
31,194
32,154
33,127
34,210
35,46
36,389
37,323
38,11
39,129
40,166
41,257
42,7
43,55
44,270
45,121
46,135
47,149
48,81
49,329
50,439
51,179
52,163
53,307
54,240
55,24
56,272
57,37
58,359
59,435
60,382
61,30
62,40
63,425
64,188
65,176
66,262
67,16
68,573
69,198
70,293
71,667
72,564
73,278
74,531
75,241
76,228
77,428
78,308
79,212
80,653
81,443
82,126
83,426
84,509
85,203
86,64
87,137
88,553
89,309
90,22
91,835
92,556
93,299
94,92
95,142
96,607
97,207
98,136
99,691
100,447
101,348
102,549
103,820
104,326
105,226
106,282
107,103
108,120
109,427
110,361
111,2
112,151
113,478
114,813
115,571
116,1033
117,535
118,588
119,0
120,369
121,458
122,249
123,491
124,227
125,193
126,110
127,394
128,6
129,544
130,362
131,327
132,506
133,477
134,412
135,222
136,112
137,116
138,60
139,391
140,646
141,476
142,171
143,184
144,229
145,737
146,94
147,951
148,115
149,483
150,677
151,168
152,738
153,339
154,652
155,1218
156,93
157,281
158,360
159,214
160,865
161,191
162,590
163,601
164,366
165,153
166,259
167,376
168,640
169,466
170,608
171,405
172,459
173,876
174,560
175,397
176,407
177,798
178,200
179,658
180,484
181,572
182,529
183,698
184,342
185,302
186,563
187,534
188,881
189,157
190,605
191,400
192,566
193,922
194,622
195,699
196,897
197,17
198,697
199,421
200,225
201,633
202,830
203,979
204,455
205,762
206,624
207,822
208,651
209,589
210,748
211,770
212,19
213,330
214,946
215,960
216,978
217,523
218,63
219,39
220,95
221,312
222,642
223,14
224,575
225,501
226,625
227,374
228,846
229,886
230,613
231,839
232,871
233,615
234,583
235,948
236,258
237,753
238,766
239,486
240,848
241,562
242,703
243,1127
244,689
245,902
246,581
247,696
248,791
249,659
250,809
251,150
252,664
253,711
254,921
255,23
256,903
257,178
258,528
259,700
260,42
261,218
262,853
263,542
264,740
265,973
266,495
267,883
268,970
269,80
270,430
271,892
272,665
273,1193
274,97
275,761
276,663
277,814
278,1245
279,296
280,436
281,834
282,279
283,1049
284,551
285,629
286,1035
287,828
288,1181
289,1008
290,754
291,864
292,1040
293,1060
294,769
295,1067
296,490
297,987
298,482
299,1485
300,100
301,929
302,721
303,1156
304,1171
305,1187
306,786
307,1170
308,889
309,1099
310,438
311,250
312,32
313,680
314,917
315,383
316,965
317,988
318,661
319,577
320,895
321,907
322,1057
323,1015
324,1028
325,1258
326,963
327,905
328,1075
329,1191
330,1125
331,854
332,1091
333,1538
334,974
335,1348
336,874
337,1124
338,1178
339,1012
340,1140
341,368
342,1114
343,558
344,1293
345,801
346,1209
347,1144
348,861
349,1281
350,1262
351,1101
352,749
353,925
354,34
355,870
356,89
357,1043
358,932
359,1361
360,606
361,879
362,1354
363,719
364,920
365,1135
366,1416
367,1381
368,1064
369,1306
370,1358
371,1174
372,706
373,800
374,343
375,617
376,1535
377,707
378,657
379,349
380,69
381,1712
382,377
383,1063
384,695
385,1213
386,1290
387,1126
388,96
389,1118
390,884
391,1311
392,1370
393,1128
394,1088
395,1042
396,1236
397,162
398,1341
399,1039
400,1145
401,479
402,1511
403,1142
404,123
405,1227
406,75
407,1397
408,1050
409,980
410,745
411,654
412,637
413,1065
414,793
415,1273
416,1393
417,842
418,701
419,1259
420,1219
421,418
422,177
423,515
424,1184
425,1316
426,1166
427,1103
428,473
429,934
430,944
431,1856
432,1286
433,1630
434,1310
435,795
436,1525
437,1439
438,344
439,1369
440,1404
441,1267
442,1289
443,1320
444,1195
445,1251
446,1269
447,172
448,994
449,1356
450,1019
451,1211
452,1464
453,1430
454,1410
455,288
456,1138
457,1502
458,824
459,1575
460,1294
461,1527
462,1332
463,1401
464,1000
465,336
466,1070
467,565
468,1350
469,1298
470,1706
471,1387
472,1190
473,773
474,1362
475,1389
476,1305
477,1417
478,1516
479,1913
480,1235
481,939
482,1315
483,975
484,1445
485,1758
486,1544
487,1327
488,1292
489,1732
490,1912
491,648
492,189
493,1330
494,1823
495,1551
496,1308
497,275
498,818
499,557
500,1838
501,1477
502,536
503,1314
504,776
505,1276
506,208
507,1429
508,1546
509,1743
510,1475
511,1437
512,1553
513,1438
514,1564
515,174
516,1652
517,1915
518,1690
519,1373
520,1656
521,958
522,47
523,1608
524,1629
525,159
526,1296
527,554
528,1644
529,1457
530,1372
531,1584
532,475
533,273
534,1419
535,1374
536,1409
537,1448
538,1265
539,1740
540,48
541,1841
542,1168
543,1277
544,1595
545,1635
546,1476
547,1275
548,1625
549,1643
550,1719
551,1299
552,1618
553,1774
554,1562
555,1585
556,1559
557,1703
558,1552
559,819
560,1783
561,1405
562,1840
563,747
564,612
565,901
566,782
567,452
568,520
569,1461
570,1654
571,1011
572,61
573,1765
574,1560
575,1215
576,962
577,940
578,1435
579,530
580,1728
581,1788
582,1830
583,1151
584,1649
585,164
586,1847
587,141
588,1945
589,810
590,1139
591,232
592,866
593,201
594,1390
595,704
596,1421
597,1594
598,2252
599,574
600,1787
601,1539
602,1780
603,1632
604,950
605,1940
606,485
607,1172
608,140
609,1668
610,1698
611,1590
612,1818
613,545
614,1129
615,1957
616,1707
617,1734
618,1931
619,2054
620,1256
621,1839
622,1506
623,2012
624,1796
625,2027
626,1207
627,1918
628,912
629,1141
630,1694
631,1459
632,1738
633,1948
634,1658
635,1906
636,1797
637,1750
638,1807
639,1507
640,2045
641,2053
642,2376
643,1394
644,99
645,1737
646,2063
647,1902
648,1952
649,1854
650,627
651,1890
652,1799
653,1974
654,1901
655,1697
656,1425
657,2286
658,2280
659,2046
660,1131
661,1835
662,1648
663,1967
664,1997
665,125
666,755
667,1879
668,1609
669,1592
670,1080
671,2051
672,681
673,2071
674,1804
675,2585
676,1500
677,1770
678,2442
679,1777
680,303
681,943
682,2035
683,2313
684,2019
685,1951
686,1932
687,1670
688,1964
689,2187
690,1749
691,331
692,1243
693,1975
694,2004
695,2018
696,1949
697,2145
698,2001
699,2081
700,668
701,2141
702,2437
703,1074
704,2144
705,1482
706,1944
707,1486
708,1834
709,784
710,694
711,2068
712,1942
713,2303
714,1179
715,498
716,2056
717,2632
718,77
719,1122
720,1412
721,384
722,2160
723,2047
724,1176
725,2616
726,977
727,2020
728,1917
729,1338
730,2155
731,1733
732,750
733,2131
734,2197
735,2123
736,1741
737,1333
738,1359
739,1234
740,1683
741,2117
742,1871
743,2154
744,352
745,1375
746,2263
747,1490
748,1210
749,2520
750,1563
751,2305
752,2268
753,1962
754,1364
755,1682
756,1705
757,1214
758,1836
759,2030
760,1090
761,2164
762,2119
763,1449
764,1946
765,2398
766,2265
767,1959
768,1895
769,1498
770,2299
771,2385
772,2120
773,2220
774,2260
775,1762
776,2104
777,2087
778,2417
779,2143
780,2374
781,1367
782,2507
783,211
784,2554
785,2478
786,2435
787,1072
788,2101
789,1605
790,2322
791,113
792,2497
793,2090
794,1921
795,2621
796,2069
797,2188
798,2247
799,1858
800,2237
801,2357
802,2279
803,1929
804,2383
805,1805
806,1678
807,873
808,2338
809,1859
810,213
811,2219
812,2124
813,1623
814,2407
815,2139
816,2447
817,2261
818,2215
819,774
820,1937
821,2335
822,2530
823,2250
824,1522
825,2489
826,997
827,2274
828,2539
829,2142
830,1958
