,0
0,8
1,35
2,2
3,122
4,111
5,102
6,86
7,21
8,71
9,31
10,181
11,65
12,48
13,68
14,63
15,249
16,91
17,156
18,209
19,165
20,229
21,138
22,64
23,34
24,142
25,110
26,310
27,433
28,153
29,173
30,294
31,85
32,179
33,172
34,244
35,201
36,126
37,176
38,100
39,206
40,367
41,0
42,227
43,160
44,137
45,191
46,42
47,265
48,7
49,112
50,246
51,222
52,199
53,185
54,406
55,14
56,279
57,372
58,385
59,217
60,46
61,386
62,98
63,38
64,431
65,219
66,49
67,228
68,234
69,400
70,118
71,308
72,233
73,302
74,20
75,596
76,41
77,313
78,413
79,223
80,127
81,104
82,225
83,121
84,535
85,594
86,196
87,348
88,288
89,478
90,84
91,365
92,673
93,487
94,336
95,435
96,285
97,359
98,292
99,319
100,107
101,380
102,204
103,50
104,24
105,101
106,675
107,168
108,130
109,268
110,283
111,154
112,287
113,37
114,180
115,403
116,318
117,262
118,684
119,247
120,702
121,461
122,243
123,56
124,263
125,282
126,232
127,668
128,354
129,195
130,242
131,92
132,450
133,340
134,341
135,700
136,423
137,194
138,370
139,270
140,553
141,562
142,83
143,395
144,715
145,504
146,546
147,39
148,438
149,634
150,705
151,560
152,429
153,453
154,128
155,241
156,362
157,389
158,570
159,509
160,580
161,393
162,799
163,378
164,469
165,139
166,61
167,125
168,542
169,317
170,143
171,277
172,577
173,840
174,513
175,366
176,321
177,549
178,472
179,410
180,404
181,495
182,339
183,414
184,707
185,1123
186,490
187,187
188,543
189,776
190,11
191,575
192,428
193,554
194,51
195,642
196,430
197,132
198,687
199,557
200,510
201,857
202,170
203,953
204,564
205,19
206,614
207,280
208,617
209,1003
210,375
211,558
212,618
213,659
214,541
215,255
216,646
217,529
218,347
219,1158
220,32
221,657
222,708
223,666
224,750
225,376
226,834
227,323
228,891
229,440
230,622
231,824
232,861
233,590
234,520
235,883
236,256
237,664
238,671
239,503
240,914
241,230
242,832
243,62
244,482
245,710
246,76
247,468
248,275
249,652
250,698
251,257
252,610
253,874
254,670
255,782
256,714
257,894
258,842
259,305
260,719
261,434
262,536
263,97
264,451
265,425
266,703
267,17
268,567
269,166
270,320
271,866
272,145
273,648
274,864
275,576
276,820
277,578
278,793
279,351
280,427
281,856
282,740
283,1007
284,597
285,846
286,991
287,1148
288,957
289,931
290,809
291,582
292,812
293,349
294,1070
295,851
296,952
297,915
298,877
299,961
300,976
301,711
302,896
303,825
304,399
305,1073
306,312
307,978
308,748
309,476
310,356
311,1027
312,608
313,753
314,990
315,733
316,906
317,1024
318,853
319,1049
320,344
321,309
322,872
323,983
324,985
325,60
326,1388
327,1039
328,886
329,1133
330,371
331,408
332,1030
333,1009
334,1109
335,462
336,1085
337,954
338,694
339,627
340,1118
341,566
342,1326
343,1198
344,1209
345,916
346,1142
347,1304
348,1201
349,766
350,780
351,987
352,1143
353,1306
354,1064
355,989
356,1803
357,696
358,1141
359,688
360,248
361,654
362,1078
363,1026
364,817
365,945
366,1215
367,836
368,155
369,1082
370,888
371,1033
372,1092
373,920
374,1015
375,1378
376,352
377,420
378,1144
379,1377
380,1055
381,1120
382,747
383,1166
384,1225
385,1348
386,1056
387,1089
388,1034
389,897
390,174
391,1308
392,1159
393,1276
394,1365
395,1228
396,1291
397,908
398,755
399,1412
400,1205
401,1331
402,1354
403,1020
404,1200
405,1086
406,1069
407,775
408,443
409,1145
410,1190
411,1469
412,1096
413,1477
414,1043
415,935
416,1525
417,1375
418,1058
419,697
420,629
421,1588
422,343
423,1001
424,1396
425,1301
426,1093
427,1415
428,1135
429,1568
430,1292
431,1157
432,1222
433,1460
434,1380
435,1252
436,1035
437,23
438,1254
439,838
440,1345
441,1230
442,1546
443,1236
444,942
445,486
446,974
447,1193
448,612
449,1373
450,1488
451,1449
452,1391
453,936
454,1551
455,1366
456,1428
457,1156
458,632
459,99
460,1322
461,901
462,1472
463,1309
464,1315
465,1227
466,1502
467,1208
468,1336
469,1100
470,1356
471,1346
472,190
473,589
474,1311
475,1808
476,1372
477,1413
478,1448
479,1386
480,1390
481,804
482,1417
483,291
484,1328
485,298
486,1501
487,251
488,479
489,1425
490,1441
491,1468
492,972
493,1589
494,1161
495,958
496,1522
497,1321
498,966
499,905
500,835
501,1557
502,1273
503,1422
504,1701
505,790
506,1296
507,1628
508,676
509,1379
510,90
511,1741
512,1457
513,1376
514,1923
515,1734
516,1507
517,1261
518,390
519,1758
520,508
521,1447
522,1552
523,1408
524,1606
525,1080
526,1560
527,1243
528,1599
529,1538
530,1303
531,1677
532,709
533,1094
534,1431
535,1556
536,1567
537,1660
538,1387
539,1648
540,1662
541,1401
542,70
543,1562
544,1459
545,1433
546,162
547,1864
548,1179
549,1160
550,1349
551,1951
552,1658
553,1762
554,1566
555,2134
556,1790
557,1153
558,1719
559,878
560,2133
561,1440
562,1226
563,1779
564,1535
565,1793
566,822
567,1287
568,1718
569,1710
570,1724
571,1581
572,1664
573,2063
574,1267
575,1801
576,464
577,1050
578,681
579,1654
580,1813
581,1505
582,1185
583,1715
584,1194
585,1397
586,1777
587,1624
588,1490
589,1275
590,2080
591,1888
592,1809
593,1856
594,1196
595,1964
596,2110
597,1694
598,2047
599,1284
600,1576
601,947
602,749
603,2017
604,1634
605,2062
606,1751
607,1295
608,1139
609,1233
610,1852
611,1418
612,569
613,1775
614,548
615,2066
616,1744
617,1491
618,965
619,1036
620,1476
621,2060
622,1857
623,1528
624,1812
625,25
626,489
627,456
628,1419
629,1679
630,879
631,129
632,167
633,1930
634,2130
635,831
636,2077
637,1108
638,1523
639,1609
640,1574
641,1752
642,1800
643,397
644,1931
645,1602
646,357
647,2018
648,1851
649,1446
650,928
651,192
652,1838
653,80
654,1174
655,452
656,1005
657,1516
658,1011
659,1948
660,1850
661,1188
662,613
663,2002
664,1514
665,78
666,1712
667,1580
668,2235
669,2240
670,550
671,2014
672,845
673,813
674,1399
675,1760
676,1975
677,1954
678,2322
679,1437
680,1518
681,1280
682,2074
683,1170
684,1192
685,1768
686,1754
687,1855
688,1251
689,1697
690,1858
691,1872
692,2418
693,1844
694,2112
695,2026
696,1638
697,1976
698,1863
699,2055
700,2135
701,2040
702,1732
703,1927
704,1749
705,1513
706,1423
707,337
708,1736
709,725
710,1498
711,1176
712,1229
713,1146
714,1974
715,1004
716,1936
717,1688
718,2337
719,2150
720,2082
721,483
722,1833
723,1705
724,2148
725,1613
726,1549
727,1755
728,2113
729,2290
730,1918
731,2205
732,2216
733,1815
734,1743
735,2064
736,1798
737,182
738,2167
739,2028
740,1730
741,2400
742,1424
743,2206
744,2239
745,1886
746,2201
747,1934
748,1818
749,1674
750,1957
751,2093
752,77
753,2373
754,2143
755,1932
756,1640
757,1137
758,1644
759,300
760,1867
761,2215
762,2030
763,2754
764,516
765,1970
766,1693
767,2155
768,2398
769,2157
770,1977
771,1578
772,2459
773,1517
774,2138
775,2202
776,2034
777,2119
778,2311
779,1746
780,2116
781,1692
782,2438
783,1650
784,2183
785,1121
786,2213
787,2211
788,2468
789,2399
790,499
791,2057
792,1753
793,2508
794,1563
795,2333
796,106
797,1450
798,704
799,2286
800,2231
801,2390
802,2067
803,2260
804,1748
805,2293
806,2225
807,2493
808,1264
809,2156
810,2056
811,2548
812,226
813,1971
814,1294
815,2039
816,2324
817,759
818,1955
819,672
820,1937
821,1875
822,2341
823,2448
824,1527
825,1982
826,2496
827,2101
828,2419
829,876
830,1706
831,2489
832,2402
833,2306
834,1950
835,2736
836,2268
837,2301
838,2274
839,2095
840,1532
841,1044
842,2527
843,2886
844,103
845,1859
846,1873
847,1458
848,1806
849,2177
850,2149
851,157
852,2350
853,2389
854,712
855,1783
856,2318
857,2449
858,2517
859,2152
860,2453
861,847
862,2483
863,1756
864,2461
865,2586
866,2462
867,2728
868,2481
869,2428
870,2046
871,2490
872,677
873,2629
874,2099
875,465
876,1332
877,2054
878,2792
879,2325
880,2283
881,1912
882,2411
883,2513
884,2501
885,2630
886,1935
887,2476
888,2482
889,2603
890,2550
891,1452
892,982
893,2108
894,2656
895,2529
896,2374
897,2541
898,281
899,858
900,1817
901,2640
902,1906
903,2531
904,2891
905,216
906,2338
907,1772
908,2272
909,2289
910,2326
911,2756
912,2466
913,2525
914,1211
915,2653
916,2540
917,2094
918,2614
919,1992
920,2668
921,2137
922,2620
923,2773
924,2859
925,1169
926,2432
927,1919
928,6
929,2882
930,2701
931,66
932,2555
933,2611
934,1189
935,3214
936,2204
937,2634
938,2344
939,1928
940,1191
941,2723
942,1636
943,2045
944,2678
