,0
0,64
1,44
2,88
3,180
4,29
5,179
6,57
7,6
8,114
9,145
10,191
11,295
12,60
13,17
14,216
15,26
16,106
17,107
18,232
19,136
20,28
21,211
22,217
23,40
24,447
25,120
26,168
27,461
28,198
29,229
30,320
31,244
32,98
33,196
34,47
35,20
36,474
37,46
38,61
39,307
40,209
41,426
42,391
43,139
44,375
45,169
46,39
47,241
48,212
49,197
50,291
51,174
52,519
53,131
54,67
55,389
56,488
57,268
58,156
59,97
60,163
61,347
62,203
63,275
64,21
65,412
66,79
67,182
68,177
69,94
70,202
71,143
72,116
73,222
74,138
75,125
76,550
77,126
78,36
79,256
80,207
81,338
82,299
83,280
84,73
85,100
86,374
87,348
88,417
89,483
90,8
91,274
92,33
93,395
94,227
95,285
96,34
97,351
98,344
99,263
100,279
101,154
102,109
103,455
104,429
105,341
106,366
107,514
108,52
109,167
110,255
111,470
112,175
113,247
114,465
115,504
116,38
117,303
118,310
119,438
120,240
121,223
122,437
123,442
124,403
125,578
126,605
127,96
128,37
129,265
130,444
131,321
132,230
133,173
134,287
135,48
136,233
137,62
138,277
139,399
140,129
141,158
142,166
143,361
144,538
145,436
146,464
147,459
148,742
149,414
150,81
151,548
152,490
153,342
154,292
155,14
156,201
157,589
158,357
159,693
160,245
161,597
162,449
163,405
164,896
165,577
166,119
167,369
168,439
169,479
170,489
171,471
172,379
173,555
174,617
175,283
176,302
177,432
178,382
179,316
180,549
181,815
182,387
183,508
184,124
185,582
186,544
187,511
188,677
189,155
190,567
191,530
192,622
193,72
194,396
195,681
196,499
197,401
198,422
199,600
200,632
201,326
202,315
203,594
204,719
205,696
206,373
207,570
208,386
209,878
210,706
211,749
212,24
213,574
214,712
215,664
216,628
217,707
218,949
219,153
220,443
221,282
222,866
223,545
224,77
225,744
226,572
227,716
228,603
229,623
230,478
231,7
232,512
233,218
234,683
235,416
236,984
237,658
238,1013
239,902
240,55
241,675
242,587
243,620
244,188
245,841
246,820
247,806
248,691
249,638
250,703
251,829
252,705
253,839
254,684
255,496
256,637
257,473
258,758
259,772
260,966
261,585
262,825
263,171
264,697
265,142
266,656
267,901
268,288
269,662
270,621
271,852
272,228
273,709
274,630
275,434
276,672
277,728
278,407
279,640
280,520
281,518
282,983
283,181
284,363
285,543
286,899
287,832
288,557
289,1042
290,981
291,19
292,711
293,356
294,856
295,713
296,912
297,564
298,764
299,1171
300,871
301,298
302,472
303,121
304,1284
305,1388
306,418
307,619
308,732
309,818
310,718
311,523
312,627
313,615
314,917
315,714
316,876
317,756
318,674
319,991
320,798
321,63
322,715
323,893
324,965
325,1019
326,890
327,352
328,591
329,666
330,723
331,187
332,85
333,774
334,558
335,576
336,583
337,685
338,1015
339,821
340,881
341,734
342,1004
343,937
344,952
345,150
346,909
347,999
348,1235
349,823
350,861
351,1134
352,942
353,1064
354,1154
355,778
356,534
357,678
358,855
359,1306
360,1026
361,817
362,954
363,1051
364,921
365,1034
366,1206
367,673
368,920
369,1083
370,802
371,995
372,1117
373,974
374,1110
375,1070
376,970
377,987
378,960
379,1097
380,1303
381,1240
382,1158
383,1129
384,1005
385,1342
386,1011
387,962
388,1037
389,784
390,365
391,602
392,1143
393,904
394,891
395,1087
396,1044
397,888
398,1295
399,23
400,1232
401,1185
402,1094
403,1104
404,1055
405,1119
406,1220
407,270
408,1103
409,1333
410,1040
411,1355
412,1194
413,304
414,498
415,1084
416,249
417,1239
418,1153
419,1067
420,1322
421,1131
422,847
423,1314
424,1001
425,1305
426,1167
427,671
428,1386
429,797
430,1307
431,1420
432,1046
433,1092
434,1211
435,1098
436,1408
437,1177
438,644
439,810
440,1061
441,1356
442,762
443,1173
444,1077
445,360
446,1287
447,717
448,1227
449,1003
450,1105
451,1440
452,1590
453,1155
454,1286
455,566
456,837
457,1316
458,766
459,1199
460,1319
461,1326
462,1149
463,1441
464,1502
465,1192
466,1603
467,1580
468,1242
469,1200
470,1214
471,1367
472,1364
473,1376
474,1264
475,1382
476,1422
477,1056
478,1474
479,1252
480,1389
481,1238
482,1166
483,1236
484,1359
485,925
486,789
487,1665
488,1347
489,1375
490,1317
491,1428
492,1189
493,1444
494,1468
495,1675
496,1627
497,1384
498,985
499,1343
500,1410
501,1397
502,1650
503,1453
504,1237
505,1401
506,1457
507,66
508,1684
509,1615
510,1387
511,1953
512,1490
513,1519
514,451
515,1697
516,1464
517,1537
518,767
519,1244
520,1486
521,1576
522,1903
523,1759
524,1407
525,1431
526,1169
527,1482
528,1504
529,1430
530,1645
531,1582
532,1872
533,1796
534,128
535,1661
536,1222
537,1591
538,1554
539,1447
540,1068
541,462
542,1680
543,765
544,1656
545,323
546,1860
547,914
548,1588
549,1132
550,864
551,1774
552,1742
553,1669
554,1854
555,1332
556,1391
557,931
558,1800
559,2228
560,1198
561,1472
562,1804
563,1866
564,1965
565,1714
566,354
567,1831
568,1835
569,1551
570,1439
571,1581
572,1353
573,493
574,1780
575,1250
576,853
577,1867
578,801
579,1566
580,1819
581,1511
582,1483
583,1770
584,1682
585,973
586,722
587,1812
588,1652
589,843
590,994
591,1451
592,1335
593,1426
594,1721
595,1794
596,720
597,2016
598,1731
599,1381
600,1870
601,1724
602,1966
603,1358
604,411
605,1399
606,2051
607,1851
608,1763
609,1846
610,1767
611,75
612,1632
613,1785
614,1515
615,1736
616,1737
617,2108
618,2063
619,1970
620,1000
621,1462
622,1622
623,1943
624,1713
625,1577
626,1992
627,1712
628,1435
629,1246
630,161
631,1946
632,1972
633,1991
634,1833
635,1773
636,2040
637,882
638,497
639,2030
640,1196
641,1523
642,1862
643,1544
644,1571
645,959
646,1879
647,1938
648,204
649,90
650,1433
651,2037
652,1532
653,2152
654,814
655,2132
656,30
657,1934
658,569
659,828
660,2053
661,1437
662,2048
663,880
664,2001
665,313
666,1986
667,1996
668,1694
669,1880
670,1617
671,1527
672,1976
673,1810
