,0
0,85
1,5
2,4
3,19
4,11
5,216
6,104
7,112
8,182
9,127
10,37
11,47
12,113
13,96
14,368
15,21
16,90
17,62
18,264
19,68
20,65
21,278
22,29
23,105
24,156
25,134
26,225
27,232
28,49
29,7
30,61
31,131
32,43
33,247
34,342
35,179
36,243
37,18
38,6
39,341
40,97
41,168
42,140
43,132
44,361
45,71
46,125
47,229
48,142
49,121
50,164
51,196
52,208
53,233
54,303
55,285
56,324
57,339
58,537
59,440
60,100
61,109
62,230
63,403
64,22
65,28
66,159
67,321
68,31
69,201
70,41
71,274
72,76
73,15
74,167
75,257
76,42
77,291
78,424
79,191
80,81
81,217
82,309
83,175
84,45
85,235
86,171
87,181
88,224
89,282
90,281
91,307
92,248
93,454
94,382
95,25
96,128
97,317
98,395
99,425
100,366
101,438
102,347
103,388
104,446
105,111
106,197
107,757
108,12
109,34
110,292
111,618
112,200
113,353
114,570
115,306
116,566
117,386
118,379
119,256
120,263
121,99
122,250
123,318
124,265
125,101
126,345
127,390
128,507
129,40
130,312
131,194
132,556
133,82
134,374
135,401
136,385
137,787
138,405
139,1
140,519
141,279
142,394
143,192
144,226
145,154
146,246
147,494
148,475
149,234
150,589
151,545
152,479
153,652
154,267
155,417
156,673
157,745
158,416
159,357
160,412
161,32
162,249
163,584
164,595
165,579
166,451
167,434
168,36
169,442
170,207
171,705
172,472
173,706
174,917
175,276
176,691
177,510
178,187
179,688
180,1074
181,489
182,228
183,57
184,215
185,421
186,17
187,529
188,639
189,173
190,522
191,158
192,543
193,751
194,574
195,598
196,614
197,893
198,212
199,571
200,703
201,297
202,572
203,654
204,665
205,501
206,695
207,801
208,928
209,642
210,162
211,876
212,628
213,784
214,621
215,449
216,694
217,604
218,583
219,586
220,315
221,647
222,534
223,462
224,677
225,739
226,498
227,858
228,288
229,664
230,680
231,832
232,1043
233,473
234,714
235,884
236,769
237,926
238,844
239,428
240,144
241,314
242,66
243,50
244,602
245,431
246,499
247,944
248,83
249,558
250,721
251,760
252,678
253,850
254,846
255,23
256,591
257,223
258,712
259,753
260,924
261,283
262,836
263,682
264,980
265,716
266,241
267,863
268,707
269,567
270,762
271,340
272,636
273,622
274,637
275,627
276,415
277,852
278,704
279,219
280,722
281,984
282,108
283,375
284,676
285,995
286,874
287,1226
288,866
289,286
290,483
291,939
292,557
293,1198
294,1115
295,444
296,989
297,783
298,663
299,645
300,947
301,952
302,660
303,1273
304,122
305,914
306,962
307,715
308,1016
309,998
310,1059
311,982
312,356
313,904
314,585
315,726
316,203
317,960
318,630
319,52
320,854
321,887
322,955
323,1049
324,1054
325,502
326,725
327,578
328,923
329,155
330,575
331,1173
332,713
333,776
334,1057
335,837
336,870
337,1042
338,709
339,1328
340,805
341,1086
342,972
343,177
344,413
345,564
346,126
347,89
348,439
349,996
350,1105
351,768
352,554
353,718
354,1098
355,26
356,774
357,710
358,898
359,916
360,587
361,1141
362,349
363,1027
364,1445
365,786
366,1023
367,978
368,568
369,966
370,1443
371,1220
372,39
373,1083
374,1153
375,1222
376,1031
377,1451
378,792
379,911
380,1044
381,1211
382,605
383,1215
384,824
385,869
386,1068
387,93
388,1107
389,1101
390,669
391,1154
392,1300
393,829
394,1120
395,1350
396,843
397,853
398,1240
399,986
400,624
401,810
402,1064
403,640
404,1552
405,1008
406,1200
407,231
408,1199
409,1315
410,1167
411,961
412,1511
413,1168
414,1162
415,242
416,1166
417,1330
418,1065
419,943
420,1463
421,1171
422,1381
423,826
424,1010
425,743
426,1317
427,1091
428,319
429,848
430,1111
431,1293
432,458
433,620
434,1372
435,1157
436,206
437,1282
438,1311
439,1473
440,1871
441,1038
442,1082
443,1299
444,1094
445,1516
446,1235
447,1484
448,1155
449,1218
450,859
451,1339
452,623
453,1678
454,1287
455,821
456,84
457,130
458,1467
459,550
460,1117
461,1242
462,1438
463,35
464,738
465,1749
466,1373
467,1271
468,1283
469,10
470,1357
471,1386
472,1318
473,1364
474,311
475,1442
476,1759
477,1394
478,1327
479,190
480,1419
481,1131
482,1609
483,1662
484,544
485,1430
486,1034
487,1379
488,888
489,1455
490,1666
491,204
492,1197
493,1387
494,1535
495,1570
496,813
497,732
498,1263
499,1586
500,77
501,1291
502,1578
503,1743
504,719
505,1128
506,882
507,1766
508,1481
509,1719
510,1462
511,1383
512,495
513,793
514,1262
515,1732
516,1399
517,1208
518,1176
519,1598
520,1658
521,1393
522,957
523,1388
524,1769
525,1833
526,1620
527,344
528,1774
529,1584
530,1164
531,2136
532,1563
533,1206
534,296
535,1617
536,965
537,997
538,343
539,1652
540,906
541,1149
542,1431
543,1169
544,599
545,666
546,1612
547,765
548,1825
549,1423
550,1676
551,1776
552,1824
553,1461
554,1145
555,1143
556,1762
557,790
558,1489
559,1828
560,1417
561,1244
562,2042
563,1632
564,1785
565,1625
566,1250
567,1798
568,2067
569,1496
570,1156
571,1398
572,1792
573,1850
574,915
575,372
576,2034
577,1855
578,2176
579,1564
580,2157
581,1538
582,1964
583,1777
584,1709
585,1870
586,857
587,1500
588,2139
589,487
590,1304
591,1435
592,1356
593,1407
594,1879
595,1981
596,1077
597,1994
598,2072
599,2106
600,1238
601,1653
602,1722
603,1886
604,1338
605,1778
606,1817
607,1559
608,1763
609,2088
610,1693
611,1707
612,1133
613,1801
614,2318
615,1472
616,755
617,1302
618,1809
619,1724
620,1550
621,670
622,1001
623,1760
624,2143
625,2172
626,1465
627,1413
628,1568
629,1512
630,1351
631,1000
632,1963
633,889
634,1731
635,1922
636,1672
637,2280
638,1985
639,1682
640,2091
641,1342
642,1588
643,597
644,2124
645,2056
646,1888
647,2313
648,1900
649,1184
650,2083
651,1075
652,1872
653,1333
654,2382
655,1902
656,1844
657,1753
658,1770
659,2289
660,2400
661,2154
662,1405
663,2294
664,1433
665,2352
666,1730
667,2198
668,2049
669,1322
670,2247
671,2355
672,1874
673,1982
674,2478
675,2315
676,1378
677,1934
678,1019
679,2362
680,1978
681,1989
682,1354
683,2193
684,1243
685,1831
686,1965
687,817
688,1873
689,1752
690,1587
691,1201
692,1256
693,2002
694,1910
695,1312
696,1718
697,1524
698,70
699,151
700,1247
701,1999
702,1196
703,2082
704,1866
705,1119
706,1881
707,2081
708,1203
709,1642
710,1727
711,2165
712,2015
713,1945
714,1396
715,2037
716,2339
717,1975
718,1933
719,1361
720,2213
721,1562
722,180
723,2508
724,1289
725,2159
726,2121
727,2354
728,2175
729,1618
730,213
731,1695
732,2332
733,1951
734,1647
735,2364
736,1012
737,169
738,2014
739,1764
740,2177
741,2425
742,2442
743,2514
