Unnamed: 0,accuracy,balanced_accuracy,recall,precision,auc,pr_auc,f1_score,f2_score,log_loss
0,0.7283333333333334,0.7283020230611752,0.7095158597662772,0.7365684575389948,0.7283020230611752,0.7955421586526359,0.7227891156462586,0.7147662293979146,9.383135536291896
1,0.7475,0.7474479095775266,0.7161936560934892,0.7633451957295374,0.7474479095775265,0.8106027592448466,0.7390180878552972,0.7251521298174443,8.721129661763461
2,0.7208333333333333,0.7207978355495432,0.6994991652754591,0.7299651567944251,0.7207978355495431,0.7897321610349421,0.7144075021312873,0.7053872053872053,9.642178358247296
3,0.74,0.7399631665643516,0.7178631051752922,0.7504363001745201,0.7399631665643516,0.8045663693415728,0.7337883959044368,0.7241495453014483,8.98017714803721
4,0.7375,0.7374978819385609,0.7362270450751253,0.7374581939799331,0.7374978819385609,0.8026759528608626,0.7368421052631579,0.7364729458917836,9.06653341766117
5,0.7491666666666666,0.7491173586593296,0.7195325542570952,0.7641843971631206,0.7491173586593296,0.8118584757101079,0.7411865864144453,0.7280405405405405,8.66356503443861
6,0.7375,0.7374617707271409,0.7145242070116862,0.7482517482517482,0.7374617707271409,0.8026379776317173,0.730999146029035,0.7210242587601079,9.066524755355676
7,0.7358333333333333,0.7357950994308318,0.7128547579298832,0.7465034965034965,0.7357950994308318,0.8013457938833565,0.7292912040990607,0.7193396226415095,9.12409004901172
8,0.7358333333333333,0.7358006550018195,0.7161936560934892,0.7447916666666666,0.7358006550018195,0.8013259947134111,0.7302127659574468,0.7217362045760431,9.124091381674104
9,0.7466666666666667,0.7466048516801436,0.7095158597662772,0.7657657657657657,0.7466048516801436,0.8101408127660215,0.7365684575389949,0.7200948830904778,8.749909976432313
10,0.7475,0.7474617985049958,0.7245409015025042,0.7587412587412588,0.7474617985049958,0.8103910801218814,0.7412467976088812,0.7311320754716981,8.72113299341942
11,0.7508333333333334,0.7507701410281695,0.7128547579298832,0.7707581227436823,0.7507701410281695,0.8134731070034493,0.7406764960971379,0.7237288135593221,8.605996409126607
12,0.7366666666666667,0.736599268331301,0.6961602671118531,0.7568058076225045,0.7365992683313008,0.8023163707005121,0.7252173913043477,0.7074991516796743,9.095300405706183
13,0.7366666666666667,0.7366103794732763,0.7028380634390651,0.7531305903398927,0.7366103794732763,0.8021509935561456,0.7271157167530224,0.7123519458544839,9.095303071030953
14,0.7441666666666666,0.7441451226253406,0.7312186978297162,0.75,0.7441451226253406,0.8076926822481915,0.7404902789518175,0.7348993288590604,8.836267578718656
15,0.7475,0.7474701318614774,0.7295492487479132,0.7560553633217993,0.7474701318614774,0.8103023060348562,0.7425658453695836,0.7347007397444518,8.721134992412996
16,0.7583333333333333,0.7582659951833199,0.7178631051752922,0.7803992740471869,0.7582659951833199,0.8195478562779062,0.7478260869565216,0.7295554801493043,8.346951588177626
17,0.7466666666666667,0.7466298517495882,0.7245409015025042,0.7574171029668412,0.7466298517495882,0.8097290022346726,0.7406143344709898,0.7308858201414618,8.749915973413039
18,0.7516666666666667,0.7516215322820341,0.7245409015025042,0.7654320987654321,0.7516215322820341,0.813736500133968,0.7444253859348198,0.7323658454269321,8.577218093451332
19,0.7508333333333334,0.7507895855266264,0.7245409015025042,0.7640845070422535,0.7507895855266264,0.8130627042723788,0.7437874892887746,0.7321187584345479,8.60600107344495
20,0.7416666666666667,0.7416298378606607,0.7195325542570952,0.7521815008726004,0.7416298378606607,0.8058570275648479,0.7354948805460753,0.7258336140114517,8.922611854381168
21,0.7525,0.7524507012519479,0.7228714524207012,0.7677304964539007,0.7524507012519479,0.8144676411039676,0.7446259673258814,0.7314189189189189,8.548434447126526
22,0.75,0.7499604165567126,0.7262103505843072,0.7618213660245184,0.7499604165567126,0.8123491916377462,0.7435897435897436,0.7330637007077857,8.63478471976976
23,0.7475,0.7474479095775266,0.7161936560934892,0.7633451957295374,0.7474479095775265,0.8106027592448466,0.7390180878552972,0.7251521298174443,8.721129661763461
24,0.7508333333333334,0.7507979188831079,0.7295492487479132,0.7613240418118467,0.7507979188831079,0.8129366452798799,0.7450980392156862,0.7356902356902356,8.606003072438526
25,0.7558333333333334,0.7557784882735785,0.7228714524207012,0.7732142857142857,0.7557784882735785,0.8172095357341602,0.7471958584987058,0.7324086603518268,8.433302527152055
26,0.7675,0.7674674096316934,0.7479131886477463,0.7777777777777778,0.7674674096316935,0.8257621498794286,0.7625531914893617,0.7537012113055181,8.030350802209286
27,0.7566666666666667,0.7566187683854677,0.7278797996661102,0.7716814159292036,0.7566187683854677,0.8176972744643236,0.7491408934707904,0.7362377575143533,8.404521546152012
28,0.7641666666666667,0.7641396226100627,0.7479131886477463,0.7724137931034483,0.7641396226100629,0.8230801575422639,0.7599660729431722,0.7526881720430106,8.145482722183758
29,0.7533333333333333,0.7532882035783433,0.7262103505843072,0.7671957671957672,0.7532882035783433,0.8150363922233705,0.7461406518010292,0.7340533243334458,8.519652799795292
30,0.7558333333333334,0.7558090439140108,0.7412353923205343,0.7628865979381443,0.7558090439140109,0.8166443284626725,0.7519051651143098,0.7454667562122229,8.433309856795164
31,0.7525,0.7524479234664541,0.7212020033388982,0.7686832740213523,0.7524479234664541,0.8145259720134586,0.7441860465116279,0.7302231237322515,8.548433780795332
