Unnamed: 0,accuracy,balanced_accuracy,recall,precision,auc,pr_auc,f1_score,f2_score,log_loss
0,0.7233333333333334,0.7232214533929261,0.656093489148581,0.7572254335260116,0.7232214533929261,0.7924927946706296,0.7030411449016101,0.6740994854202401,9.555812093655458
1,0.7191666666666666,0.7190811641143448,0.667779632721202,0.7434944237918215,0.7190811641143448,0.7885536949231784,0.7036059806508355,0.6816632583503749,9.699731657941891
2,0.7133333333333334,0.7132464256845158,0.66110183639399,0.7374301675977654,0.7132464256845158,0.7838493353292109,0.6971830985915494,0.6750767132628708,9.901209852572444
3,0.7241666666666666,0.7240645112903091,0.662771285475793,0.7547528517110266,0.7240645112903091,0.7929287352600765,0.7057777777777777,0.6793292265571527,9.527031778986608
4,0.72,0.7198992219422832,0.659432387312187,0.7495256166982922,0.7198992219422832,0.7894790020052396,0.7015985790408525,0.6756756756756757,9.670945346292315
5,0.7225,0.7223922844230123,0.6577629382303841,0.7547892720306514,0.7223922844230123,0.7916927717971843,0.7029438001784121,0.6751199451679233,9.584595739980267
6,0.7275,0.7274034094539151,0.669449081803005,0.7566037735849057,0.7274034094539151,0.7955264276939553,0.7103631532329496,0.6852358168147642,9.411902524336908
7,0.735,0.7348881524670902,0.667779632721202,0.7707129094412332,0.7348881524670902,0.8021629377478843,0.7155635062611807,0.6861063464837049,9.15285503806316
8,0.7208333333333333,0.7207450576251601,0.667779632721202,0.746268656716418,0.7207450576251601,0.7899408113854766,0.7048458149779736,0.6821282401091405,9.642165697954654
9,0.7325,0.7324089789138303,0.67779632721202,0.7602996254681648,0.7324089789138303,0.799464643006759,0.7166813768755517,0.6928327645051194,9.239207976031162
10,0.7183333333333334,0.7182297728604802,0.656093489148581,0.7485714285714286,0.7182297728604802,0.7881657921933379,0.6992882562277579,0.672714823690517,9.728509973617165
11,0.7225,0.7224089511359754,0.667779632721202,0.7490636704119851,0.7224089511359754,0.7913383182332602,0.7060900264783759,0.6825938566552899,9.58459973796742
12,0.7266666666666667,0.7265575737710382,0.66110183639399,0.7600767754318618,0.7265575737710382,0.7951726392462592,0.7071428571428572,0.6787795680493658,9.440682172674569
13,0.7241666666666666,0.7240811780032722,0.672787979966611,0.7490706319702602,0.7240811780032722,0.7925959726351023,0.7088830255057167,0.6867757327880027,9.52703577697376
14,0.73,0.7298936941491504,0.666110183639399,0.762906309751434,0.7298936941491504,0.7978415800287497,0.7112299465240643,0.6834532374100719,9.32555225169367
15,0.7266666666666667,0.7265797960549889,0.6744574290484139,0.7523277467411545,0.7265797960549889,0.7946425878947843,0.7112676056338029,0.6887146266621207,9.4406875033241
16,0.7241666666666666,0.7240617335048153,0.66110183639399,0.7557251908396947,0.7240617335048153,0.7929968469501757,0.7052537845057881,0.678082191780822,9.527031112655418
17,0.7225,0.722414506706963,0.671118530884808,0.7472118959107806,0.7224145067069629,0.7912485467311278,0.7071240105540896,0.6850715746421268,9.584601070629803
18,0.7208333333333333,0.7207450576251601,0.667779632721202,0.746268656716418,0.7207450576251601,0.7899408113854766,0.7048458149779736,0.6821282401091405,9.642165697954654
19,0.7341666666666666,0.7340589834971764,0.669449081803005,0.7681992337164751,0.7340589834971762,0.8013241577597401,0.7154326494201606,0.6871144619602467,9.181638684387966
20,0.7275,0.7274006316684213,0.667779632721202,0.7575757575757576,0.7274006316684213,0.7955943618151465,0.709849157054126,0.6839945280437757,9.411901858005717
21,0.7266666666666667,0.7265770182694952,0.672787979966611,0.7532710280373832,0.7265770182694952,0.7946961706686638,0.710758377425044,0.6874786762197201,9.440686836992908
22,0.735,0.7348825968961025,0.6644407345575961,0.7728155339805826,0.7348825968961025,0.8023781342690892,0.7145421903052066,0.683613878392305,9.152853705400776
23,0.7291666666666666,0.7290478584662735,0.6577629382303841,0.7665369649805448,0.7290478584662735,0.7975666182721309,0.7079964061096138,0.6769759450171821,9.354331900031331
24,0.7291666666666666,0.7290589696082489,0.6644407345575961,0.7624521072796935,0.7290589696082489,0.7971964209186448,0.7100802854594112,0.6819739547635366,9.354334565356096
25,0.7316666666666667,0.7315575876599657,0.666110183639399,0.7658349328214972,0.7315575876599656,0.7993058915637814,0.7124999999999999,0.6839218375042853,9.267986291706436
26,0.7283333333333334,0.7282436895658043,0.6744574290484139,0.7551401869158878,0.7282436895658043,0.7960488079821509,0.7125220458553789,0.6891845786421017,9.383121543336863
27,0.7416666666666667,0.7415826155072653,0.6911519198664441,0.7680890538033395,0.7415826155072652,0.8067038201682251,0.7275922671353251,0.7052810902896082,8.922600526750902
28,0.7383333333333333,0.7382214950597085,0.671118530884808,0.7745664739884393,0.7382214950597085,0.804925835769957,0.7191413237924865,0.6895368782161234,9.037724450751073
29,0.7258333333333333,0.7257089603026674,0.6510851419031719,0.7647058823529411,0.7257089603026674,0.7949788454613899,0.7033363390441838,0.6710254645560907,9.46946115468103
30,0.7366666666666667,0.7365687126908685,0.67779632721202,0.7674858223062382,0.7365687126908685,0.8030577414257958,0.7198581560283688,0.6940170940170939,9.095293076063074
31,0.7341666666666666,0.734064539068164,0.672787979966611,0.7661596958174905,0.734064539068164,0.8011405045587174,0.7164444444444444,0.6895961670088979,9.181640017050352
32,0.7408333333333333,0.740725668682413,0.676126878130217,0.7758620689655172,0.740725668682413,0.8068278068812005,0.7225691347011596,0.6939684715558602,8.951377509763796
33,0.7308333333333333,0.7307117519770888,0.6577629382303841,0.76953125,0.7307117519770888,0.7990637607818586,0.7092709270927092,0.6774415405777167,9.296765940044095
34,0.7408333333333333,0.7407006686129685,0.66110183639399,0.7857142857142857,0.7407006686129683,0.8079913943874709,0.7180417044424299,0.6827586206896552,8.951371512783071
35,0.7325,0.7323895344153734,0.666110183639399,0.7673076923076924,0.7323895344153734,0.8000422713068789,0.7131367292225201,0.6841563786008231,9.239203311712817
36,0.7341666666666666,0.7340200945002625,0.6460767946577629,0.7834008097165992,0.7340200945002624,0.8030721355205144,0.7081427264409882,0.6695501730103806,9.181629355751284
37,0.73,0.7298714718651995,0.6527545909849749,0.7712031558185405,0.7298714718651995,0.7986455400684245,0.7070524412296565,0.6734412676541508,9.325546921044136
38,0.7408333333333333,0.7407117797549438,0.667779632721202,0.78125,0.7407117797549437,0.8074314830272676,0.7200720072007201,0.687757909215956,8.951374178107837
39,0.7375,0.7373589926638685,0.6527545909849749,0.7851405622489959,0.7373589926638684,0.8056142432836522,0.7128532360984503,0.6755355908776779,9.06650010110158
40,0.7408333333333333,0.7406978908274746,0.659432387312187,0.7868525896414342,0.7406978908274744,0.8081424884768106,0.7175295186194369,0.6815044858523119,8.951370846451878
41,0.7333333333333333,0.733221481170781,0.666110183639399,0.7687861271676301,0.733221481170781,0.8007814887368478,0.7137745974955277,0.6843910806174958,9.210420331719199
42,0.7266666666666667,0.7265575737710382,0.66110183639399,0.7600767754318618,0.7265575737710382,0.7951726392462592,0.7071428571428572,0.6787795680493658,9.440682172674563
43,0.7391666666666666,0.7390534418151161,0.671118530884808,0.7760617760617761,0.739053441815116,0.8056734868066253,0.7197851387645479,0.6897735072065889,9.008941470757456
44,0.7258333333333333,0.7257256270156306,0.66110183639399,0.7586206896551724,0.7257256270156306,0.7944445963579145,0.7065120428189117,0.6785469499657301,9.469465152668182
45,0.7375,0.7373784371623254,0.6644407345575961,0.77734375,0.7373784371623254,0.8046422422787979,0.7164716471647165,0.6843191196698762,9.066504765419925
46,0.7358333333333333,0.7357228770079917,0.669449081803005,0.7711538461538462,0.7357228770079917,0.8028014639784256,0.7167113494191243,0.6875857338820301,9.124072724400733
47,0.7316666666666667,0.7315631432309534,0.669449081803005,0.7638095238095238,0.7315631432309534,0.7991293028062645,0.7135231316725978,0.6864087641218761,9.26798762436882
48,0.7333333333333333,0.7332103700288056,0.659432387312187,0.7729941291585127,0.7332103700288056,0.8012132582353498,0.7117117117117117,0.6793945648434814,9.210417666394434
49,0.7408333333333333,0.7407201131114253,0.672787979966611,0.7779922779922779,0.7407201131114253,0.8070567956461112,0.7215756490599822,0.6914893617021277,8.951376177101414
50,0.7525,0.7523812566146018,0.6811352253756261,0.7937743190661478,0.7523812566146016,0.8170381055542203,0.7331536388140162,0.7010309278350516,8.548417788846727
51,0.7333333333333333,0.7332131478142995,0.66110183639399,0.7719298245614035,0.7332131478142995,0.8010991638110301,0.7122302158273381,0.6806462701959436,9.210418332725622
52,0.7341666666666666,0.7340784279956334,0.6811352253756261,0.7611940298507462,0.7340784279956333,0.8007479609465196,0.718942731277533,0.6957708049113234,9.181643348706311
53,0.74,0.7398742774285485,0.6644407345575961,0.7819253438113949,0.7398742774285484,0.8069330391844955,0.7184115523465704,0.6850258175559379,8.98015582543907
54,0.7258333333333333,0.7257284048011244,0.662771285475793,0.7576335877862596,0.7257284048011244,0.794369103297693,0.7070347284060552,0.6797945205479452,9.469465818999378
