Unnamed: 0,accuracy,balanced_accuracy,recall,precision,auc,pr_auc,f1_score,f2_score,log_loss
0,0.735,0.735,0.6833333333333333,0.7620817843866171,0.735,0.801874225526642,0.7205623901581723,0.6977535738597685,9.152861035043887
1,0.7366666666666667,0.7366666666666666,0.6766666666666666,0.7689393939393939,0.7366666666666667,0.8036363636363637,0.7198581560283687,0.6933060109289617,9.095292409731883
2,0.7233333333333334,0.7233333333333334,0.6666666666666666,0.7518796992481203,0.7233333333333333,0.7926065162907268,0.7067137809187278,0.6821282401091405,9.555816091642614
3,0.73,0.73,0.6666666666666666,0.7633587786259542,0.73,0.7983460559796438,0.7117437722419929,0.6839945280437757,9.325552251693672
4,0.7433333333333333,0.7433333333333334,0.6816666666666666,0.7775665399239544,0.7433333333333333,0.8091999366286439,0.7264653641207814,0.6989063568010936,8.86503056877652
5,0.735,0.7350000000000001,0.67,0.7701149425287356,0.7350000000000001,0.8025574712643678,0.7165775401069521,0.6878850102669405,9.152855704394351
6,0.7316666666666667,0.7316666666666667,0.6766666666666666,0.7602996254681648,0.7316666666666667,0.799316479400749,0.7160493827160495,0.6918882072256304,9.267990289693586
7,0.7266666666666667,0.7266666666666667,0.6833333333333333,0.7481751824817519,0.7266666666666667,0.7949209245742093,0.7142857142857143,0.6953867028493894,9.44069083498006
8,0.7408333333333333,0.7408333333333333,0.6716666666666666,0.7794970986460348,0.7408333333333333,0.8076652159896841,0.7215756490599821,0.6907781967775111,8.951375510770221
9,0.7275,0.7275,0.66,0.7630057803468208,0.7275,0.7965028901734104,0.7077747989276139,0.6783144912641315,9.411898526349756
10,0.735,0.735,0.6683333333333333,0.7711538461538462,0.735,0.8026602564102564,0.7160714285714286,0.6866438356164383,9.15285503806316
11,0.7383333333333333,0.7383333333333333,0.6766666666666666,0.7718631178707225,0.7383333333333334,0.8050982256020278,0.7211367673179396,0.6937799043062199,9.03772644974465
12,0.7441666666666666,0.7441666666666666,0.675,0.7833655705996132,0.7441666666666666,0.8104327852998067,0.7251566696508505,0.6942063764141242,8.836244923458132
13,0.74,0.74,0.6766666666666666,0.7748091603053435,0.7400000000000001,0.8065712468193384,0.7224199288256228,0.6942544459644323,8.980160489757413
14,0.735,0.735,0.6733333333333333,0.7680608365019012,0.735,0.802363751584284,0.7175843694493783,0.6903622693096377,9.152857037056735
15,0.7316666666666667,0.7316666666666667,0.6633333333333333,0.7683397683397684,0.7316666666666667,0.8000032175032175,0.7119856887298749,0.6819739547635367,9.267984959044052
16,0.7333333333333333,0.7333333333333334,0.67,0.7671755725190841,0.7333333333333333,0.8010877862595421,0.715302491103203,0.6874145006839946,9.210421664381585
17,0.7275,0.7275,0.6616666666666666,0.7619961612284071,0.7275,0.7964147472808702,0.7082961641391614,0.6795617939061964,9.411899192680949
18,0.7358333333333333,0.7358333333333333,0.6766666666666666,0.7674858223062382,0.7358333333333333,0.8029095778197858,0.7192205491585475,0.6930693069306929,9.124075389725501
19,0.7425,0.7424999999999999,0.665,0.7869822485207101,0.7425,0.8097411242603549,0.7208672086720868,0.6862745098039216,8.893806885458217
20,0.73,0.73,0.6583333333333333,0.7684824902723736,0.73,0.79882457846952,0.7091561938958707,0.6777625257378175,9.325548920037713
21,0.7341666666666666,0.7341666666666666,0.6683333333333333,0.7696737044145874,0.7341666666666667,0.801920185540627,0.7154326494201606,0.6864087641218759,9.181638018056775
22,0.7333333333333333,0.7333333333333334,0.67,0.7671755725190841,0.7333333333333333,0.8010877862595421,0.715302491103203,0.6874145006839946,9.210421664381586
23,0.7383333333333333,0.7383333333333333,0.6616666666666666,0.781496062992126,0.7383333333333332,0.8061646981627296,0.7166064981949459,0.6825997248968363,9.037720452763919
24,0.7291666666666666,0.7291666666666667,0.6683333333333333,0.7609108159392789,0.7291666666666667,0.7975387413029728,0.7116237799467613,0.6850017082336863,9.35433589801848
25,0.7316666666666667,0.7316666666666667,0.6483333333333333,0.778,0.7316666666666667,0.8010833333333334,0.7072727272727272,0.6706896551724137,9.267978962063326
26,0.7358333333333333,0.7358333333333333,0.6716666666666666,0.7705544933078394,0.7358333333333335,0.8031939133205864,0.7177203918076581,0.6893602463222717,9.124073390731924
27,0.7408333333333333,0.7408333333333333,0.6866666666666666,0.7700934579439253,0.7408333333333333,0.8067133956386292,0.7259911894273128,0.7018739352640545,8.951381507750947
28,0.74,0.74,0.68,0.7727272727272727,0.7400000000000002,0.8063636363636364,0.7234042553191491,0.6967213114754098,8.980161822419799
29,0.7375,0.7375,0.675,0.7714285714285715,0.7375,0.8044642857142856,0.72,0.6923076923076923,9.066508763407072
30,0.735,0.735,0.6516666666666666,0.782,0.735,0.8039166666666667,0.7109090909090908,0.6741379310344827,9.152848374751242
31,0.7391666666666666,0.7391666666666667,0.6733333333333333,0.7754318618042226,0.7391666666666666,0.8060492642354447,0.7207850133809098,0.6915439917836358,9.008942137088647
32,0.7366666666666667,0.7366666666666667,0.66,0.7795275590551181,0.7366666666666667,0.8047637795275591,0.7148014440433212,0.6808803301237965,9.095285746419963
33,0.7416666666666667,0.7416666666666667,0.67,0.7821011673151751,0.7416666666666667,0.8085505836575875,0.7217235188509875,0.6897735072065889,8.922591864445412
34,0.7416666666666667,0.7416666666666667,0.6716666666666666,0.7810077519379846,0.7416666666666667,0.8084205426356591,0.7222222222222222,0.6910150891632372,8.922592530776601
35,0.7433333333333333,0.7433333333333334,0.6866666666666666,0.7744360902255639,0.7433333333333333,0.8088847117794487,0.7279151943462898,0.7025920873124147,8.865032567770095
36,0.7508333333333334,0.7508333333333334,0.675,0.7956777996070727,0.7508333333333334,0.8165888998035364,0.7303877366997295,0.6961155036094878,8.605981083509196
37,0.7466666666666667,0.7466666666666666,0.6866666666666666,0.7803030303030303,0.7466666666666666,0.8118181818181818,0.7304964539007092,0.7035519125683061,8.749900647795625
38,0.7441666666666666,0.7441666666666666,0.6766666666666666,0.7822736030828517,0.7441666666666666,0.8103034682080924,0.7256478999106345,0.6954436450839327,8.836245589789328
39,0.7441666666666666,0.7441666666666666,0.6766666666666666,0.7822736030828517,0.7441666666666666,0.8103034682080924,0.7256478999106345,0.6954436450839327,8.836245589789328
40,0.75,0.75,0.6933333333333334,0.7819548872180451,0.75,0.8143107769423559,0.7349823321554771,0.7094133697135062,8.634771393145924
41,0.7383333333333333,0.7383333333333333,0.68,0.769811320754717,0.7383333333333334,0.8049056603773586,0.7221238938053098,0.6962457337883958,9.03772778240703
42,0.7591666666666667,0.7591666666666667,0.6966666666666667,0.7961904761904762,0.7591666666666668,0.8222619047619047,0.7431111111111112,0.7145299145299145,8.318159945878515
43,0.7408333333333333,0.7408333333333333,0.6766666666666666,0.7762906309751434,0.7408333333333333,0.8073119821542384,0.7230632235084594,0.694491960314745,8.951377509763796
44,0.74,0.74,0.6816666666666666,0.7716981132075472,0.74,0.8062657232704402,0.7238938053097346,0.6979522184300341,8.980162488750988
45,0.7566666666666667,0.7566666666666666,0.6883333333333334,0.7972972972972973,0.7566666666666667,0.8207319819819819,0.7388193202146691,0.707676490747087,8.404505554203409
46,0.7291666666666666,0.7291666666666666,0.6616666666666666,0.7649325626204239,0.7291666666666665,0.7978829479768786,0.7095621090259159,0.6800274066461116,9.354333232693712
