Unnamed: 0,accuracy,balanced_accuracy,recall,precision,auc,pr_auc,f1_score,f2_score,log_loss
0,0.7541666666666667,0.7540534834818986,0.6861435726210351,0.7934362934362934,0.7540534834818984,0.8181232663619975,0.7358997314234557,0.705216197666438,8.490853827853071
1,0.76,0.759879888555246,0.6878130217028381,0.8031189083820662,0.759879888555246,0.8233826317091189,0.7410071942446043,0.7081471295977999,8.289373634228939
2,0.7516666666666667,0.7515381987172187,0.6744574290484139,0.7968441814595659,0.7515381987172187,0.8169008052539901,0.7305605786618444,0.6958318980365139,8.577198103515578
3,0.7591666666666667,0.7590423862288507,0.6844741235392321,0.8039215686274509,0.7590423862288507,0.8229478460833416,0.739404869251578,0.7054370268410186,8.318155281560173
4,0.7575,0.7573729371470477,0.6811352253756261,0.8031496062992126,0.7573729371470476,0.8217257491707526,0.7371273712737128,0.7024793388429753,8.375719908885024
5,0.7541666666666667,0.7540229278414663,0.667779632721202,0.8064516129032258,0.7540229278414662,0.8200322894788805,0.7305936073059359,0.6915629322268326,8.490846498209956
6,0.75,0.7498576384934403,0.6644407345575961,0.8008048289738431,0.7498576384934403,0.8163727817657196,0.7262773722627737,0.6878672658140339,8.634760065515662
7,0.7525,0.7523451454031818,0.659432387312187,0.8094262295081968,0.7523451454031818,0.8194293084101918,0.7267709291628335,0.6848127600554786,8.548409126541234
8,0.7466666666666667,0.746504851402365,0.6494156928213689,0.8053830227743272,0.7465048514023651,0.8148993577978481,0.7190388170055453,0.6755817992358456,8.749885988509407
9,0.7433333333333333,0.7431548420967836,0.6360601001669449,0.8089171974522293,0.7431548420967836,0.8133219821429204,0.7121495327102804,0.6644576212068365,8.865012577834339
10,0.7533333333333333,0.7531826477295771,0.662771285475793,0.8085539714867617,0.7531826477295771,0.8198292951479441,0.7284403669724772,0.6875649463110495,8.51962747921
11,0.7708333333333334,0.7707174186594963,0.7011686143572621,0.813953488372093,0.7707174186594963,0.832144384698011,0.7533632286995515,0.7211538461538463,7.915200224961448
12,0.7641666666666667,0.7640285111903089,0.6811352253756261,0.816,0.7640285111903089,0.8281509460211463,0.7424931756141947,0.7044198895027626,8.145456068936085
