Unnamed: 0,accuracy,balanced_accuracy,recall,precision,auc,pr_auc,f1_score,f2_score,log_loss
0,0.7475,0.7475,0.7316666666666667,0.7555938037865749,0.7474999999999999,0.8107135685599541,0.7434377646062659,0.7363300905736329,8.721135658744187
1,0.7433333333333333,0.7433333333333334,0.74,0.7449664429530202,0.7433333333333333,0.8074832214765102,0.7424749163879599,0.7409879839786382,8.865053890368234
2,0.7533333333333333,0.7533333333333333,0.7583333333333333,0.7508250825082509,0.7533333333333333,0.8149958745874587,0.7545605306799338,0.7568196939454424,8.519665460087934
3,0.7516666666666667,0.7516666666666667,0.7516666666666667,0.7516666666666667,0.7516666666666667,0.81375,0.7516666666666667,0.7516666666666667,8.577228754750402
4,0.7333333333333333,0.7333333333333334,0.7266666666666667,0.7364864864864865,0.7333333333333333,0.7999099099099098,0.7315436241610739,0.7286096256684492,9.210444319642107
5,0.7283333333333334,0.7283333333333333,0.725,0.7298657718120806,0.7283333333333334,0.7961828859060404,0.7274247491638797,0.7259679572763685,9.38314153327262
6,0.7475,0.7475,0.74,0.7512690355329951,0.7475,0.8106345177664975,0.7455919395465995,0.7422266800401204,8.721138990400148
7,0.7325,0.7325,0.7466666666666667,0.7260940032414911,0.7324999999999999,0.7997136682874122,0.7362366474938373,0.7424593967517403,9.239235295610028
8,0.7375,0.7375,0.745,0.7339901477832512,0.7375,0.8032450738916257,0.7394540942928041,0.7427716849451645,9.066536749317132
9,0.7316666666666667,0.7316666666666667,0.7366666666666667,0.7293729372937293,0.7316666666666667,0.7988531353135313,0.7330016583747927,0.7351962741184299,9.268014277616494
10,0.7325,0.7324999999999999,0.74,0.7290640394088671,0.7325,0.7995320197044334,0.7344913151364765,0.7377866400797607,9.23923263028526
11,0.7475,0.7475,0.7383333333333333,0.7521222410865874,0.7474999999999999,0.8106444538766271,0.7451640033641715,0.741050518568083,8.721138324068955
12,0.76,0.76,0.7683333333333333,0.7557377049180328,0.76,0.8199521857923497,0.7619834710743801,0.7657807308970099,8.289405618126148
13,0.7533333333333333,0.7533333333333334,0.7516666666666667,0.7541806020066891,0.7533333333333334,0.8150069676700112,0.7529215358931554,0.7521681120747165,8.519662794763168
14,0.745,0.745,0.7416666666666667,0.7466442953020134,0.745,0.8087388143176734,0.7441471571906354,0.742656875834446,8.80748859671219
15,0.7533333333333333,0.7533333333333333,0.7433333333333333,0.7585034013605442,0.7533333333333332,0.8150850340136053,0.7508417508417509,0.7463186077643909,8.519659463107207
16,0.7566666666666667,0.7566666666666666,0.7416666666666667,0.7646048109965635,0.7566666666666668,0.8177190721649484,0.7529610829103215,0.7461435278336687,8.404526876801548
17,0.7508333333333334,0.7508333333333334,0.7466666666666667,0.7529411764705882,0.7508333333333334,0.8131372549019608,0.7497907949790795,0.7479131886477463,8.606009735750444
18,0.7391666666666666,0.7391666666666666,0.7383333333333333,0.7395659432387313,0.7391666666666666,0.8043663049526991,0.7389491242702252,0.7385795265088363,9.008968124005131
19,0.74,0.74,0.7416666666666667,0.739202657807309,0.74,0.8050179955703212,0.7404326123128121,0.741172551632245,8.980186476673895
20,0.7516666666666667,0.7516666666666667,0.75,0.7525083612040134,0.7516666666666667,0.8137541806020068,0.7512520868113521,0.7505003335557038,8.577228088419211
21,0.7483333333333333,0.7483333333333333,0.7433333333333333,0.7508417508417509,0.7483333333333332,0.8112542087542087,0.7470686767169179,0.7448229792919171,8.692357343068911
22,0.7516666666666667,0.7516666666666667,0.7366666666666667,0.7594501718213058,0.7516666666666667,0.8138917525773196,0.7478849407783418,0.7411133467471496,8.577222757769675
23,0.7341666666666666,0.7341666666666666,0.7366666666666667,0.7330016583747927,0.7341666666666667,0.800667495854063,0.7348295926849542,0.7359307359307359,9.181665337635641
24,0.75,0.75,0.7533333333333333,0.7483443708609272,0.7499999999999999,0.8125055187637968,0.7508305647840532,0.7523302263648468,8.63479538106883
25,0.7575,0.7575000000000001,0.7583333333333333,0.7570715474209649,0.7575,0.8181191070438159,0.7577019150707743,0.7580806397867378,8.375750560119847
26,0.7433333333333333,0.7433333333333334,0.7416666666666667,0.7441471571906354,0.7433333333333333,0.8074902452619843,0.7429048414023371,0.7421614409606405,8.865054556699427
27,0.7625,0.7625,0.7533333333333333,0.7674023769100171,0.7625000000000001,0.8220345217883419,0.7603027754415476,0.7561057209769154,8.203050681164568
28,0.7433333333333333,0.7433333333333334,0.7266666666666667,0.7517241379310344,0.7433333333333334,0.8075287356321839,0.7389830508474577,0.7315436241610738,8.865048559718698
29,0.7475,0.7475,0.74,0.7512690355329951,0.7475,0.8106345177664975,0.7455919395465995,0.7422266800401204,8.721138990400146
30,0.745,0.745,0.74,0.7474747474747475,0.745,0.8087373737373738,0.7437185929648241,0.7414829659318637,8.807487930381
31,0.7558333333333334,0.7558333333333334,0.76,0.7537190082644628,0.7558333333333335,0.8168595041322313,0.7568464730290456,0.7587354409317802,8.433317186438272
