Unnamed: 0,accuracy,balanced_accuracy,recall,precision,auc,pr_auc,f1_score,f2_score,log_loss
0,0.7766666666666666,0.7766666666666666,0.7433333333333333,0.7964285714285714,0.7766666666666666,0.8340476190476189,0.7689655172413793,0.7533783783783784,7.713736023285922
1,0.7675,0.7675,0.7583333333333333,0.7724957555178268,0.7675,0.8258312110922467,0.7653490328006728,0.7611241217798594,8.03035480019644
2,0.7741666666666667,0.7741666666666667,0.7416666666666667,0.7932263814616756,0.7741666666666667,0.8320298573975045,0.7665805340223945,0.7514353259034109,7.800084296935582
3,0.7733333333333333,0.7733333333333333,0.7383333333333333,0.7939068100358423,0.7733333333333333,0.8315367383512544,0.7651122625215889,0.7488167680865451,7.8288659442668145
4,0.7675,0.7675000000000001,0.745,0.7801047120418848,0.7675000000000001,0.8263023560209423,0.7621483375959079,0.7517658930373359,8.030349469546904
5,0.7933333333333333,0.7933333333333332,0.7716666666666666,0.8066202090592335,0.7933333333333332,0.8462267711962835,0.7887563884156729,0.7784129119031606,7.138087751043835
6,0.7666666666666667,0.7666666666666666,0.745,0.7787456445993032,0.7666666666666666,0.8256228222996516,0.7614991482112436,0.7515131136516476,8.059132449540522
7,0.7791666666666667,0.7791666666666666,0.7433333333333333,0.800718132854578,0.7791666666666666,0.8361923997606224,0.7709593777009506,0.7541427122083192,7.627387083305068
8,0.78,0.78,0.7716666666666666,0.7847457627118644,0.7799999999999999,0.8352895480225988,0.7781512605042017,0.7742474916387959,7.598615430941713
9,0.7875,0.7875,0.7583333333333333,0.8053097345132744,0.7875,0.8422382005899706,0.7811158798283261,0.7672849915682967,7.339563280349621
10,0.7725,0.7725,0.75,0.7853403141361257,0.7725000000000001,0.8301701570680629,0.7672634271099744,0.7568113017154391,7.857653588578775
11,0.775,0.775,0.7566666666666667,0.7854671280276817,0.775,0.8319002306805076,0.7707979626485569,0.7622565480188046,7.771307313922692
12,0.7758333333333334,0.7758333333333334,0.76,0.7848537005163512,0.7758333333333334,0.8324268502581755,0.7722269263336157,0.7648440120764844,7.742525666591457
13,0.7808333333333334,0.7808333333333333,0.765,0.7900172117039587,0.7808333333333334,0.8362586058519792,0.777307366638442,0.7698758805769875,7.569829785623328
14,0.78,0.78,0.755,0.7947368421052632,0.7799999999999999,0.8361184210526316,0.7743589743589745,0.7626262626262627,7.598608767629794
15,0.7883333333333333,0.7883333333333333,0.7583333333333333,0.8067375886524822,0.7883333333333333,0.8429521276595745,0.7817869415807559,0.7675438596491226,7.3107803003560035
16,0.7933333333333333,0.7933333333333333,0.7766666666666666,0.8034482758620691,0.7933333333333333,0.8458908045977012,0.7898305084745764,0.7818791946308725,7.13808975003741
