Unnamed: 0,accuracy,balanced_accuracy,recall,precision,auc,pr_auc,f1_score,f2_score,log_loss
0,0.7375,0.7375,0.7066666666666667,0.7531083481349912,0.7374999999999999,0.8032208407341622,0.7291487532244197,0.7154910563617954,9.066521423699717
1,0.7433333333333333,0.7433333333333334,0.7166666666666667,0.7570422535211268,0.7433333333333334,0.8076877934272301,0.7363013698630138,0.7243935309973045,8.865044561731551
2,0.75,0.75,0.71,0.7717391304347826,0.75,0.8133695652173913,0.7395833333333333,0.7215447154471544,8.634778056457842
3,0.7466666666666667,0.7466666666666666,0.705,0.769090909090909,0.7466666666666667,0.8107954545454544,0.7356521739130434,0.7169491525423728,8.749907977438736
4,0.74,0.74,0.72,0.75,0.74,0.805,0.7346938775510204,0.7258064516129032,8.980177814368401
5,0.7475,0.7475,0.7033333333333334,0.7714808043875686,0.7475,0.8115737355271175,0.7358326068003488,0.7159823549372243,8.721124331113927
6,0.7408333333333333,0.7408333333333333,0.6966666666666667,0.7641681901279708,0.7408333333333335,0.8062507617306521,0.7288578901482128,0.7091957923311843,8.9513855057381
7,0.74,0.74,0.69,0.7666666666666667,0.74,0.8058333333333333,0.7263157894736842,0.7040816326530612,8.980165820406947
8,0.7416666666666667,0.7416666666666667,0.715,0.7552816901408451,0.7416666666666666,0.8063908450704225,0.7345890410958904,0.7227088948787062,8.922609855387591
9,0.7433333333333333,0.7433333333333334,0.7166666666666667,0.7570422535211268,0.7433333333333334,0.8076877934272301,0.7363013698630138,0.7243935309973045,8.865044561731551
10,0.7383333333333333,0.7383333333333333,0.7066666666666667,0.7544483985765125,0.7383333333333334,0.8038908659549229,0.729776247848537,0.7157326130992573,9.0377384437061
11,0.75,0.75,0.715,0.7688172043010753,0.75,0.8131586021505376,0.7409326424870466,0.7251521298174441,8.634780055451419
12,0.7533333333333333,0.7533333333333333,0.72,0.7714285714285715,0.7533333333333333,0.8157142857142857,0.7448275862068965,0.7297297297297297,8.519650134470522
13,0.7458333333333333,0.7458333333333333,0.715,0.7619893428063943,0.7458333333333332,0.8097446714031971,0.7377472055030094,0.7239284508943639,8.778694955419503
14,0.7566666666666667,0.7566666666666666,0.7383333333333333,0.7664359861591695,0.7566666666666667,0.8178013264129179,0.7521222410865874,0.7437877770315648,8.404525544139164
15,0.7516666666666667,0.7516666666666667,0.745,0.7550675675675675,0.7516666666666667,0.8137837837837838,0.75,0.7469919786096256,8.577226089425634
16,0.7541666666666667,0.7541666666666667,0.7233333333333334,0.7708703374777975,0.7541666666666668,0.8162685020722321,0.7463456577815994,0.7323658454269323,8.490868487139288
17,0.7525,0.7525,0.7283333333333334,0.7653239929947461,0.7525000000000001,0.8147453298307064,0.7463706233988044,0.7354426119151801,8.5484364461201
18,0.7466666666666667,0.7466666666666666,0.73,0.7551724137931034,0.7466666666666667,0.8100862068965515,0.7423728813559323,0.7348993288590603,8.749917972406614
19,0.755,0.7549999999999999,0.7383333333333333,0.7637931034482759,0.755,0.8164798850574713,0.7508474576271186,0.7432885906040269,8.462091504126397
20,0.735,0.735,0.7116666666666667,0.7465034965034965,0.735,0.8011684149184148,0.7286689419795223,0.7183714670255721,9.152872362674145
21,0.7508333333333334,0.7508333333333334,0.7416666666666667,0.7555178268251274,0.7508333333333334,0.8131755800792303,0.7485281749369218,0.7443961191033791,8.606007736756869
22,0.7441666666666666,0.7441666666666666,0.7133333333333334,0.7602131438721137,0.7441666666666668,0.8084399052693901,0.7360275150472916,0.7222409719878502,8.836260249075547
23,0.76,0.76,0.7466666666666667,0.7671232876712328,0.76,0.8202283105022831,0.7567567567567568,0.7506702412868633,8.289396955820653
24,0.755,0.755,0.735,0.765625,0.755,0.8165625,0.7500000000000001,0.7409274193548386,8.462090171464014
25,0.7508333333333334,0.7508333333333334,0.7416666666666667,0.7555178268251274,0.7508333333333334,0.8131755800792303,0.7485281749369218,0.7443961191033791,8.606007736756869
26,0.7666666666666667,0.7666666666666666,0.745,0.7787456445993032,0.7666666666666666,0.8256228222996516,0.7614991482112436,0.7515131136516476,8.059132449540524
27,0.7475,0.7475,0.7383333333333333,0.7521222410865874,0.7474999999999999,0.8106444538766271,0.7451640033641715,0.741050518568083,8.721138324068955
28,0.76,0.76,0.765,0.7574257425742574,0.76,0.8199628712871287,0.7611940298507464,0.7634730538922156,8.289404285463762
29,0.75,0.75,0.7466666666666667,0.7516778523489933,0.7499999999999999,0.8125055928411633,0.7491638795986622,0.7476635514018691,8.634792715744059
30,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666666,0.825,0.7666666666666667,0.7666666666666667,8.059141111846017
31,0.7733333333333333,0.7733333333333334,0.7666666666666667,0.777027027027027,0.7733333333333333,0.8301801801801802,0.7718120805369126,0.768716577540107,7.828877271897078
32,0.765,0.765,0.7566666666666667,0.7694915254237288,0.7650000000000001,0.8239124293785308,0.7630252100840336,0.7591973244147157,8.116703073846098
33,0.7608333333333334,0.7608333333333333,0.75,0.7666098807495741,0.7608333333333335,0.820804940374787,0.7582139848357204,0.7532641446267156,8.26061530848942
34,0.755,0.755,0.7433333333333333,0.7610921501706485,0.7549999999999999,0.8163794084186575,0.7521079258010118,0.7468184862692566,8.462093503119974
35,0.7616666666666667,0.7616666666666667,0.7666666666666667,0.759075907590759,0.7616666666666666,0.8212046204620462,0.7628524046434494,0.7651363938789091,8.23183899180772
36,0.7591666666666667,0.7591666666666667,0.7366666666666667,0.7713787085514834,0.7591666666666668,0.8198560209424084,0.7536231884057971,0.7433568785738313,8.318175937827117
37,0.7683333333333333,0.7683333333333333,0.75,0.7785467128027682,0.7683333333333332,0.8267733564013842,0.764006791171477,0.7555406312961719,8.001568488546864
38,0.75,0.75,0.7316666666666667,0.759515570934256,0.75,0.8126744521337947,0.7453310696095076,0.7370718603089322,8.634786718763335
39,0.7525,0.7525,0.7533333333333333,0.7520798668885191,0.7525000000000001,0.8143732667775929,0.75270607826811,0.7530823058980342,8.548446441087977
40,0.7675,0.7675,0.7633333333333333,0.7697478991596639,0.7675000000000001,0.8257072829131653,0.7665271966527197,0.7646076794657763,8.030356799190015
41,0.7608333333333334,0.7608333333333333,0.7683333333333333,0.7569786535303776,0.7608333333333333,0.820572660098522,0.7626137303556658,0.7660352276503821,8.26062263813253
42,0.7708333333333334,0.7708333333333334,0.7616666666666667,0.7758913412563667,0.7708333333333334,0.8283623372948501,0.7687132043734229,0.7644697223151556,7.915224212884352
43,0.7658333333333334,0.7658333333333334,0.7566666666666667,0.7707979626485568,0.7658333333333334,0.8245656479909451,0.7636669470142976,0.7594513215122114,8.087920093852482
44,0.7616666666666667,0.7616666666666667,0.7616666666666667,0.7616666666666667,0.7616666666666667,0.82125,0.7616666666666667,0.7616666666666667,8.231836992814145
45,0.7658333333333334,0.7658333333333334,0.7633333333333333,0.7671691792294807,0.7658333333333334,0.8244179229480736,0.7652464494569757,0.7640974307640974,8.087922759177248
46,0.7691666666666667,0.7691666666666667,0.7516666666666667,0.7789291882556131,0.7691666666666667,0.8273812607944733,0.7650551314673453,0.7569654246391406,7.972786174884438
47,0.7583333333333333,0.7583333333333333,0.75,0.7627118644067796,0.7583333333333333,0.8188559322033898,0.7563025210084034,0.7525083612040133,8.34696424847027
48,0.7625,0.7625,0.7516666666666667,0.768313458262351,0.7625,0.8220733957978422,0.7598989048020219,0.7549380649481084,8.203050014833376
49,0.7791666666666667,0.7791666666666667,0.7616666666666667,0.7892918825561313,0.7791666666666667,0.8350626079447323,0.7752332485156913,0.76703591809332,7.627394412948178
50,0.77,0.77,0.7583333333333333,0.7764505119453925,0.77,0.8278085893060295,0.7672849915682968,0.761888814467515,7.944005860215587
51,0.7666666666666667,0.7666666666666666,0.7716666666666666,0.764026402640264,0.7666666666666667,0.8249298679867987,0.7678275290215588,0.7701264138389887,8.059143110839592
52,0.7566666666666667,0.7566666666666666,0.76,0.7549668874172185,0.7566666666666666,0.8174834437086093,0.7574750830564784,0.758988015978695,8.404534206444659
53,0.7516666666666667,0.7516666666666667,0.7483333333333333,0.7533557046979866,0.7516666666666667,0.8137611856823266,0.7508361204013377,0.7493324432576769,8.577227422088017
54,0.7683333333333333,0.7683333333333333,0.765,0.7701342281879194,0.7683333333333334,0.8263171140939597,0.7675585284280936,0.7660213618157543,8.00157448552759
55,0.7775,0.7775000000000001,0.7666666666666667,0.7836456558773425,0.7775,0.8334894946053379,0.7750631844987365,0.7700033478406428,7.684962371928989
