,0
0,797
1,819
2,419
3,1382
4,400
5,1855
6,301
7,2820
8,70
9,7151
10,209
11,397
12,101
13,462
14,745
15,9
16,687
17,2906
18,1663
19,651
20,1172
21,95
22,4034
23,1815
24,536
25,780
26,855
27,152
28,109
29,270
30,5414
31,290
32,4655
33,3054
34,1104
35,413
36,284
37,1297
38,641
39,354
40,5064
41,2299
42,1112
43,11
44,646
45,5091
46,3579
47,1340
48,885
49,2375
50,407
51,1560
52,3278
53,1366
54,2419
55,617
56,164
57,1813
58,2786
59,5445
60,792
61,735
62,83
63,3401
64,4110
65,1613
66,2773
67,2483
68,3292
69,4200
70,3349
71,676
72,518
73,2519
74,5467
75,1042
76,3824
77,4823
78,2758
79,4618
80,2167
81,2524
82,5450
83,1483
84,1084
85,5797
86,2393
87,2561
88,755
89,1047
90,4093
91,685
92,3382
93,1587
94,1911
95,1477
96,4318
97,1410
98,1641
99,1681
100,2045
101,1919
102,3235
103,493
104,3626
105,1910
106,3307
107,1419
108,1831
109,2746
110,4081
111,234
112,1689
113,1102
114,901
115,3
116,2119
117,473
118,549
119,957
120,1708
121,1750
122,2575
123,1170
124,1736
125,1902
126,1336
127,648
128,372
129,774
130,1818
131,1030
132,2037
133,4330
134,2579
135,330
136,1997
137,54
138,1644
139,1656
140,4066
141,3152
142,4863
143,2280
144,1467
145,1582
146,1796
147,1783
148,2065
149,2110
150,408
151,204
152,522
153,2557
154,1809
155,1944
156,526
157,2890
158,1346
159,1135
160,3128
161,1028
162,2049
163,3659
164,2242
165,4198
166,178
167,2508
168,2838
169,2671
170,802
171,1649
172,1785
173,2782
174,3884
175,3768
176,725
177,449
178,37
179,3564
180,1892
181,1746
182,2967
183,3424
184,1578
185,4703
186,5320
187,4133
188,3000
189,2836
190,1991
191,1476
192,2594
193,5423
194,1372
195,715
196,700
197,28
198,4258
199,78
200,4470
201,2116
202,3496
203,3759
204,2223
205,1145
206,1270
207,3972
208,3973
209,5510
210,4151
211,2128
212,3606
213,3020
214,3861
215,3222
216,1146
217,5726
218,2997
219,2661
220,2719
221,4065
222,2318
223,2126
224,1343
225,5049
