,0
0,1331
1,475
2,1155
3,168
4,231
5,1208
6,207
7,758
8,453
9,497
10,368
11,378
12,740
13,74
14,643
15,814
16,791
17,760
18,792
19,1425
20,413
21,616
22,492
23,473
24,837
25,903
26,904
27,824
28,10
29,1288
30,286
31,1720
32,682
33,1372
34,13
35,1822
36,720
37,351
38,644
39,854
40,996
41,1465
42,716
43,885
44,157
45,2
46,1306
47,1661
48,707
49,1670
50,476
51,980
52,729
53,1032
54,960
55,1636
56,1101
57,603
58,88
59,2307
60,2456
61,1668
62,927
63,1371
64,2173
65,1461
66,1497
67,395
68,671
69,1083
70,1785
71,2508
72,472
73,2350
74,477
75,865
76,2301
77,2814
78,409
79,1417
80,907
81,2881
82,220
83,2100
84,8
85,2015
86,1774
87,1406
88,2213
89,1472
90,4211
91,2420
92,648
93,2910
94,2545
95,1595
96,3653
97,2966
98,1808
99,2365
100,2290
101,770
102,2842
103,521
104,1800
105,1490
106,642
107,2528
108,3356
109,3281
110,280
111,3455
112,4059
113,3934
114,1336
115,1691
116,2732
117,3496
118,3099
119,3265
120,1997
121,2634
122,1973
123,2045
124,4836
125,1413
126,3492
127,1034
128,2761
129,2647
130,1126
131,4142
132,550
133,2028
134,1100
135,1349
136,1655
137,129
138,1045
139,1790
140,448
141,403
142,4056
143,4245
144,734
145,1363
146,4088
147,2094
148,1880
149,2424
150,202
151,3089
152,979
153,3980
154,3790
155,3332
156,26
157,2302
158,1353
159,2085
160,2203
161,1399
162,1079
163,3624
164,776
165,2843
166,3134
167,43
168,2084
169,1136
170,3185
171,3726
172,3171
173,2896
174,1629
175,4283
176,77
177,2482
178,6184
179,2758
180,1901
181,2102
182,1545
183,2091
184,5058
185,2265
186,3061
187,794
188,2025
189,3321
190,2922
191,2501
192,324
193,1562
194,4858
195,3024
196,3802
197,2653
198,4648
199,3764
200,2809
201,4665
202,1840
203,4782
204,4282
205,2569
206,4095
207,2749
208,2202
209,2604
210,2306
211,790
212,3502
213,1886
214,2796
215,3950
216,2614
217,73
218,3326
219,3708
220,4753
221,3370
222,4509
223,3515
224,3668
225,5367
226,3831
227,3443
228,4039
229,3046
230,4032
231,2720
232,2692
233,4646
234,4979
235,5323
236,4190
237,4049
238,4034
239,4581
240,5796
241,246
242,4076
243,4073
244,5411
245,2987
246,4517
247,2223
248,3471
249,4244
250,4870
251,3479
252,3143
253,5070
254,2330
255,4297
256,4407
257,93
258,4897
259,102
260,3594
261,5653
262,3975
263,5702
264,3549
265,5861
266,3397
267,2779
268,4210
269,5415
270,6440
271,4895
272,4619
273,264
274,4666
275,5925
276,1643
277,6145
278,5500
279,145
280,2499
281,2866
282,4163
283,3715
284,5362
285,4030
286,4755
287,3164
288,4683
289,2727
290,6785
291,750
292,3763
293,2994
294,4183
295,404
296,3734
297,4099
298,1058
299,4223
300,5915
301,6178
302,5822
303,4401
304,5011
305,1734
306,2178
307,5100
308,2024
309,4984
310,4022
311,4928
312,5779
313,5087
314,5123
315,5881
316,4185
317,4402
318,5181
319,4772
320,1093
321,6141
322,2230
323,2935
324,5280
325,6559
326,33
327,4115
328,7544
329,1464
330,5170
331,2042
332,5958
333,3820
334,5805
335,4612
336,5875
337,6748
338,4750
339,461
340,3713
341,3627
342,7329
343,4230
344,6474
345,3310
346,6228
347,5981
348,636
349,3773
350,2997
351,6169
352,4688
353,5518
354,3962
355,4097
356,5721
357,6400
358,7251
359,1804
360,6227
361,4148
362,5309
363,4925
364,2573
365,6742
366,5494
367,3799
368,5534
369,6363
370,6176
371,4919
372,5408
373,6142
374,6873
375,4386
376,4949
377,5307
378,6976
379,6443
380,6518
381,6048
382,6439
383,6076
384,6036
385,7237
386,7250
387,6106
388,6608
389,4640
390,5229
391,7195
392,6605
393,6885
394,6419
395,7583
396,4685
397,3787
