,0
0,6161
1,979
2,10717
3,4512
4,9840
5,9825
6,602
7,3544
8,8378
9,7297
10,7942
11,3214
12,2517
13,8978
14,6517
15,10440
16,2058
17,7611
18,6476
19,10423
20,9218
21,5408
22,8251
23,239
24,9381
25,963
26,8385
27,3748
28,893
29,659
30,6402
31,7739
32,9074
33,4564
34,5999
35,2995
36,3110
37,10324
38,362
39,7520
40,9512
41,8572
42,5876
43,4686
44,6411
45,9685
46,125
47,2971
48,6123
49,1542
50,465
51,10698
52,9190
53,6760
54,1205
55,4403
56,10514
57,7154
58,9663
59,9895
60,9767
61,3337
62,8995
63,532
64,8428
65,2660
66,3768
67,9716
68,1050
69,7571
