,0
0,8632
1,7284
2,2654
3,9111
4,5803
5,5448
6,1352
7,3493
8,6684
9,3678
10,228
11,4444
12,9807
13,9335
14,8252
15,4311
16,3889
17,3349
18,5384
19,957
20,10058
21,3642
22,6679
23,4299
24,1220
25,9919
26,9540
27,2920
28,6950
29,10671
30,8986
31,2183
32,1731
33,10459
34,2760
35,1991
36,2066
37,8187
38,1327
39,5040
40,2492
41,7547
42,6381
43,8915
44,7400
45,2018
46,7021
47,8951
48,9930
49,6421
50,7187
51,7927
52,6998
53,1749
54,9763
55,2097
56,5630
57,7683
58,9322
59,1387
60,5246
61,309
62,846
63,5734
64,2536
65,10346
66,7877
67,9425
68,9460
69,9643
70,1853
71,4378
72,6654
73,3124
74,3952
75,4600
76,8382
77,2260
78,3836
79,2994
80,9860
81,6787
82,3505
83,7342
84,9515
85,9524
86,867
87,315
88,3233
89,1140
90,10664
91,10431
92,5118
93,10362
94,10381
95,1620
96,2937
97,6870
98,5836
99,278
100,554
101,8689
102,3448
103,1554
104,2595
105,9126
106,1266
107,3208
108,10314
109,9991
110,3540
111,3168
112,3174
113,9717
114,10711
115,5636
116,9071
117,2057
118,9863
119,5315
120,1536
121,9320
122,777
123,3725
124,424
125,2050
126,6756
127,8374
128,3132
129,7623
130,2730
131,4449
132,3719
133,8274
134,5688
135,988
136,4080
137,9883
138,8202
139,4707
140,4773
141,7631
142,5169
143,7918
144,3241
145,3088
146,2646
147,6206
148,8810
149,7573
150,4091
151,2720
152,6563
153,7356
154,1948
155,9227
156,4805
157,9582
158,10478
159,7034
160,1093
161,5575
162,9331
163,9253
164,8338
165,4519
166,5526
167,1587
168,7962
169,3105
170,5360
171,10691
172,9559
173,9992
174,3024
175,6452
176,1010
177,314
178,4762
179,5258
180,7449
181,6051
182,6678
183,5754
184,3363
185,6746
186,9013
187,3488
188,4269
189,9040
190,9310
191,8221
192,7317
193,4647
194,605
195,3375
196,7707
197,5845
198,1742
199,8441
200,7638
201,9134
202,1275
203,6592
204,1801
205,5085
206,108
207,9414
208,7874
209,8286
210,6782
211,1166
212,689
213,213
214,8622
215,10010
216,4483
217,1369
218,508
219,3377
220,6278
221,6120
222,5135
223,5964
224,6667
225,10450
226,6643
227,3898
228,7943
229,6979
230,2496
231,3432
232,3029
233,45
234,7092
235,10550
236,4653
237,2954
238,6507
239,7385
240,1566
241,201
242,6164
243,8707
244,4092
245,4576
246,379
247,2029
248,8157
249,4497
250,1030
251,4118
252,1788
253,879
254,8972
255,1904
256,4495
257,98
258,6937
259,3295
260,10477
261,9701
262,2480
263,1660
264,9782
265,6195
266,6828
267,1752
268,7840
269,6888
270,6069
271,1045
272,3317
273,3599
274,828
275,9392
276,10585
277,10582
278,5857
279,3038
280,4370
281,5413
282,409
283,8302
284,285
285,2712
286,9758
287,3641
288,10696
289,6763
290,1066
291,852
292,10170
293,2989
294,6068
295,5721
296,4156
297,5767
298,197
299,1039
300,2961
301,9873
302,8355
303,1357
304,1622
305,5660
306,10364
307,9996
308,5729
309,2918
310,5379
311,4273
312,8005
313,4709
314,6361
315,1036
316,894
317,813
318,5804
319,9248
320,6799
321,9155
322,8546
323,8822
324,1485
325,8611
326,3601
327,690
328,2010
329,4783
330,349
331,7009
332,2433
333,4948
334,1123
335,2504
336,5336
337,1290
338,166
339,3757
340,25
341,4708
342,911
343,1889
344,6789
345,10124
346,2922
347,7511
348,4869
349,7981
350,9324
351,8667
352,5622
353,430
354,7617
355,1932
356,1031
357,306
358,6357
359,937
360,556
361,10307
362,5322
363,5290
364,9006
365,3229
366,1780
367,1612
368,2965
369,1943
370,7486
371,9363
372,7973
373,3251
374,7903
375,4799
376,3981
377,8268
378,2235
379,552
380,9637
381,7657
382,2414
383,2822
384,8243
385,8776
386,6031
387,6422
388,2851
389,6268
390,8119
391,8327
392,5041
393,1940
394,7015
395,695
396,8444
397,8977
398,3215
399,10506
400,1008
401,5581
402,3538
403,4897
404,3406
405,10762
406,2935
407,6387
408,5674
409,7403
410,2459
411,4845
412,4017
413,8019
414,7209
415,6328
416,5759
417,9674
418,5542
419,1272
420,8954
421,2776
422,8728
423,1837
424,10737
425,8393
426,959
427,4199
428,9117
429,9560
430,2215
431,7576
432,4592
433,8473
434,206
435,9307
436,9713
437,7995
438,172
439,4375
440,5884
441,703
442,1015
443,5849
444,5162
445,9487
446,4335
447,705
448,5961
449,5433
450,2308
451,2298
452,3814
453,1835
454,5359
455,7658
456,3092
457,4759
458,2962
459,1884
460,2236
461,7008
462,3754
463,3871
464,6583
465,10014
466,5392
467,4358
468,1469
469,4063
470,2355
471,2100
472,2873
473,1209
474,7798
475,5044
476,10738
477,6310
478,6082
479,8295
480,10038
481,2643
482,7889
483,2641
484,5747
485,375
486,2328
487,6072
488,1851
489,7234
490,9613
491,8794
492,4295
493,3945
494,7426
495,9892
496,4069
497,1214
498,2811
499,889
500,3825
501,7197
502,6823
503,343
504,9121
505,4753
506,157
507,5
508,6707
509,7925
510,8469
511,4725
512,1504
513,8225
514,2483
515,3340
516,6606
517,1461
518,2665
519,319
520,1155
521,40
522,5798
