,0
0,2621
1,6064
2,2377
3,9972
4,9852
5,8712
6,10245
7,4923
8,4139
9,4582
10,7609
11,5389
12,3346
13,6729
14,6463
15,9504
16,2346
17,9936
18,3370
19,8593
20,8902
21,6471
22,9702
23,1166
24,3621
25,7872
26,2053
27,2177
28,559
29,8222
30,856
31,6290
32,7945
33,9905
34,4998
35,9207
36,3040
37,5875
38,7668
39,6239
40,4255
41,879
42,6464
43,9255
44,2844
45,6192
46,2732
47,6451
48,728
49,3513
50,3304
51,240
52,8510
53,2502
54,9576
55,866
56,4848
57,2649
58,10610
59,5107
60,2487
61,6017
62,9210
63,3496
64,3008
65,1368
66,8690
67,8972
68,2782
69,1432
70,2451
71,726
72,209
73,5652
74,3339
75,3768
76,9109
77,9842
78,10532
79,6442
80,7979
81,3648
82,3961
83,1345
84,672
85,91
86,2511
87,6616
88,5931
89,8552
90,1786
91,3107
92,4235
93,1484
94,10484
95,8311
96,4030
97,2858
98,6556
99,4797
100,4744
101,2006
102,10029
103,2938
104,3270
105,1187
106,7844
107,380
108,10661
109,6066
110,496
111,4033
112,813
113,4557
114,6911
115,6724
116,7929
117,5973
118,557
119,7153
120,1933
121,6304
122,5067
123,3756
124,10794
125,10588
126,9585
127,4914
128,487
129,6343
130,5687
131,6896
132,489
133,10278
134,9656
135,566
136,3832
137,2664
138,7875
139,4483
140,1068
141,2475
142,10367
143,4386
144,341
145,8426
146,9475
147,3440
148,8992
149,5275
150,9942
151,3292
152,4489
153,2693
154,124
155,2396
156,3367
157,10391
158,1107
159,258
160,1938
161,10486
162,7895
163,6565
164,3495
165,8046
166,10678
167,10541
168,10500
169,6309
170,9485
171,2690
172,8910
173,10706
174,6318
175,8749
176,6613
177,1470
178,8058
179,1597
180,8670
181,5676
182,4806
183,1560
184,10139
185,8907
186,4729
187,7847
188,5789
189,1384
190,3796
191,7528
192,4660
193,9158
194,1644
195,6966
196,1174
197,6765
198,8481
199,6000
200,9443
201,5468
202,155
203,5357
204,276
205,306
206,5083
207,6507
208,7201
209,4742
210,6845
211,6791
212,5817
213,3372
214,5873
215,8443
216,4263
217,5314
218,8259
219,8619
220,10489
221,8847
222,2669
223,2661
224,1210
225,8268
226,1778
227,4420
228,10004
229,2528
230,6683
231,7773
232,6510
233,3103
234,6148
235,8735
236,3390
237,8606
238,8231
239,10592
240,3477
241,9736
242,9751
243,7328
244,8623
245,6165
246,3607
247,4592
248,8069
249,1896
250,1559
251,4374
252,8241
253,1387
254,5899
255,3671
256,7759
257,9767
258,1115
259,2830
260,3816
261,1533
262,9957
263,6253
264,9903
265,8823
266,1949
267,1418
268,8675
