,0
0,10377
1,4952
2,7375
3,8857
4,2485
5,5954
6,5792
7,9667
8,3124
9,263
10,763
11,9570
12,6521
13,7935
14,5200
15,3649
16,6230
17,8008
18,6347
19,4232
20,7937
21,6409
22,8695
23,10318
24,9715
25,8625
26,6353
27,2993
28,6520
29,7970
30,667
31,2986
32,9930
33,3536
34,530
35,2389
36,2883
37,10437
38,6006
39,8737
40,1178
41,9286
42,7575
43,3705
44,8100
45,1760
46,3146
47,7636
48,10075
49,1330
50,3926
51,10482
52,9700
53,5160
54,2270
55,9327
56,8759
57,6418
58,3540
59,6175
60,2097
61,5085
62,10269
63,10185
64,8092
65,5185
66,8380
67,5711
68,1993
69,10669
