,0
0,1022
1,1470
2,2182
3,362
4,958
5,515
6,1042
7,173
8,331
9,709
10,364
11,422
12,2926
13,884
14,134
15,414
16,716
17,47
18,598
19,1038
20,1298
21,305
22,2453
23,2216
24,287
25,207
26,683
27,613
28,293
29,1803
30,789
31,860
32,1852
33,899
34,2801
35,1233
36,1646
37,3746
38,707
39,1172
40,771
41,1205
42,4445
43,1799
44,4400
45,2365
46,466
47,1275
48,1272
49,1711
50,1106
51,377
52,1515
53,2361
54,88
55,2310
56,1488
57,2661
58,1341
59,1088
60,1428
61,1691
62,2357
63,2659
64,1901
65,2818
66,2565
67,1665
68,1221
69,356
70,1270
71,330
72,496
73,133
74,2694
75,2152
76,3
77,359
78,1330
79,1346
80,1689
81,720
82,2736
83,550
84,1888
85,2499
86,3518
87,2402
88,184
89,2002
90,1137
91,329
92,167
93,728
94,756
95,1812
96,92
97,642
98,2727
99,1588
100,708
101,1477
102,1909
103,4171
104,483
105,1676
106,1481
107,1821
108,2536
109,758
110,2647
111,2629
112,2230
113,1049
114,384
115,3044
116,980
117,2420
118,1277
119,1725
120,1574
121,775
122,6757
123,2996
124,3308
125,3344
126,2442
127,2696
128,1441
129,2222
130,4108
131,2302
132,2432
133,2341
134,409
135,2376
136,1712
137,3023
138,54
139,3283
140,2150
141,1336
142,2603
143,2493
144,1412
145,233
146,1741
147,2995
148,3078
149,1985
150,8
151,2618
152,159
153,2051
154,2282
155,3127
156,680
157,3288
158,2103
159,132
160,3197
161,3400
162,2448
163,3466
164,2701
165,748
166,1925
167,3320
168,4042
169,1102
170,739
171,1073
172,2666
173,2383
174,3503
175,7
176,3368
177,3377
178,3538
179,348
180,637
181,4840
182,2312
183,3599
184,2187
185,2540
186,1640
187,6417
188,3105
189,1116
190,2511
191,6527
192,4798
193,3539
194,3778
195,4238
196,2391
197,3147
198,3800
199,3821
200,3659
201,2040
202,3964
203,1977
204,148
205,5026
206,1148
207,2032
208,4106
209,4632
210,3493
211,6183
212,3430
213,4312
214,3723
215,3975
216,4173
217,4058
218,399
219,3253
220,3859
221,5224
222,1409
223,979
224,202
225,4965
226,4158
227,3138
228,4232
229,3617
230,2436
231,5040
232,5080
233,4704
234,4030
235,4253
236,1098
237,4195
238,1087
239,4083
240,4294
241,5355
242,2753
243,907
244,1579
245,3749
246,10
247,5821
248,2870
249,4945
250,5067
251,3830
252,1658
253,4683
254,2491
255,5806
256,3736
257,3126
258,4949
259,4279
260,5804
261,1816
262,3004
263,644
264,1407
265,5064
266,3212
267,3786
268,5948
269,3322
270,2766
271,7247
272,7956
273,1752
274,2095
275,2585
276,3059
277,383
278,4152
279,6742
280,2762
281,78
282,4661
283,1775
284,4707
285,3803
286,2598
287,3473
288,3101
289,215
290,1069
291,3511
292,880
293,6761
294,3189
295,104
296,4127
297,5521
298,5559
299,5774
300,7592
301,6060
302,208
303,5836
304,2054
305,6979
306,5745
307,1609
308,1296
309,3718
310,75
311,2211
312,3114
313,1064
314,3446
315,4886
316,1084
317,5812
318,2322
319,3510
320,2682
321,1466
322,1668
323,4939
324,2346
325,5400
326,428
327,1729
328,70
329,3027
330,5725
331,4254
332,1613
333,5309
334,5893
335,2125
336,5183
337,5971
338,1067
339,5138
340,4873
341,3991
342,7550
343,4086
344,2589
345,1519
346,544
347,1514
348,1897
349,4220
350,1919
351,3544
352,3330
353,6484
354,6738
355,5586
356,6162
357,2849
358,73
359,600
360,5307
361,1859
362,5054
363,4844
364,4071
365,5544
366,5448
367,4789
368,7504
369,143
370,1898
371,3946
372,7072
373,4878
374,4983
375,4306
376,4992
377,7599
378,8702
379,6140
380,6070
381,2665
382,8915
383,28
384,2500
385,4126
386,6025
387,5526
388,5911
389,7264
390,8225
391,237
392,6890
393,4213
394,4907
395,4682
396,6410
397,6620
398,6197
399,7314
400,1165
401,1562
402,4309
403,5337
404,5003
405,1397
406,6010
407,9108
408,6056
409,6099
410,4373
411,7300
412,6655
413,4784
414,5238
415,5069
416,144
417,2514
418,5884
419,5680
420,3136
421,6867
422,3321
423,6792
424,7781
425,5904
426,634
427,2986
428,6205
429,6164
430,6429
431,7221
432,6954
433,6624
434,6970
435,9225
436,6165
437,7691
438,6209
439,7892
440,7582
441,2546
442,7434
443,9152
444,5650
445,3674
446,7267
447,7447
448,7175
449,5890
450,8277
451,6449
452,6801
453,793
454,6991
455,7734
456,3065
457,3269
458,7433
459,8790
460,7730
461,7820
462,7549
463,4969
464,9293
465,8968
466,6548
467,8238
468,2250
469,5130
470,9900
471,6894
472,3166
473,2972
474,2116
475,4017
476,7476
477,8093
478,1426
479,5803
480,7693
481,3632
482,7899
483,4099
484,7756
485,9705
486,4251
487,10780
488,3720
489,8096
490,3862
491,7442
492,7840
493,6329
494,6243
495,8108
496,9221
497,6020
498,5225
499,6781
500,1759
501,9398
502,7437
503,3334
504,7983
505,7561
506,7107
507,7669
508,6450
509,3079
510,2112
511,5201
512,8397
513,8353
514,8840
515,8482
516,7946
517,5573
518,2611
519,7266
520,7976
521,8285
522,808
523,5517
524,4110
525,9272
526,6313
527,7763
528,3806
529,7665
530,852
531,4040
532,8169
533,8166
534,10038
535,6666
536,2557
537,6723
538,9495
539,9314
540,10751
541,4547
542,9607
543,6815
544,10288
545,8261
546,4538
547,10241
548,8206
549,9469
550,5194
551,8543
552,3515
553,2023
554,10292
555,5444
556,892
557,8011
558,1422
559,7560
560,8350
561,1480
562,8012
563,6106
564,9001
565,6084
566,671
567,8207
568,3760
569,10024
570,8877
571,574
572,5133
573,7346
574,8158
575,8359
576,10644
577,5556
578,7397
579,9507
580,9922
581,10369
582,10258
583,8362
584,9424
585,10464
586,8358
587,8489
588,8031
589,9576
590,8242
591,7832
592,8544
593,6891
594,8845
595,10563
596,5114
597,3744
598,9126
599,2847
600,9927
601,5845
602,3291
603,10575
604,9245
605,9440
606,9176
607,6253
608,4525
609,5999
610,9252
611,8376
612,372
613,442
614,2292
615,4947
616,7400
617,1045
618,8813
619,3261
620,9612
621,437
622,6262
623,2969
624,9951
625,2078
626,903
627,2233
628,8684
629,4825
630,9141
631,8234
632,8958
633,9067
634,10270
635,10115
636,10183
637,10004
638,9577
639,10732
640,10781
641,7724
642,8831
643,7467
644,7731
645,2621
646,10393
647,773
648,10291
649,7047
650,5401
651,583
652,4527
653,10467
654,7205
655,5452
656,9713
657,5360
658,9914
659,4350
660,10540
661,3084
662,10488
663,6199
664,10728
665,10589
666,10719
667,5012
668,5410
669,7673
670,1546
671,6918
672,8841
673,5992
674,7636
675,10440
676,4759
677,9548
678,9034
679,4421
680,10075
681,10218
682,5964
683,6145
684,5826
685,10624
686,5907
687,5257
688,4053
689,3209
690,10767
691,1147
692,8554
693,8490
694,7816
695,6580
696,10765
697,7815
698,10171
699,7160
700,3844
701,9634
702,10784
703,3951
704,2263
705,6808
706,9601
707,10431
708,4456
709,9344
710,5980
711,8945
712,7735
713,7778
714,4987
715,3001
716,8062
717,7128
718,10618
719,9788
720,10637
721,10416
722,9349
723,5933
724,1786
725,6965
726,7654
727,6541
728,5374
729,7593
730,8724
731,10609
732,26
733,3238
734,8553
735,10014
736,4962
737,3849
738,7261
739,5662
740,7152
741,5047
742,4368
743,6896
744,10573
745,6966
746,4765
747,1615
748,4751
749,4773
750,10675
751,10591
752,6641
753,7991
754,9303
755,9247
756,5247
757,9974
758,9932
759,4668
760,7936
761,3062
762,5579
763,3530
764,8571
765,7908
766,3779
767,7750
768,7265
769,10737
770,7099
771,7914
772,1036
773,9074
774,8296
775,9752
776,8444
777,5299
778,6360
779,8616
780,8439
781,8830
782,2913
783,4853
784,8283
785,1314
786,6995
787,7006
788,9654
789,5373
790,8769
791,9161
792,8820
793,5840
794,5001
795,6631
796,523
797,8396
798,9460
799,3085
800,7477
801,8454
802,4640
803,10581
804,1788
805,7299
806,548
807,5335
808,6802
809,9870
810,3729
811,10549
812,9099
813,5891
814,8713
815,3661
816,7206
817,10720
818,864
819,9751
820,6535
821,5449
822,7222
823,7759
824,9879
825,2925
826,9740
827,6007
828,6105
829,9565
830,6168
831,7383
832,866
833,4416
834,3174
835,2232
836,10462
837,8759
838,7497
839,4386
840,8755
841,8493
842,5085
843,476
844,1736
845,10296
846,5743
847,5503
848,5308
849,4800
850,8408
851,3705
852,9203
853,7573
854,2421
855,5395
856,10572
857,10192
858,1489
859,5253
860,2262
861,4669
862,6244
863,10049
864,7359
865,8714
866,7532
867,6286
868,10798
869,2444
870,6451
871,4582
872,5995
873,8159
874,9538
875,117
876,9805
877,3181
878,10228
879,7503
880,8676
881,9499
882,2915
883,3983
884,4486
885,8533
886,8330
887,5226
888,3443
889,9806
890,5065
891,3453
892,6200
893,9014
894,9002
895,402
896,9893
897,6353
898,5825
899,5470
900,8515
901,7040
902,7005
903,4414
904,6897
905,5688
906,37
907,8580
908,4536
909,5766
910,10332
911,7404
912,9336
913,10080
914,2088
915,6602
916,10200
917,9114
918,3031
919,9720
920,9518
921,10126
922,7971
923,6380
924,6569
925,692
926,1823
927,3952
928,2210
929,276
930,3028
931,3799
932,6843
933,1054
934,10580
935,4470
936,2223
937,6046
938,5153
939,5235
940,10469
941,10769
942,1990
943,791
944,913
945,6189
946,5046
947,7245
948,5936
949,9450
950,7291
951,1703
952,6943
953,3061
954,5043
955,8051
956,8495
957,7029
958,2036
959,2539
960,835
961,10221
962,7792
963,1860
964,4988
965,7263
966,6363
967,7562
968,9052
969,5970
970,7613
971,8816
972,8036
973,8041
974,4599
975,10352
976,8709
977,6946
978,4769
979,7370
980,5027
981,7967
982,757
983,7460
984,7238
985,3630
986,7836
987,8906
988,6374
989,9570
990,6458
991,8691
992,6990
993,5489
994,7950
995,6640
996,8979
997,8013
998,5465
999,10561
1000,10645
1001,9259
1002,7208
1003,2896
1004,8491
1005,7782
1006,6423
1007,7474
1008,6050
1009,10672
1010,6091
1011,9865
1012,5441
1013,10789
1014,6444
1015,6217
1016,5831
1017,8351
1018,7246
1019,7933
1020,8267
1021,3954
1022,255
1023,271
1024,7335
1025,9081
1026,5738
1027,6453
1028,9341
1029,3150
1030,5665
1031,3471
1032,9602
1033,7417
1034,4237
1035,10557
1036,501
1037,7356
1038,916
1039,6291
1040,9700
1041,2692
1042,3763
1043,2941
1044,5959
1045,2785
1046,8472
1047,7158
1048,4066
1049,4076
1050,8547
1051,10487
1052,967
1053,5239
1054,4063
1055,9409
1056,9846
1057,10068
1058,6999
1059,7813
1060,10555
1061,5083
1062,9869
1063,5431
1064,2485
1065,3472
1066,7618
1067,2587
1068,1131
1069,8184
1070,10060
1071,2713
1072,3787
1073,5030
1074,3351
1075,7086
1076,6710
1077,4228
1078,8092
1079,7942
1080,175
1081,1359
1082,3356
1083,8070
1084,4006
1085,9767
1086,7194
1087,4157
1088,9885
1089,10111
1090,8366
1091,8418
1092,6594
1093,2733
1094,7641
1095,8959
1096,1018
1097,8897
1098,8386
1099,10314
1100,3183
1101,7173
1102,6740
1103,7565
1104,2981
1105,8156
1106,3561
1107,2653
1108,6709
1109,10752
1110,1720
1111,517
1112,2318
1113,5499
1114,5469
1115,4502
1116,7745
1117,10262
1118,3813
1119,1391
1120,5629
1121,5189
1122,10009
1123,8856
1124,4162
1125,5628
1126,9771
1127,9358
1128,5929
1129,5956
1130,10762
1131,3353
1132,7482
1133,10525
1134,3497
1135,2544
1136,1893
1137,89
1138,5781
1139,2315
1140,6553
1141,3468
1142,8517
1143,5916
1144,2505
1145,6598
1146,9519
1147,3314
1148,9167
1149,1864
1150,1138
1151,9980
1152,3073
1153,5761
1154,1192
1155,3667
1156,4515
1157,10018
1158,8929
1159,9976
1160,3414
1161,1423
1162,10316
1163,2845
1164,7327
1165,463
1166,6656
1167,4301
1168,2740
1169,5098
1170,7575
1171,8105
1172,4762
1173,8723
1174,2239
1175,9928
1176,734
1177,3196
1178,9493
1179,110
1180,2443
1181,8518
1182,8615
1183,9201
1184,7801
1185,4313
1186,4145
1187,7947
1188,4296
1189,8345
1190,5892
1191,6511
1192,1586
1193,1170
1194,9929
1195,9703
1196,1463
1197,10326
1198,2476
1199,10700
1200,7116
1201,8391
1202,8827
1203,417
1204,1232
1205,1776
1206,3974
1207,8749
1208,5216
1209,2966
1210,3404
1211,7645
1212,6904
1213,4802
1214,8087
1215,2831
1216,813
1217,1650
1218,5854
1219,855
1220,9645
1221,1701
1222,6169
1223,5622
1224,5454
1225,4871
1226,8010
1227,2636
1228,5631
1229,3915
1230,7970
1231,5082
1232,3850
1233,7634
1234,5062
1235,8787
1236,1979
1237,7546
1238,9079
1239,3831
1240,3281
1241,521
1242,10351
1243,6222
1244,4863
1245,2877
1246,5268
1247,7471
1248,7611
1249,9835
1250,801
1251,8256
1252,2463
1253,9642
1254,4268
1255,6590
1256,10761
1257,6246
1258,229
1259,5872
1260,9162
1261,8662
1262,6294
1263,2765
1264,10220
1265,9969
1266,4274
1267,1362
1268,992
1269,1544
1270,9068
1271,5776
1272,5807
1273,9069
1274,1430
1275,6061
1276,7259
1277,2634
1278,10649
1279,1157
1280,4216
1281,3694
1282,699
1283,9618
1284,9106
1285,1686
1286,6193
1287,39
1288,1389
1289,9765
1290,2893
1291,8582
1292,10481
1293,1627
1294,8048
1295,6023
1296,5339
1297,7440
1298,1565
1299,10722
1300,2072
1301,5915
1302,9017
1303,10025
1304,2397
1305,5646
1306,8204
1307,1819
1308,8147
1309,8469
1310,1510
1311,10639
1312,6842
1313,8844
1314,9643
1315,5921
1316,5263
1317,3102
1318,1935
1319,1410
1320,10432
1321,2334
1322,9730
1323,9861
1324,6428
1325,9029
1326,3441
1327,8880
1328,2695
1329,10315
1330,7571
1331,9820
1332,6336
1333,1377
1334,2530
1335,5274
1336,2821
1337,2662
1338,7170
1339,221
1340,1113
1341,3417
1342,7018
1343,672
1344,455
1345,1325
1346,6085
1347,6178
1348,6919
1349,677
1350,7375
1351,2276
1352,10713
1353,1384
1354,10438
1355,5310
1356,10023
1357,5849
1358,2578
1359,8600
1360,4196
1361,6908
1362,8572
1363,7328
1364,1007
1365,6062
1366,2978
1367,3204
1368,673
1369,4909
1370,4369
1371,80
1372,6392
1373,4771
1374,1539
1375,4150
1376,1429
1377,4694
1378,7078
1379,4673
1380,2579
1381,1731
1382,3985
1383,8160
1384,7209
1385,1185
1386,4508
1387,593
1388,1378
1389,9387
1390,8506
1391,2010
1392,5051
1393,5076
1394,6586
1395,4748
1396,6325
1397,7392
1398,9178
1399,3060
1400,4624
1401,4664
1402,4577
1403,10736
1404,5162
1405,6134
1406,9543
1407,10430
1408,8606
1409,695
1410,4454
1411,1183
1412,7835
1413,6116
1414,8792
1415,4745
1416,8734
1417,7762
1418,1983
1419,5768
1420,4648
1421,1923
1422,6405
1423,4302
1424,6471
1425,6324
1426,3135
1427,5938
1428,8382
1429,2886
1430,9704
1431,1981
1432,4308
1433,6266
1434,10396
1435,7986
1436,1936
1437,10650
1438,5332
1439,2111
1440,2381
1441,2889
1442,1360
1443,3727
1444,1507
1445,9005
1446,8647
1447,2249
1448,1754
1449,5049
1450,1332
1451,8732
1452,790
1453,8441
1454,3725
1455,5861
1456,2220
1457,6796
1458,7124
1459,9333
1460,5033
1461,7472
1462,1681
1463,3285
1464,8142
1465,10079
1466,6832
1467,10459
1468,169
1469,5366
1470,9288
