,0
0,7972
1,5298
2,4784
3,6784
4,10247
5,8740
6,7634
7,1935
8,2064
9,718
10,8845
11,7468
12,1830
13,2372
14,5568
15,10252
16,167
17,1460
18,5836
19,3168
20,9693
21,5771
22,7493
23,7699
24,4129
25,9610
26,4312
27,10468
28,7516
29,327
30,7841
31,8670
32,1883
33,2965
34,10322
35,2355
36,4818
37,2829
38,72
39,1081
40,2565
41,8524
42,169
43,7289
44,1960
45,7942
46,7086
47,10298
48,1445
49,7361
50,1879
51,4174
52,245
53,10763
54,9242
55,10785
56,3175
57,5512
58,2109
59,4984
60,3712
61,9692
62,2647
63,10218
64,3520
65,10747
66,3080
67,6425
68,7093
69,2035
70,1502
71,3577
72,8197
73,1497
74,2415
75,10386
76,9594
77,8796
78,9726
79,4232
80,1965
81,9155
82,1559
83,552
84,10277
85,4051
86,9577
87,897
88,3271
89,7080
90,7837
91,2075
92,6813
93,5940
94,4130
95,9120
96,9523
97,6206
98,10642
99,5241
100,9105
101,7939
102,2091
103,7517
104,1062
105,1627
106,142
107,2726
108,5843
109,992
110,9625
111,728
112,10536
113,6223
114,3065
115,10718
116,2648
117,3642
118,9712
119,8815
120,735
121,4209
122,477
123,3969
124,3284
125,267
126,7469
127,10781
128,309
129,2752
130,1457
131,3621
132,3426
133,3105
134,3123
135,3596
136,5317
137,8553
138,1643
139,2206
140,5085
141,4002
142,5728
143,6466
144,8955
145,4519
146,3591
147,5214
148,2473
149,4721
150,7818
151,2019
152,495
153,4889
154,6264
155,4685
156,7127
157,3671
158,9250
159,7679
160,2044
161,2621
162,10328
163,6174
164,1133
165,10409
166,4
167,10229
168,8617
169,3745
170,4961
171,8485
172,10256
173,10361
174,965
175,7478
176,1363
177,6252
178,8901
179,3521
180,10773
181,3339
182,5181
183,4965
184,4616
185,5016
186,4598
187,4076
188,5243
189,8297
190,4726
191,5526
192,3799
193,3813
194,459
195,6066
196,8555
197,8843
198,6822
199,4089
200,1539
201,4299
202,7616
203,1409
204,478
205,4798
206,8956
207,1324
208,3968
209,4657
210,3816
211,9171
212,3103
213,5275
214,1901
215,4145
216,7234
217,7481
218,1633
219,10668
220,6488
221,4920
222,5402
223,1392
224,6974
225,1286
226,6519
227,10104
228,9798
229,10674
230,4687
231,9968
232,2643
233,1237
234,7950
235,7760
236,5149
237,5905
238,9208
239,3380
240,1586
241,9836
242,8008
243,7550
244,6446
245,2617
246,7783
247,2151
248,380
249,7899
250,5581
251,5920
252,5452
253,3211
254,3756
255,6771
256,8647
257,3314
258,6207
259,4704
260,1941
261,908
262,10407
263,2687
264,9172
265,2905
266,10280
267,10600
268,7333
269,8235
270,3365
271,10238
272,9074
273,1838
274,3641
275,889
276,9635
277,3714
278,5916
279,9644
280,8543
281,5817
282,7986
283,133
284,6953
285,736
286,6297
287,8102
288,8368
289,6062
290,1593
291,9602
292,24
293,5201
294,644
295,5586
296,2992
297,10149
298,6626
299,10765
300,10067
301,10637
302,10085
303,5679
304,2610
305,1707
306,5369
307,7287
308,7408
309,762
310,9489
311,9734
312,143
313,6556
314,892
315,4789
316,1839
317,9567
318,5503
319,5891
320,906
321,8991
322,8111
323,676
324,4543
325,10533
326,366
327,6216
328,1266
329,7058
330,10224
331,6803
332,10431
333,3196
334,2234
335,6988
336,6388
337,4087
338,2254
339,9267
340,229
341,2962
342,94
343,4472
344,6386
345,9223
346,7798
347,7845
348,2990
349,1994
350,8874
351,6846
352,6829
353,1033
354,10580
355,5823
356,778
357,8627
358,7242
359,5776
360,4417
361,8437
362,7573
363,7343
364,6342
365,1394
366,5327
367,68
368,646
369,8833
370,344
371,9745
372,6200
373,8695
374,3810
375,6913
376,6745
377,5883
378,7464
379,3503
380,6433
381,8562
382,7288
