,accuracy,balanced_accuracy,recall,precision,auc,pr_auc,f1_score,f2_score,log_loss
0,0.9441666666666667,0.7709921177773436,0.5503875968992248,0.8875,0.7709921177773436,0.743110465116279,0.6794258373205742,0.5956375838926175,1.9284210123632404
1,0.9416666666666667,0.7593642108005993,0.5271317829457365,0.8831168831168831,0.7593642108005995,0.7305409996979764,0.6601941747572817,0.5733558178752108,2.014767953350517
2,0.9433333333333334,0.7671161487850955,0.5426356589147286,0.8860759493670886,0.7671161487850955,0.7389391374742419,0.673076923076923,0.5882352941176471,1.9572033260256656
3,0.9433333333333334,0.7602979176166591,0.5271317829457365,0.9066666666666666,0.7602979176166591,0.7423158914728683,0.6666666666666666,0.5752961082910323,1.9572019933632825
4,0.945,0.7680498556011552,0.5426356589147286,0.9090909090909091,0.7680498556011552,0.7504466173361523,0.6796116504854368,0.5902192242833052,1.899637366038431
5,0.9383333333333334,0.7506785660000435,0.5116279069767442,0.8571428571428571,0.7506785660000435,0.7106353820598007,0.6407766990291262,0.5564924114671164,2.1298985406626034
6,0.9408333333333333,0.7623064729767877,0.5348837209302325,0.8625,0.7623064729767877,0.7236918604651164,0.6602870813397129,0.5788590604026845,2.043551599675326
7,0.9408333333333333,0.7588973573925695,0.5271317829457365,0.8717948717948718,0.7588973573925695,0.7248799940369708,0.6570048309178744,0.5723905723905724,2.0435509333441346
8,0.9425,0.7530128330401928,0.5116279069767442,0.9166666666666666,0.7530128330401928,0.7403972868217055,0.6567164179104478,0.5612244897959182,1.9859836406945162
9,0.9416666666666667,0.7661824419690357,0.5426356589147286,0.8641975308641975,0.7661824419690358,0.7279999282227964,0.6666666666666666,0.5862646566164154,2.0147692860129007
10,0.9433333333333334,0.7637070332008773,0.5348837209302325,0.8961038961038961,0.7637070332008773,0.7404938085170643,0.6699029126213591,0.5817875210792579,1.9572026596944743
11,0.9433333333333334,0.7602979176166591,0.5271317829457365,0.9066666666666666,0.7602979176166591,0.7423158914728683,0.6666666666666666,0.5752961082910323,1.9572019933632825
12,0.9441666666666667,0.7641738866089072,0.5348837209302325,0.9078947368421053,0.7641738866089073,0.7463892288861689,0.673170731707317,0.5827702702702702,1.9284196797008568
13,0.9441666666666667,0.7641738866089072,0.5348837209302325,0.9078947368421053,0.7641738866089073,0.7463892288861689,0.673170731707317,0.5827702702702702,1.9284196797008568
14,0.9483333333333334,0.7801446159859293,0.5658914728682171,0.9240506329113924,0.7801446159859293,0.768304386223138,0.7019230769230769,0.6134453781512604,1.784507445057537
15,0.945,0.7714589711853734,0.5503875968992248,0.8987341772151899,0.7714589711853734,0.748727553723874,0.6826923076923076,0.5966386554621849,1.8996380323696231
16,0.9441666666666667,0.7641738866089072,0.5348837209302325,0.9078947368421053,0.7641738866089073,0.7463892288861689,0.673170731707317,0.5827702702702702,1.9284196797008568
17,0.945,0.764640740016937,0.5348837209302325,0.92,0.764640740016937,0.7524418604651163,0.6764705882352942,0.583756345177665,1.8996366997072396
18,0.9475,0.7762686469936813,0.5581395348837209,0.9230769230769231,0.7762686469936813,0.7643582289803219,0.6956521739130436,0.6060606060606061,1.8132897587199628
19,0.9458333333333333,0.7719258245934033,0.5503875968992248,0.9102564102564102,0.7719258245934033,0.7544886702444842,0.6859903381642511,0.5976430976430976,1.8708550523760057
20,0.945,0.764640740016937,0.5348837209302325,0.92,0.764640740016937,0.7524418604651163,0.6764705882352942,0.583756345177665,1.8996366997072391
21,0.9466666666666667,0.7723926780014332,0.5503875968992248,0.922077922077922,0.7723926780014332,0.76039942615524,0.6893203883495146,0.5986509274873525,1.842072072382388
22,0.9458333333333333,0.7651075934249669,0.5348837209302325,0.9324324324324325,0.7651075934249669,0.7586580766813324,0.6798029556650246,0.5847457627118643,1.8708537197136217
23,0.9491666666666667,0.7874297005623956,0.5813953488372093,0.9146341463414634,0.7874297005623956,0.7705147475893364,0.7109004739336493,0.6270903010033446,1.7557257977263032
24,0.9466666666666667,0.768983562417215,0.5426356589147286,0.9333333333333333,0.768983562417215,0.7625678294573643,0.6862745098039216,0.5922165820642978,1.8420714060511962
25,0.945,0.764640740016937,0.5348837209302325,0.92,0.764640740016937,0.7524418604651163,0.6764705882352942,0.583756345177665,1.8996366997072396
26,0.9408333333333333,0.7452608950556967,0.49612403100775193,0.9142857142857143,0.7452608950556967,0.7322882059800664,0.6432160804020101,0.546075085324232,2.043548268019367
27,0.9458333333333333,0.7685167090091851,0.5426356589147286,0.9210526315789473,0.7685167090091851,0.7564274785801713,0.6829268292682926,0.591216216216216,1.8708543860448137
28,0.9441666666666667,0.7709921177773436,0.5503875968992248,0.8875,0.7709921177773436,0.743110465116279,0.6794258373205742,0.5956375838926175,1.9284210123632402
29,0.9491666666666667,0.7840205849781774,0.5736434108527132,0.925,0.7840205849781774,0.7722383720930233,0.7081339712918661,0.6208053691275168,1.7557251313951114
30,0.9508333333333333,0.7917725229626735,0.5891472868217055,0.926829268292683,0.7917725229626735,0.7800716108905275,0.7203791469194313,0.6354515050167225,1.6981605040702603
31,0.9516666666666667,0.7922393763707034,0.5891472868217055,0.9382716049382716,0.7922393763707034,0.7857927792133218,0.7238095238095239,0.6365159128978224,1.6693775240766429
32,0.9475,0.7728595314094631,0.5503875968992248,0.9342105263157895,0.7728595314094631,0.7664657282741737,0.6926829268292682,0.5996621621621622,1.813289092388771
33,0.9483333333333334,0.7801446159859293,0.5658914728682171,0.9240506329113924,0.7801446159859293,0.768304386223138,0.7019230769230769,0.6134453781512604,1.784507445057537
34,0.9508333333333333,0.7883634073784553,0.5813953488372093,0.9375,0.7883634073784553,0.7819476744186047,0.7177033492822967,0.6291946308724833,1.6981598377390683
35,0.9466666666666667,0.768983562417215,0.5426356589147286,0.9333333333333333,0.768983562417215,0.7625678294573643,0.6862745098039216,0.5922165820642978,1.8420714060511962
36,0.9483333333333334,0.7869628471543657,0.5813953488372093,0.9036144578313253,0.7869628471543657,0.7650049033342674,0.7075471698113207,0.626043405676127,1.7845087777199204
37,0.9525,0.7961153453629514,0.5968992248062015,0.9390243902439024,0.7961153453629514,0.7896284741917187,0.7298578199052131,0.6438127090301003,1.6405952104142172
38,0.9458333333333333,0.7685167090091851,0.5426356589147286,0.9210526315789473,0.7685167090091851,0.7564274785801713,0.6829268292682926,0.591216216216216,1.870854386044814
39,0.95,0.7878965539704255,0.5813953488372093,0.9259259259259259,0.7878965539704255,0.7761606373815677,0.7142857142857142,0.628140703517588,1.7269428177326858
40,0.9475,0.7796777625778994,0.5658914728682171,0.9125,0.7796777625778994,0.7625290697674418,0.6985645933014354,0.6124161073825504,1.8132904250511546
41,0.9466666666666667,0.7826200247540878,0.5736434108527132,0.891566265060241,0.7826200247540878,0.7555215046231437,0.6981132075471698,0.6176961602671118,1.8420740713759638
42,0.95,0.7878965539704255,0.5813953488372093,0.9259259259259259,0.7878965539704255,0.7761606373815677,0.7142857142857142,0.628140703517588,1.7269428177326858
43,0.95,0.7947147851388617,0.5968992248062015,0.9058823529411765,0.7947147851388617,0.7730574555403555,0.7196261682242989,0.6405990016638935,1.7269441503950695
44,0.9516666666666667,0.7990576075391397,0.6046511627906976,0.9176470588235294,0.7990576075391397,0.7823991108071134,0.7289719626168223,0.64891846921797,1.6693788567390266
45,0.9475,0.7830868781621176,0.5736434108527132,0.9024390243902439,0.7830868781621176,0.7609578842881453,0.7014218009478673,0.6187290969899667,1.8132910913823466
46,0.9483333333333334,0.7835537315701475,0.5736434108527132,0.9135802469135802,0.7835537315701475,0.7665284955498135,0.7047619047619048,0.6197654941373535,1.7845081113887287
47,0.9508333333333333,0.7985907541311098,0.6046511627906976,0.9069767441860465,0.7985907541311098,0.7770639534883721,0.7255813953488371,0.6478405315614618,1.6981618367326439
48,0.9483333333333334,0.7903719627385839,0.5891472868217055,0.8941176470588236,0.7903719627385839,0.7637158002735979,0.7102803738317758,0.6322795341098171,1.7845094440511127
49,0.9516666666666667,0.7956484919549215,0.5968992248062015,0.927710843373494,0.7956484919549216,0.7839717007565145,0.7264150943396226,0.6427378964941569,1.6693781904078349
50,0.9491666666666667,0.7908388161466138,0.5891472868217055,0.9047619047619048,0.7908388161466138,0.7690379291251384,0.7136150234741784,0.6333333333333334,1.755726464057495
51,0.9525,0.8097518076998241,0.627906976744186,0.9,0.8097518076998241,0.7839534883720931,0.7397260273972602,0.6683168316831684,1.6405978757389845
52,0.9541666666666667,0.8106855145158839,0.627906976744186,0.9204545454545454,0.8106855145158839,0.7941807610993658,0.7465437788018433,0.6705298013245032,1.5830319157517498
53,0.9508333333333333,0.7985907541311098,0.6046511627906976,0.9069767441860465,0.7985907541311098,0.7770639534883721,0.7255813953488371,0.6478405315614618,1.6981618367326439
54,0.9558333333333333,0.81843745250038,0.6434108527131783,0.9222222222222223,0.81843745250038,0.801983204134367,0.7579908675799087,0.6848184818481848,1.525467288426899
55,0.955,0.814561483508132,0.6356589147286822,0.9213483146067416,0.814561483508132,0.7980869480010453,0.7522935779816514,0.6776859504132231,1.5542496020893244
56,0.9533333333333334,0.810218661107854,0.627906976744186,0.9101123595505618,0.810218661107854,0.7890096681473739,0.7431192660550459,0.6694214876033057,1.6118148957453675
57,0.9525,0.8063426921156059,0.6201550387596899,0.9090909090909091,0.8063426921156059,0.7850396405919662,0.7373271889400922,0.6622516556291391,1.640597209407793
58,0.95,0.7981239007230799,0.6046511627906976,0.896551724137931,0.7981239007230799,0.7718514434643143,0.7222222222222221,0.6467661691542287,1.7269448167262613
59,0.9525,0.7995244609471696,0.6046511627906976,0.9285714285714286,0.7995244609471696,0.7878612956810631,0.7323943661971831,0.6499999999999999,1.640595876745409
60,0.95,0.7947147851388617,0.5968992248062015,0.9058823529411765,0.7947147851388617,0.7730574555403555,0.7196261682242989,0.6405990016638935,1.7269441503950695
61,0.9533333333333334,0.8068095455236358,0.6201550387596899,0.9195402298850575,0.8068095455236358,0.7902643009890404,0.7407407407407407,0.6633499170812602,1.6118142294141753
62,0.9525,0.8097518076998241,0.627906976744186,0.9,0.8097518076998241,0.7839534883720931,0.7397260273972602,0.6683168316831684,1.6405978757389845
63,0.9541666666666667,0.8072763989316657,0.6201550387596899,0.9302325581395349,0.8072763989316657,0.795610465116279,0.7441860465116279,0.6644518272425249,1.583031249420558
64,0.9525,0.7961153453629514,0.5968992248062015,0.9390243902439024,0.7961153453629514,0.7896284741917187,0.7298578199052131,0.6438127090301003,1.6405952104142172
65,0.9516666666666667,0.8024667231233579,0.6124031007751938,0.9080459770114943,0.8024667231233579,0.7810578722266773,0.7314814814814815,0.6550580431177446,1.6693795230702182
66,0.9525,0.8063426921156059,0.6201550387596899,0.9090909090909091,0.8063426921156059,0.7850396405919662,0.7373271889400922,0.6622516556291391,1.6405972094077927
67,0.9541666666666667,0.8175037456843203,0.6434108527131783,0.9021739130434783,0.8175037456843203,0.791959049544995,0.751131221719457,0.6825657894736843,1.5830332484141336
68,0.9508333333333333,0.8088181008837644,0.627906976744186,0.8804347826086957,0.8088181008837645,0.7741708796764409,0.733031674208145,0.6661184210526316,1.6981638357262194
69,0.9483333333333334,0.793781078322802,0.5968992248062015,0.8850574712643678,0.7937810783228021,0.7626450147019512,0.7129629629629628,0.6384742951907131,1.7845101103823042
70,0.9525,0.8029335765313877,0.6124031007751938,0.9186046511627907,0.8029335765313877,0.7863372093023255,0.7348837209302325,0.6561461794019935,1.640596543076601
71,0.9508333333333333,0.8054089852995462,0.6201550387596899,0.8888888888888888,0.8054089852995462,0.7749386304909561,0.730593607305936,0.6600660066006601,1.6981631693950276
72,0.9541666666666667,0.8106855145158839,0.627906976744186,0.9204545454545454,0.8106855145158839,0.7941807610993658,0.7465437788018433,0.6705298013245032,1.5830319157517498
73,0.9516666666666667,0.8092849542917943,0.627906976744186,0.8901098901098901,0.8092849542917943,0.7790084334270381,0.7363636363636363,0.6672158154859967,1.6693808557326022
